,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Diandre Wilson,2019,https://www.sports-reference.com//cbb/schools/njit/2019.html,G,6-2,170,sophomore,34,30,21,29.8,.405,.342,4.4,.776,4.5,0.4,2.5,1.7,0.9,0.2,1.5,2.0,11.9,15.3,.558,.493,.512,1.4,9.4,11.6,21.6,.123,-0.6,26,7,3,1,7,5.761778968844011,1.5665734100689146,0.9930554715373019,0.3812200410828154,1.7844483896608838,undrafted
1,Zach Cooks,2022,https://www.sports-reference.com//cbb/schools/hofstra/2022.html,G,5-10,165,senior,12,12,6,35.2,.422,.301,6.1,.731,2.2,0.3,2.8,4.0,2.2,0.1,1.9,1.3,16.1,17.9,.502,.483,.406,0.8,9.4,20.9,26.0,.109,1.5,29,7,5,1,7,6.76336126164761,1.5275252316519468,1.5184055965240497,0.2763853991962833,1.8465433171800283,undrafted
2,Shawndale Jones,2019,https://www.sports-reference.com//cbb/schools/njit/2019.html,G,6-3,185,sophomore,35,1,22,15.1,.443,.349,1.2,.694,1.4,0.5,1.8,0.5,0.3,0.1,0.6,0.8,4.1,12.0,.553,.514,.406,4.3,13.2,7.0,15.0,.101,-1.4,12,2,2,1,6,3.2634025063371124,0.6477590885002649,0.5314592925068078,0.2321153829895989,1.6864405215284235,undrafted
3,San Antonio Brinson,2022,https://www.sports-reference.com//cbb/schools/texas-am-corpus-christi/2022.html,F,6-8,210,senior,11,5,8,16.6,.474,.286,1.3,.727,1.0,1.3,1.7,1.1,0.5,0.3,1.2,1.6,6.0,14.0,.530,.509,.246,8.7,12.1,11.7,19.5,.125,-4.0,12,3,1,1,9,3.3844564489065974,1.1642044068059725,0.49792959773196915,0.4453617714151233,2.6628760937957834,undrafted
4,David Kachelries,2022,https://www.sports-reference.com//cbb/schools/stephen-f-austin/2022.html,G,6-1,183,senior,17,17,11,31.5,.442,.333,4.1,.667,1.9,0.4,2.5,4.3,1.3,0.1,2.5,1.6,11.2,13.6,.529,.512,.418,1.4,9.2,25.0,19.8,.113,-0.3,19,8,2,1,6,4.709557388528963,2.0223662867848335,0.5703152773430975,0.23529411764705885,1.6533493320653172,undrafted
5,Derrik Jamerson,2019,https://www.sports-reference.com//cbb/schools/norfolk-state/2019.html,G,6-5,180,sophomore,36,27,22,27.1,.496,.497,5.1,.913,1.3,1.1,2.8,0.5,0.6,0.4,0.4,2.7,10.4,18.0,.707,.684,.758,4.5,11.3,3.7,14.0,.194,2.7,26,2,2,2,13,7.664653519908575,0.6871842709362768,0.7243558228002944,0.5983516452371672,2.859222677754857,undrafted
6,Mastadi Pitt,2019,https://www.sports-reference.com//cbb/schools/norfolk-state/2019.html,G,6-1,210,sophomore,35,26,22,25.5,.404,.328,3.6,.768,2.7,0.5,1.8,2.7,0.5,0.0,1.7,1.7,9.8,13.1,.521,.475,.439,2.1,7.8,21.9,21.3,.113,-2.6,24,10,2,0,6,6.403060492722944,2.1189138534559038,0.6020373573058708,0.0,1.5037368419360875,undrafted
7,Vilontae Eanes,2018,https://www.sports-reference.com//cbb/schools/norfolk-state/2018.html,G,,,freshman,2,0,0,1.5,,,0.0,.000,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,17.6,.000,,,0.0,0.0,51.5,15.0,.027,12.5,0,1,1,0,0,0.0,0.5,0.5,0.0,0.0,undrafted
8,Jalen Seegars,2019,https://www.sports-reference.com//cbb/schools/north-carolina-asheville/2019.html,G,6-5,210,sophomore,29,15,4,20.8,.382,.356,1.6,.714,1.7,1.1,2.2,0.6,0.7,0.8,1.5,2.1,4.4,9.8,.515,.461,.441,6.6,13.7,6.1,15.2,.003,-5.8,10,2,3,3,7,2.736549638486413,0.7664176127894092,0.841831421774738,0.9850246108334965,1.9549017631804644,undrafted
9,L.J. Thorpe,2022,https://www.sports-reference.com//cbb/schools/north-carolina-asheville/2022.html,G,6-5,215,senior,17,17,10,21.6,.503,.375,0.9,.667,3.2,0.8,2.5,3.5,0.5,0.1,3.2,2.4,11.6,18.2,.548,.523,.103,4.4,13.1,34.9,32.7,.124,-4.2,24,7,2,1,8,5.738837517769894,1.8508391438296792,0.605625302411,0.23529411764705885,2.565407351453709,undrafted
10,Kameron Langley,2022,https://www.sports-reference.com//cbb/schools/north-carolina-at/2022.html,G,6-2,165,senior,17,13,7,26.3,.371,.188,0.9,.528,2.1,0.8,2.7,5.2,1.6,0.0,2.4,1.4,5.2,11.7,.415,.388,.180,3.3,11.4,34.8,16.0,.063,-4.4,12,15,5,0,6,3.382225061521188,3.172110297108886,1.3745084053585792,0.0,1.7529016971472164,undrafted
11,Milik Gantz,2019,https://www.sports-reference.com//cbb/schools/north-carolina-at/2019.html,G,6-3,180,sophomore,32,28,19,25.1,.511,.319,1.5,.667,1.8,0.7,3.0,1.7,1.3,0.2,1.6,1.8,8.8,16.2,.561,.544,.209,3.5,13.3,13.8,19.7,.114,-2.1,27,5,5,1,9,5.932481431702926,1.2558457060881325,1.3564084008881692,0.3903123748998999,2.0951487864827167,undrafted
12,Kwei Lartey,2018,https://www.sports-reference.com//cbb/schools/north-carolina-at/2018.html,G,6-4,200,freshman,31,15,17,13.8,.356,.279,2.0,.529,0.5,0.3,1.2,1.3,0.4,0.1,1.1,1.4,3.2,6.2,.446,.438,.587,2.5,9.7,16.3,16.7,.022,-6.8,14,6,2,1,6,3.651863664021911,1.781509841481816,0.6563545144959936,0.3352356401746214,1.583604865630139,undrafted
13,D'Andre Johnson,2019,https://www.sports-reference.com//cbb/schools/north-carolina-at/2019.html,C,6-10,225,sophomore,17,0,9,7.1,.459,.389,1.1,.500,0.1,0.2,1.0,0.2,0.1,0.6,0.5,1.2,2.5,13.9,.553,.554,.486,4.1,15.8,5.0,20.0,.087,-6.1,14,2,1,3,4,3.6960654288011785,0.5128116404165498,0.32218973970892123,1.0256232808330996,1.1129934075543824,undrafted
14,Dalen Dotson,2018,https://www.sports-reference.com//cbb/schools/north-carolina-at/2018.html,G,5-11,170,freshman,3,0,3,2.0,.500,,0.0,.500,0.7,0.3,0.0,0.3,0.3,0.0,1.3,0.7,1.0,-7.9,.508,.500,.000,19.5,0.0,34.0,57.3,-.353,0.0,3,1,1,0,1,1.4142135623730951,0.4714045207910317,0.4714045207910317,0.0,0.4714045207910317,undrafted
15,Jordan Perkins,2022,https://www.sports-reference.com//cbb/schools/longwood/2022.html,F,6-1,190,senior,15,0,10,19.8,.444,.381,1.4,.800,1.3,0.7,1.9,2.7,0.8,0.1,0.7,1.6,5.3,15.8,.552,.508,.333,3.9,11.1,21.4,13.3,.187,-1.3,9,6,5,1,5,2.412928142780514,1.5347819244295118,1.2220201853215573,0.3399346342395189,1.2995725793078619,undrafted
16,Larry McKnight,2019,https://www.sports-reference.com//cbb/schools/north-carolina-central/2019.html,G,6-2,235,sophomore,34,33,18,28.0,.444,.304,3.0,.719,2.8,1.1,2.3,0.9,0.5,0.1,1.8,2.5,9.7,10.8,.542,.504,.394,4.8,9.4,6.5,19.1,.097,-5.0,22,3,2,1,8,5.649203024293656,0.9982683969692435,0.6530471562110152,0.28363678708802803,1.8789030886687574,undrafted
17,Brandon Goldsmith,2018,https://www.sports-reference.com//cbb/schools/north-carolina-central/2018.html,F,6-5,195,freshman,26,20,13,16.3,.394,.211,0.7,.632,1.5,0.6,2.0,0.8,0.7,0.2,1.3,1.7,4.1,7.4,.453,.414,.192,4.1,13.6,8.1,17.6,.042,-5.6,19,3,3,1,8,4.763023255511606,0.890448992522325,0.8293791789556857,0.3941134909984461,2.058321255424562,undrafted
18,Alston Jones,2018,https://www.sports-reference.com//cbb/schools/north-carolina-central/2018.html,F,6-0,185,freshman,23,2,11,13.7,.452,.750,0.3,.840,1.1,0.2,0.9,2.0,0.1,0.0,1.8,1.7,4.5,7.8,.537,.488,.095,1.5,7.3,25.6,21.4,.037,-10.7,16,6,2,1,5,4.52884057739123,1.6805346165293644,0.4476360930863915,0.20393111999232305,1.3485271668931151,undrafted
19,Alex Mills,2018,https://www.sports-reference.com//cbb/schools/north-carolina-central/2018.html,G,6-1,185,freshman,7,0,4,3.1,.100,.000,0.9,1.000,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,-10.8,.143,.100,.600,0.0,5.0,0.0,23.6,-.160,-6.8,2,0,0,0,1,0.7284313590846835,0.0,0.0,0.0,0.3499271061118826,undrafted
20,Isaiah Miller,2021,https://www.sports-reference.com//cbb/schools/north-carolina-greensboro/2021.html,G,6-0,190,senior,29,28,20,30.9,.463,.208,1.7,.624,4.0,1.5,5.3,4.0,2.6,0.3,3.0,2.3,19.2,26.5,.491,.473,.094,4.9,19.4,31.1,35.3,.180,7.9,32,8,7,2,13,5.915376283509389,1.8754309849499513,1.7730979492665437,0.5430350257939179,2.6571868757666874,undrafted (NBA)
21,Kylia Sykes,2018,https://www.sports-reference.com//cbb/schools/north-carolina-greensboro/2018.html,G,6-5,195,freshman,35,0,27,10.1,.540,.318,0.6,.615,0.4,0.6,0.7,0.6,0.6,0.3,0.6,1.5,2.0,12.1,.614,.610,.440,7.0,8.4,10.5,11.0,.138,-0.1,11,3,2,1,6,2.8433954981999383,0.9007933011676826,0.6880911187881311,0.4370588154508102,1.4456126446484017,undrafted
22,Braxton Beverly,2022,https://www.sports-reference.com//cbb/schools/eastern-kentucky/2022.html,G,6-0,185,senior,16,13,7,24.5,.346,.367,6.1,.667,1.7,0.8,0.9,3.7,1.4,0.1,1.6,1.4,10.1,15.2,.480,.462,.628,2.9,4.3,25.2,22.3,.132,0.4,18,13,3,1,4,4.580870550452174,3.0149367737980843,0.8637671850678283,0.33071891388307384,1.1575161985907585,undrafted
23,Lavar Batts,2021,https://www.sports-reference.com//cbb/schools/north-carolina-asheville/2021.html,G,6-3,185,senior,20,10,10,21.8,.308,.175,2.0,.559,1.7,0.2,2.1,3.2,1.8,0.2,2.7,3.0,4.9,6.1,.368,.338,.342,0.8,10.6,24.9,21.5,-.010,-8.0,11,8,5,2,4,3.6728735344413916,2.0149441679609885,1.5124483462254175,0.47696960070847283,1.3638181696985856,undrafted
24,Spencer Newman,2018,https://www.sports-reference.com//cbb/schools/north-carolina-state/2018.html,G,6-3,186,freshman,6,0,6,1.8,.000,.000,0.3,,0.0,0.2,0.5,0.0,0.0,0.0,0.2,0.2,0.0,-10.4,.000,.000,.667,10.0,31.7,0.0,17.3,-.172,-16.9,0,0,0,0,1,0.0,0.0,0.0,0.0,0.4714045207910317,undrafted
25,Jay Estimé,2020,https://www.sports-reference.com//cbb/schools/north-carolina-wilmington/2020.html,G,6-5,185,junior,5,5,3,22.0,.410,.346,5.2,.500,0.4,0.8,2.6,1.8,0.4,0.0,1.0,0.4,8.4,16.2,.526,.526,.667,4.2,13.4,17.7,21.0,.097,0.7,13,3,1,0,6,3.6110940170535577,1.1661903789690602,0.48989794855663565,0.0,2.0591260281974,undrafted
