,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Jalon Pipkins,2022,https://www.sports-reference.com//cbb/schools/ipfw/2022.html,G,6-4,185,senior,17,17,9,29.8,.441,.260,4.3,.860,2.9,0.4,2.8,2.0,1.4,0.2,2.9,1.8,12.9,13.7,.543,.494,.408,1.7,11.7,14.1,25.4,.078,-4.4,24,5,4,1,7,5.925722475041424,1.3719886811400708,1.2860712417103204,0.38122004108281526,1.7568452380080093,undrafted
1,Carl Brown,2018,https://www.sports-reference.com//cbb/schools/cal-state-northridge/2018.html,G,6-4,180,freshman,17,3,2,10.8,.397,.387,1.8,.800,0.6,0.4,0.9,0.2,0.2,0.0,0.4,1.7,3.9,10.6,.526,.500,.534,4.5,10.4,4.6,20.2,.057,-6.9,16,1,1,0,5,4.1285569753803735,0.42418250299576343,0.3812200410828153,0.0,1.4927738282881788,undrafted
2,Zeno Lake,2018,https://www.sports-reference.com//cbb/schools/cal-state-northridge/2018.html,F,6-8,215,freshman,16,9,3,20.2,.523,,0.0,.500,1.9,1.8,2.8,0.3,0.4,0.4,0.6,2.2,3.8,11.3,.524,.523,.000,10.2,16.3,2.3,11.1,.071,-3.8,10,1,2,1,10,3.626616019101002,0.4330127018922193,0.5994789404140899,0.4841229182759271,2.6457513110645907,undrafted
3,Jonathan Guevara,2018,https://www.sports-reference.com//cbb/schools/cal-state-northridge/2018.html,G,6-1,165,freshman,25,1,6,15.6,.311,.300,0.8,.520,1.0,0.0,1.1,1.1,0.3,0.0,0.8,1.4,2.3,2.8,.391,.361,.328,0.3,8.3,12.9,12.8,-.024,-8.8,7,4,2,1,6,2.2003636063160106,1.1070682002478438,0.530659966456864,0.19595917942265426,1.3948476619330155,undrafted
4,Alex Sokol,2019,https://www.sports-reference.com//cbb/schools/cal-state-northridge/2019.html,G,6-5,175,sophomore,7,0,1,10.3,.150,.176,2.4,1.000,0.3,0.0,0.6,0.6,0.3,0.0,0.3,0.9,1.6,-0.7,.263,.225,.850,0.0,6.0,8.4,15.5,-.067,-9.5,5,2,1,0,2,1.9166296949998198,0.7284313590846835,0.45175395145262565,0.0,0.9035079029052513,undrafted
5,TJ Shorts,2019,https://www.sports-reference.com//cbb/schools/california-davis/2019.html,G,5-9,160,sophomore,29,26,11,33.1,.497,.279,1.5,.718,4.9,0.6,4.1,4.3,1.6,0.2,3.0,2.5,15.2,20.4,.556,.515,.131,2.3,15.9,31.7,27.2,.135,2.1,28,11,4,2,10,6.481107640100446,2.323431796954899,1.352322175939833,0.48275862068965514,2.2267426608224743,undrafted
6,Delveion Jackson,2018,https://www.sports-reference.com//cbb/schools/california-davis/2018.html,G,6-6,210,freshman,18,0,11,11.4,.273,.250,0.9,.286,0.4,0.7,1.1,0.8,0.4,0.1,0.4,0.7,1.3,6.3,.330,.333,.485,7.4,11.8,12.0,11.5,.048,-0.3,7,4,1,1,5,1.8257418583505538,1.1331154474650633,0.4874980215217846,0.2290614236454256,1.547598697464902,undrafted
7,Justin Wertner,2018,https://www.sports-reference.com//cbb/schools/california-irvine/2018.html,G,6-4,203,freshman,20,0,11,7.0,.368,.417,1.2,1.000,0.5,0.5,0.5,0.3,0.2,0.1,0.2,0.6,2.4,15.9,.556,.500,.632,8.0,6.7,8.0,16.2,.164,2.1,11,3,2,1,4,3.5535193822462827,0.714142842854285,0.5099019513592785,0.21794494717703364,1.2031209415515964,undrafted
8,Riley Welch,2021,https://www.sports-reference.com//cbb/schools/kentucky/2021.html,G,6-0,185,senior,3,1,2,2.0,,,0.0,,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,-0.2,,,,0.0,18.0,0.0,8.1,-.045,-1.3,0,0,1,0,1,0.0,0.0,0.4714045207910317,0.0,0.4714045207910317,undrafted
9,Teo Davidian,2018,https://www.sports-reference.com//cbb/schools/california-irvine/2018.html,G,6-1,180,freshman,10,1,7,1.6,.250,.333,0.3,.667,0.6,0.3,0.2,0.3,0.1,0.0,0.1,0.1,1.1,25.5,.370,.292,.250,20.8,13.0,41.6,49.4,.143,-20.3,7,1,1,0,2,2.3000000000000003,0.45825756949558394,0.30000000000000004,0.0,0.6708203932499369,undrafted
10,Ajani Kennedy,2022,https://www.sports-reference.com//cbb/schools/cal-poly/2022.html,F,6-9,225,senior,9,0,3,8.6,.188,.000,1.0,.333,0.3,0.4,0.6,0.3,0.3,0.0,0.7,0.8,0.8,-2.5,.201,.188,.563,6.3,7.3,8.0,16.2,-.089,-12.3,3,1,2,0,3,1.1331154474650633,0.4714045207910317,0.6666666666666666,0.0,1.0540925533894598,undrafted
11,Alec Hickman,2022,https://www.sports-reference.com//cbb/schools/alabama-am/2022.html,G,6-4,190,senior,4,0,0,4.0,.100,.000,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,-19.8,.100,.100,.600,0.0,0.0,0.0,31.5,-.336,-23.7,2,0,0,0,0,0.8660254037844386,0.0,0.0,0.0,0.0,undrafted
12,Jayvon Brown,2018,https://www.sports-reference.com//cbb/schools/california-riverside/2018.html,G,6-1,170,freshman,9,1,2,9.9,.346,.182,1.2,.733,1.7,0.1,0.7,0.6,0.1,0.0,1.1,0.6,3.4,5.1,.468,.385,.423,1.2,7.4,11.9,24.3,-.008,-6.2,8,2,1,0,2,3.095197394929804,0.6849348892187752,0.31426968052735443,0.0,0.7856742013183862,undrafted
13,Dominick Pickett,2022,https://www.sports-reference.com//cbb/schools/california-riverside/2022.html,G,6-3,210,senior,12,11,8,29.2,.454,.283,5.0,.778,0.8,0.3,4.5,2.1,1.4,0.0,1.4,2.2,9.3,14.7,.553,.541,.619,1.0,16.6,15.6,18.0,.159,2.4,18,5,5,0,12,4.288226776756202,1.4409680388158819,1.4409680388158816,0.0,2.832107577994405,undrafted
14,Ryker Pierce,2019,https://www.sports-reference.com//cbb/schools/california-riverside/2019.html,G,6-5,205,sophomore,14,1,4,7.4,.333,.381,1.5,.429,0.5,0.2,0.2,0.2,0.3,0.1,0.2,0.8,2.4,9.3,.454,.455,.636,3.6,3.7,5.9,20.8,.044,-4.5,8,2,2,1,1,2.662092164797746,0.5578749768504754,0.5890150893739516,0.25753937681885636,0.49487165930539345,undrafted
15,Marcus Berkley,2018,https://www.sports-reference.com//cbb/schools/california-riverside/2018.html,G,6-4,170,freshman,1,0,0,2.0,.000,.000,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-52.9,.000,.000,1.000,0.0,0.0,0.0,50.2,-.838,-59.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
16,Brandon Davis,2021,https://www.sports-reference.com//cbb/schools/sacramento-state/2021.html,G,6-2,190,senior,17,16,5,25.1,.359,.378,2.2,.478,1.4,0.8,1.7,2.9,1.3,0.2,1.9,2.3,5.8,9.7,.434,.427,.359,3.6,9.3,20.4,18.3,.022,-4.8,15,7,4,1,8,4.003458712276131,1.843345837175576,1.1764705882352942,0.3812200410828153,2.003457219520753,undrafted
17,Justice Sueing,2022,https://www.sports-reference.com//cbb/schools/ohio-state/2022.html,F,6-7,215,senior,2,0,2,15.5,.385,.000,2.0,1.000,1.0,0.5,3.0,0.0,0.5,0.0,1.0,1.5,6.0,9.3,.430,.385,.308,4.3,21.0,0.0,27.5,.032,-9.8,10,0,1,0,4,4.0,0.0,0.5,0.0,0.5,undrafted
18,Darius McNeill,2022,https://www.sports-reference.com//cbb/schools/texas-san-antonio/2022.html,G,6-3,185,senior,15,8,5,20.0,.417,.200,1.3,.769,0.9,0.3,1.7,1.4,0.7,0.2,1.0,1.5,4.9,9.4,.473,.444,.278,1.2,9.6,13.7,14.5,.065,-8.7,13,6,2,2,9,3.940671121635107,1.665332799572906,0.6798692684790381,0.5416025603090641,2.449489742783178,undrafted
19,Juhwan Harris-Dyson,2020,https://www.sports-reference.com//cbb/schools/california/2020.html,G,6-6,204,junior,13,1,5,14.5,.435,.000,0.3,.571,1.6,0.7,1.2,0.7,0.7,0.2,1.2,1.9,4.0,10.2,.464,.435,.087,5.9,9.7,10.8,20.5,.031,-1.0,9,2,2,2,4,2.6890089681459286,0.7216024245882199,0.7216024245882199,0.5756395979652217,1.2917581249035897,undrafted
20,Deschon Winston,2020,https://www.sports-reference.com//cbb/schools/central-michigan/2020.html,G,6-4,175,junior,32,7,14,21.6,.349,.291,1.7,.679,1.8,0.5,1.7,2.3,1.0,0.1,1.1,1.6,5.9,10.9,.429,.390,.282,2.4,9.0,18.6,17.3,.055,-3.6,18,6,3,2,7,4.293436123898899,1.813308009550501,0.9514585842273956,0.414578098794425,1.8946882989030147,undrafted
21,Grant Anticevich,2022,https://www.sports-reference.com//cbb/schools/california/2022.html,F,6-8,230,senior,18,18,9,32.6,.405,.351,4.1,.938,0.9,0.9,6.4,1.2,0.3,0.3,1.7,1.8,11.3,12.9,.489,.470,.370,3.3,22.5,7.6,22.4,.092,1.3,25,4,2,1,15,5.515690301872726,1.2583057392117918,0.558326423395605,0.4479032082388083,3.2456048153285626,undrafted
22,Derek King,2018,https://www.sports-reference.com//cbb/schools/california/2018.html,G,6-3,200,freshman,3,0,1,1.3,.667,.500,0.7,,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,1.7,47.9,.833,.833,.667,0.0,62.4,0.0,47.6,.115,28.4,5,0,0,0,1,2.357022603955158,0.0,0.0,0.0,0.4714045207910317,undrafted
23,Austin McCullough,2022,https://www.sports-reference.com//cbb/schools/campbell/2022.html,G,6-5,210,senior,15,15,9,26.7,.511,.311,3.0,.444,1.2,1.1,2.3,0.3,0.7,0.1,0.5,1.5,7.6,13.6,.578,.589,.500,5.5,10.5,1.9,14.9,.135,-2.8,16,1,3,1,7,4.013311184877976,0.44221663871405337,0.8537498983243799,0.3399346342395189,2.1228911104120876,undrafted
