,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Adrian Bowie,2011,https://www.sports-reference.com//cbb/schools/maryland/2011.html,G,6-2,190,senior,33,29,19,24.9,.466,.342,2.3,.766,2.8,0.8,2.2,3.5,1.1,0.2,1.8,2.0,8.8,17.4,.578,.529,.369,3.7,9.0,24.1,17.8,.158,6.4,22,7,4,2,8,5.001560821581028,1.9398673664580874,0.9330184435357971,0.5369710650505863,1.8337715479281538,undrafted
1,Sean Mosley,2012,https://www.sports-reference.com//cbb/schools/maryland/2012.html,G,6-4,210,senior,32,32,17,32.4,.386,.364,3.1,.835,3.4,1.3,3.7,2.1,1.0,0.5,1.6,2.4,10.2,15.5,.526,.456,.382,4.5,14.0,13.5,17.7,.104,3.6,21,6,4,3,10,5.5437711386293715,1.6837342241280242,1.07483647011999,0.8660254037844386,2.0766559657295187,undrafted
2,Pe'Shon Howard,2014,https://www.sports-reference.com//cbb/schools/southern-california/2014.html,G,6-3,190,senior,31,30,11,30.4,.363,.307,4.8,.771,3.1,0.5,2.5,3.9,1.5,0.1,2.9,1.8,10.8,12.5,.490,.441,.508,1.7,8.8,25.4,22.5,.049,1.2,23,10,7,1,7,5.851438628837796,2.2626681182903456,1.3158760035078154,0.29565004483586066,1.8919842965955072,undrafted
3,James Padgett,2013,https://www.sports-reference.com//cbb/schools/maryland/2013.html,F,6-8,225,senior,35,19,22,15.5,.573,,0.0,.533,2.1,1.3,2.3,0.5,0.3,0.2,0.8,1.3,5.2,17.3,.570,.573,.000,10.5,16.7,6.5,17.4,.146,4.0,14,2,2,2,11,3.54400902933387,0.5540205551332947,0.6298687910013886,0.46598589800857404,2.3169297065958046,undrafted
4,Cliff Palsson,2011,https://www.sports-reference.com//cbb/schools/maryland/2011.html,F,6-6,190,freshman,32,3,18,10.1,.455,.414,0.9,.773,0.7,0.7,1.3,0.8,0.3,0.1,0.6,1.2,2.8,14.0,.582,.545,.439,7.9,13.8,12.6,13.9,.140,4.5,13,4,2,1,5,3.0180123322312653,0.9916644782889019,0.5266343608235224,0.24206145913796356,1.4128318194321643,undrafted
5,Berend Weijs,2012,https://www.sports-reference.com//cbb/schools/maryland/2012.html,C,6-10,200,sophomore,32,7,17,11.1,.500,.000,0.0,.350,0.6,0.8,0.9,0.3,0.2,0.7,0.4,1.5,1.9,10.4,.480,.500,.019,8.4,10.0,4.5,10.9,.051,0.7,7,1,2,3,6,1.9741988090108857,0.4330127018922193,0.4831132760543846,0.8744417862270764,1.6246994914444948,undrafted
6,Mychal Parker,2012,https://www.sports-reference.com//cbb/schools/maryland/2012.html,G,6-5,195,sophomore,32,3,17,18.0,.450,.250,1.0,.619,2.0,0.9,2.1,1.0,0.5,0.3,1.4,1.6,4.3,10.7,.527,.490,.320,5.6,14.4,11.2,15.4,.047,0.2,12,3,3,2,8,2.992014110511513,1.0,0.7493486755176124,0.5144399260360728,2.23606797749979,undrafted
7,Ersin Levent,2011,https://www.sports-reference.com//cbb/schools/maryland/2011.html,F,6-7,185,sophomore,8,0,7,2.1,.250,.250,0.5,,0.0,0.1,0.5,0.1,0.1,0.0,0.3,0.1,0.4,6.4,.375,.375,1.000,6.6,24.6,9.1,16.7,.031,-1.6,3,1,1,0,2,0.9921567416492215,0.33071891388307384,0.33071891388307384,0.0,0.6959705453537527,undrafted
8,Ashton Pankey,2015,https://www.sports-reference.com//cbb/schools/manhattan/2015.html,F,6-10,225,senior,33,32,19,27.5,.529,,0.0,.696,6.6,2.3,4.3,0.9,0.7,1.4,2.3,3.6,13.4,21.6,.585,.529,.000,10.2,19.6,8.4,25.5,.168,1.4,23,4,3,3,12,5.215467565652638,1.042706092974864,0.7581815759513214,0.9856639980176117,2.3050230613014078,undrafted
9,Anthony Gurley,2011,https://www.sports-reference.com//cbb/schools/massachusetts/2011.html,G,6-3,185,senior,30,28,15,30.7,.418,.349,5.7,.731,5.2,0.8,3.6,1.4,1.0,0.1,2.8,1.9,18.7,20.1,.522,.483,.372,2.8,12.6,12.4,33.0,.129,3.6,31,4,5,1,10,6.837803415977645,1.1430952132988164,1.2512216252748973,0.24944382578492943,2.1676920650518814,undrafted
