,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,James Betz,2022,https://www.sports-reference.com//cbb/schools/northern-iowa/2022.html,F,6-6,226,junior,5,0,2,5.0,.500,.200,1.0,1.000,0.4,0.0,0.6,0.0,0.0,0.0,0.2,0.8,2.2,13.1,.615,.563,.625,0.0,14.7,0.0,21.1,.112,-7.3,9,0,0,0,2,3.4871191548325386,0.0,0.0,0.0,0.7999999999999999,undrafted
1,Bryson Langdon,2022,https://www.sports-reference.com//cbb/schools/northern-kentucky/2022.html,G,5-9,170,junior,15,8,6,24.5,.361,.189,2.5,.643,0.9,0.4,1.4,3.0,0.7,0.0,1.5,1.4,5.1,7.6,.424,.404,.446,1.7,6.9,23.4,15.1,.039,-9.1,13,8,3,0,5,4.138706185378335,1.8618986725025255,1.0624918300339485,0.0,1.4696938456699071,undrafted
2,Adham Eleeda,2022,https://www.sports-reference.com//cbb/schools/bryant/2022.html,G,6-5,205,junior,16,14,8,29.3,.379,.374,8.2,.846,0.8,0.8,3.2,0.8,0.8,0.1,1.4,1.9,10.4,11.8,.568,.554,.936,2.6,10.7,5.1,16.9,.095,-1.4,26,2,3,1,9,6.981001002721601,0.7261843774138906,0.9682458365518543,0.33071891388307384,2.511691412176265,undrafted
3,Chudier Bile,2021,https://www.sports-reference.com//cbb/schools/georgetown/2021.html,F,6-7,195,senior,25,14,12,23.4,.407,.394,3.8,.688,3.2,1.8,3.2,0.8,1.0,0.8,2.0,3.0,10.2,17.1,.536,.500,.472,8.8,14.0,7.5,24.1,.118,4.4,19,3,4,3,11,5.640425515863143,0.8333066662399864,0.9991996797437438,0.88,2.7856776554368237,undrafted
4,Jairus Roberson,2021,https://www.sports-reference.com//cbb/schools/northwestern-state/2021.html,G,6-2,176,sophomore,19,16,5,21.5,.305,.312,7.3,.742,1.6,0.3,1.4,1.0,0.5,0.2,1.0,1.8,9.1,9.8,.456,.428,.793,1.6,7.0,8.8,24.2,.029,-3.5,22,3,2,1,4,5.481775396333279,0.9733285267845752,0.7517293082676685,0.36464227527765836,1.3785053530219784,undrafted
5,Nikos Chougkaz,2020,https://www.sports-reference.com//cbb/schools/northwestern-state/2020.html,G,6-10,210,freshman,29,23,15,24.6,.407,.280,2.6,.701,2.3,2.0,5.2,1.2,1.0,0.7,2.2,2.7,9.2,14.9,.484,.451,.309,9.1,21.0,9.4,22.1,.092,-3.1,19,6,4,4,16,4.363397644174669,1.5398009352942146,1.0170952554312156,0.950624051868291,3.5394834263051975,undrafted
6,Trenton Massner,2022,https://www.sports-reference.com//cbb/schools/western-illinois/2022.html,G,6-2,170,junior,18,18,12,34.7,.440,.365,4.7,.719,3.2,0.6,5.2,3.9,1.6,0.6,2.2,2.4,16.6,19.8,.525,.500,.331,1.8,17.5,21.4,24.4,.151,3.3,31,8,3,2,11,6.985876404274733,2.0245407953653998,1.11665284679121,0.6781419786518724,2.773886162848873,undrafted
7,Jamaure Gregg,2021,https://www.sports-reference.com//cbb/schools/northwestern-state/2021.html,F,6-7,232,sophomore,29,27,11,25.2,.451,.313,0.6,.540,3.0,1.6,3.7,0.6,0.8,0.5,1.9,2.6,10.0,12.5,.475,.460,.061,6.5,16.1,5.0,23.5,.031,-6.8,21,3,5,3,12,4.533400946081323,0.7617490356680869,1.1034482758620687,0.724958484194091,2.9231130279341713,undrafted
8,Jovan Zelenbaba,2022,https://www.sports-reference.com//cbb/schools/northwestern-state/2022.html,G,6-4,177,junior,17,5,4,17.3,.349,.286,2.5,.692,0.8,0.6,1.9,1.3,0.7,0.0,2.0,1.7,4.8,5.2,.439,.419,.488,3.5,12.5,12.8,20.4,-.046,-9.2,13,5,2,0,6,3.6385099045157916,1.3618631650341442,0.6655122646461624,0.0,1.459961605410689,undrafted
9,Gatdoar Kueth,2020,https://www.sports-reference.com//cbb/schools/northwestern-state/2020.html,G,6-6,205,freshman,27,2,14,9.0,.383,.333,0.3,.688,0.6,0.4,1.3,0.3,0.1,0.3,0.7,1.6,1.9,5.0,.458,.415,.191,4.6,14.7,5.6,14.4,.023,-6.5,11,2,1,2,8,2.620484881675367,0.531581484978049,0.3552467795046459,0.6085806194501846,1.7599413882246995,undrafted
