,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Derek Koch,2018,https://www.sports-reference.com//cbb/schools/bowling-green-state/2018.html,F,6-9,260,freshman,30,28,15,21.4,.414,.351,1.2,.831,2.2,2.3,3.1,1.1,0.4,0.5,1.1,2.8,6.7,14.7,.521,.454,.228,11.5,16.4,10.0,17.0,.103,-2.6,15,4,2,3,14,3.9425034347903027,1.1175369742826806,0.6046119049072352,0.7180219742846006,2.9061238025169462,undrafted
1,Daeqwon Plowden,2022,https://www.sports-reference.com//cbb/schools/bowling-green-state/2022.html,G,6-6,215,senior,17,17,9,29.2,.435,.381,3.7,.829,4.8,2.5,4.6,0.5,0.6,1.4,1.6,1.6,16.1,22.7,.553,.493,.301,8.8,16.5,3.3,25.1,.172,0.8,27,2,2,5,13,5.582349841938022,0.6960093862470138,0.7624400821656306,1.2860712417103204,2.7275348516163835,undrafted
2,Nelly Cummings,2022,https://www.sports-reference.com//cbb/schools/colgate/2022.html,G,6-0,180,senior,13,13,6,33.4,.433,.443,6.1,.875,3.1,0.8,1.7,3.4,1.5,0.0,2.5,2.5,16.8,18.5,.574,.535,.462,2.6,5.7,19.8,26.3,.133,0.9,26,7,4,0,4,6.874186342384274,2.058321255424562,1.0824036368823298,0.0,1.08240363688233,undrafted
3,Joniya Gadson,2019,https://www.sports-reference.com//cbb/schools/bowling-green-state/2019.html,C,6-10,245,sophomore,9,0,8,2.6,.500,,0.0,.500,0.7,0.3,0.7,0.0,0.1,0.0,0.0,0.6,1.0,20.2,.508,.500,.000,13.6,27.6,0.0,18.1,.194,1.5,3,0,1,0,3,1.247219128924647,0.0,0.31426968052735443,0.0,1.0540925533894598,undrafted
4,De Andre' Austin,2019,https://www.sports-reference.com//cbb/schools/bowling-green-state/2019.html,G,5-9,155,sophomore,12,1,10,2.9,.333,,0.0,.857,0.6,0.1,0.1,0.3,0.3,0.0,0.3,0.3,0.8,12.8,.536,.333,.000,3.0,3.0,13.5,16.6,.100,-4.5,3,1,1,0,1,1.0671873729054748,0.4330127018922193,0.4330127018922193,0.0,0.3726779962499649,undrafted
5,Elijah Childs,2021,https://www.sports-reference.com//cbb/schools/bradley/2021.html,F,6-8,230,senior,22,22,11,31.2,.476,.355,1.4,.700,2.7,2.0,6.3,1.0,0.9,1.3,1.7,2.5,14.2,21.4,.519,.496,.114,7.3,22.7,7.3,25.7,.150,2.9,27,6,4,4,12,4.252612225891475,1.2960524935802957,1.1642044068059723,1.2497933713515927,1.8136306675690912,undrafted
6,Ryan Stipanovich,2018,https://www.sports-reference.com//cbb/schools/bradley/2018.html,G,6-7,210,freshman,27,0,16,10.0,.487,.519,1.0,1.000,0.5,0.6,0.9,0.6,0.6,0.1,0.8,1.0,2.4,14.1,.719,.667,.692,6.5,10.6,12.3,12.9,.125,4.5,11,4,3,1,8,3.009358972706944,0.9486109981381998,0.8670148082014537,0.3142696805273545,2.0068469902435657,undrafted
7,Luqman Lundy,2019,https://www.sports-reference.com//cbb/schools/bradley/2019.html,G,6-3,200,sophomore,27,20,15,18.2,.500,.364,1.2,.680,0.9,0.2,1.6,1.8,0.7,0.2,0.8,1.4,4.0,12.8,.595,.577,.423,1.5,10.3,19.6,12.2,.116,1.9,11,6,3,2,8,3.1795816342718157,1.7497795275581802,0.9355059955788956,0.4743054990690999,1.8061015318869051,undrafted
8,Jashire Hardnett,2020,https://www.sports-reference.com//cbb/schools/missouri-kansas-city/2020.html,G,5-11,193,junior,27,17,14,26.2,.366,.301,3.4,.820,1.9,0.3,1.9,2.4,1.0,0.0,1.7,2.3,8.4,11.2,.473,.431,.431,1.4,9.2,17.7,21.3,.075,-4.2,28,10,3,1,8,7.314416304193811,2.19864030809716,0.9428090415820634,0.18885257457751053,1.9945054841238903,undrafted
9,Rylan Bergersen,2022,https://www.sports-reference.com//cbb/schools/eastern-washington/2022.html,G,6-6,205,senior,16,14,9,32.8,.468,.200,2.8,.785,5.8,0.9,4.4,4.1,1.4,0.6,2.4,2.7,13.4,18.1,.578,.500,.319,3.2,14.1,24.0,20.5,.157,2.1,32,7,3,3,10,6.450532923720334,1.71277370075559,0.8569568250501305,0.7806247497997998,2.2560682059725057,undrafted
