,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,David Perez,2012,https://www.sports-reference.com//cbb/schools/louisiana-lafayette/2012.html,G,6-3,200,senior,31,1,15,8.9,.327,.316,2.5,.857,0.2,0.0,0.6,0.3,0.2,0.0,0.4,0.8,3.0,8.7,.464,.449,.776,0.4,8.1,6.9,19.9,.079,-3.7,13,2,1,0,4,3.830976216594457,0.5788502724169794,0.4181123031230878,0.0,0.8997629471600872,undrafted
1,Raymone Andrews,2014,https://www.sports-reference.com//cbb/schools/stetson/2014.html,G,6-2,180,senior,30,27,6,29.6,.349,.309,3.7,.733,3.5,0.2,2.2,3.9,1.0,0.3,2.2,3.2,9.0,11.4,.486,.424,.480,0.7,9.3,28.5,21.1,.030,-5.8,27,8,3,1,6,5.636093998112129,2.276449477195183,0.8359957469322967,0.4422166387140533,1.4940623220676648,undrafted
2,Scottie Farrington,2012,https://www.sports-reference.com//cbb/schools/louisiana-lafayette/2012.html,F,6-7,195,sophomore,25,2,12,7.3,.486,.000,0.0,.571,1.7,0.6,1.5,0.2,0.1,0.5,0.4,1.2,2.4,16.5,.527,.486,.027,8.7,24.5,4.5,18.2,.142,0.2,8,3,1,3,7,2.4819347291981715,0.6118823416311342,0.3249615361854384,0.7547184905645283,2.0575713839378698,undrafted
3,Javan Mitchell,2014,https://www.sports-reference.com//cbb/schools/southern/2014.html,C,6-9,250,senior,32,24,19,19.4,.466,,0.0,.569,2.3,1.8,2.1,0.4,0.3,0.7,1.3,3.2,5.6,10.3,.491,.466,.000,10.4,11.5,4.3,18.0,.100,-5.6,15,3,3,3,8,4.450136058313274,0.7473912964438374,0.624218261107443,0.887742044458862,2.3551804601770967,undrafted
4,Courtney Wallace,2011,https://www.sports-reference.com//cbb/schools/louisiana-lafayette/2011.html,C,6-8,245,senior,14,2,3,12.8,.439,,0.0,.724,2.1,1.4,1.5,0.8,0.4,0.4,1.1,2.0,4.1,15.1,.520,.439,.000,11.9,13.5,12.1,19.2,.102,-0.7,11,3,2,1,9,3.9724818747098087,1.0809104250301114,0.6226998490772391,0.47915742374995485,2.6954231805876008,undrafted
5,Colby Batiste,2011,https://www.sports-reference.com//cbb/schools/louisiana-lafayette/2011.html,C,6-9,225,junior,12,1,2,4.3,.444,,0.0,.500,0.3,0.4,1.0,0.2,0.0,0.5,0.4,1.3,0.8,9.4,.459,.444,.000,10.8,26.6,7.2,14.8,.054,-1.9,4,2,0,2,4,1.2801909579781012,0.5527707983925666,0.0,0.7637626158259734,1.4409680388158819,undrafted
6,Phillip Jones,2011,https://www.sports-reference.com//cbb/schools/louisiana-lafayette/2011.html,G,5-10,185,junior,5,0,3,4.0,.333,.500,0.4,.500,0.4,0.0,0.0,0.4,0.2,0.0,0.4,0.6,0.8,4.3,.506,.500,.667,0.0,0.0,17.9,14.4,.020,-3.9,4,1,1,0,0,1.6,0.48989794855663565,0.4,0.0,0.0,undrafted
7,Fred Brown,2012,https://www.sports-reference.com//cbb/schools/louisiana-monroe/2012.html,G,6-2,180,senior,29,24,3,28.5,.399,.360,4.7,.821,2.7,0.7,1.9,2.3,1.2,0.0,2.3,1.9,12.8,16.9,.515,.475,.421,2.8,9.5,20.7,28.1,.050,-1.0,28,6,4,1,7,6.609185407288794,1.85887337544049,1.0628300005118925,0.18246560765962697,1.9724620201482885,undrafted
8,Lawrence Gilbert,2011,https://www.sports-reference.com//cbb/schools/louisiana-monroe/2011.html,F,6-7,210,senior,30,26,7,32.4,.423,.287,3.6,.853,3.2,1.6,3.7,1.6,0.7,0.3,2.3,3.1,11.7,15.1,.537,.479,.384,6.1,15.8,11.6,21.7,.079,-3.2,28,3,2,3,12,4.85340659285368,0.9893881386437221,0.7453559924999298,0.6798692684790381,2.6518337470931734,undrafted
9,Tommie Sykes,2011,https://www.sports-reference.com//cbb/schools/louisiana-monroe/2011.html,F,6-4,205,sophomore,30,30,7,30.2,.489,.000,0.0,.557,7.1,3.1,3.2,1.2,1.5,0.3,2.1,3.7,11.5,18.9,.518,.489,.004,12.3,14.7,9.6,23.5,.100,-3.1,32,3,4,2,12,6.4277177563701064,1.0132456102380443,1.3349989596333858,0.5120763831912405,2.6476404589747453,undrafted
10,Hugh Mingo,2012,https://www.sports-reference.com//cbb/schools/louisiana-monroe/2012.html,G,6-3,175,sophomore,29,21,3,24.1,.370,.254,2.3,.586,2.4,1.3,3.5,1.2,0.6,0.5,2.1,2.4,8.5,11.3,.428,.404,.264,6.4,20.6,12.2,27.1,-.018,-5.6,23,5,4,3,12,6.234612449063044,1.322988006431095,0.9618155642056105,0.7710579232757896,3.0969280164576145,undrafted
11,Steve McClellan,2015,https://www.sports-reference.com//cbb/schools/cal-state-fullerton/2015.html,F,6-7,250,senior,31,28,9,25.4,.556,,0.0,.654,1.7,2.6,5.5,0.6,0.4,0.3,1.4,2.9,6.9,16.4,.573,.556,.000,11.8,26.0,5.8,15.3,.109,-2.8,15,3,2,3,14,4.034966832095181,0.8249491517770594,0.5417050201208602,0.7355970484510567,2.7398474022691706,undrafted
12,Marcelis Hansberry,2013,https://www.sports-reference.com//cbb/schools/louisiana-monroe/2013.html,G,6-0,185,junior,17,13,3,25.3,.444,.235,2.0,.649,2.2,0.4,1.9,1.2,1.2,0.1,1.4,1.6,7.5,11.7,.510,.481,.315,1.7,11.1,11.1,18.4,.038,-2.8,16,5,4,1,6,5.1003765381047925,1.4360653665569063,1.164646463130784,0.23529411764705885,1.4858036400370693,undrafted
