,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Stanley Honorat,2011,https://www.sports-reference.com//cbb/schools/charleston-southern/2011.html,G,6-3,180,sophomore,11,0,6,7.1,.227,.091,1.0,.500,0.2,0.2,0.6,0.7,0.5,0.1,0.5,0.3,1.1,5.5,.261,.250,.500,2.9,10.4,17.2,17.4,-.005,-4.8,5,4,2,1,3,1.6211413181933645,1.212878551284212,0.7820295697311479,0.2874797872880344,1.0285189544531599,undrafted
1,Thomas Odom,2014,https://www.sports-reference.com//cbb/schools/charleston-southern/2014.html,G,6-2,188,senior,7,1,6,5.0,.143,.143,1.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.4,-5.1,.214,.214,1.000,0.0,0.0,4.4,12.8,-.095,-4.9,3,1,0,0,0,1.049781318335648,0.34992710611188266,0.0,0.0,0.0,undrafted
2,Mitchell Deter,2014,https://www.sports-reference.com//cbb/schools/charleston-southern/2014.html,G,6-3,205,senior,18,0,10,5.3,.417,.391,1.3,.750,0.2,0.1,0.3,0.3,0.1,0.0,0.2,0.3,1.8,12.0,.618,.604,.958,1.2,7.2,9.2,15.7,.104,-5.7,9,2,1,0,3,3.010270485365348,0.6502611061510903,0.2290614236454256,0.0,0.7556372504853024,undrafted
3,Derrio Green,2012,https://www.sports-reference.com//cbb/schools/charlotte/2012.html,G,6-2,160,junior,25,19,11,18.8,.316,.326,3.8,.721,1.7,0.2,1.1,1.8,1.0,0.1,1.4,1.0,6.5,11.7,.454,.415,.601,1.4,7.1,20.0,22.6,.053,0.0,19,5,6,1,4,4.419230702282921,1.2419339757008019,1.2328828005937953,0.32496153618543844,1.1565465835840767,undrafted
4,Jamar Briscoe,2012,https://www.sports-reference.com//cbb/schools/charlotte/2012.html,G,5-10,165,senior,30,11,13,20.5,.351,.324,3.5,.684,1.9,0.4,1.7,1.1,0.9,0.0,1.1,1.5,7.3,11.6,.466,.433,.505,2.3,10.1,12.2,22.0,.062,-0.7,19,4,4,0,5,5.336353311641449,1.14697670227235,0.9910712498212337,0.0,1.398809017223819,undrafted
5,Chris Braswell,2013,https://www.sports-reference.com//cbb/schools/charlotte/2013.html,F,6-9,227,senior,32,10,20,24.5,.465,.255,1.6,.746,4.3,2.1,3.4,1.4,0.8,0.8,2.3,2.6,11.9,21.1,.544,.488,.180,9.7,17.1,13.7,26.7,.143,3.9,28,4,4,4,12,5.770344443791895,1.1162856937182344,1.0606601717798212,0.9354143466934853,2.772458013658638,undrafted
6,Javarris Barnett,2012,https://www.sports-reference.com//cbb/schools/charlotte/2012.html,F,6-7,220,senior,30,28,13,31.9,.434,.399,4.9,.732,1.9,1.5,4.1,1.3,0.5,0.2,1.5,2.2,12.1,15.4,.551,.531,.490,5.1,16.0,9.6,19.6,.108,1.6,27,4,3,1,12,6.495810615739622,1.192569587999888,0.7637626158259734,0.37267799624996495,2.8589042189855425,undrafted
7,An'Juan Wilderness,2011,https://www.sports-reference.com//cbb/schools/charlotte/2011.html,F,6-6,220,senior,29,28,10,29.7,.485,.190,0.7,.475,2.0,1.8,2.3,1.7,1.0,0.2,1.6,2.6,6.6,11.2,.497,.497,.127,7.4,9.3,12.7,14.6,.055,-1.1,16,4,4,2,10,4.188768176292473,1.1478149639374648,0.9994052928406509,0.46005738152159775,2.3790604566428057,undrafted
8,Kj Sherrill,2012,https://www.sports-reference.com//cbb/schools/charlotte/2012.html,F,6-7,225,junior,25,3,13,13.1,.481,,0.0,.769,1.0,0.6,0.8,0.2,0.3,0.4,0.8,1.8,2.8,7.5,.544,.481,.000,5.0,7.6,2.5,12.8,.047,-3.2,11,1,2,2,7,3.0983866769659336,0.36660605559646714,0.530659966456864,0.5656854249492381,1.649242250247064,undrafted
9,Phil Jones,2011,https://www.sports-reference.com//cbb/schools/charlotte/2011.html,C,6-10,260,senior,15,1,7,21.5,.558,.000,0.2,.750,2.4,2.3,3.2,0.6,0.4,1.9,1.1,2.7,7.5,22.3,.600,.558,.039,12.7,17.5,6.9,18.0,.153,3.5,16,2,2,6,12,4.9781745873585255,0.6110100926607788,0.7118052168020874,1.499629583893599,3.323986896618109,undrafted
