,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Sean Gurdon,2017,https://www.sports-reference.com//cbb/schools/mount-st-marys/2017.html,G,6-1,170,freshman,6,0,2,1.5,.000,,0.0,,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,4.5,.000,.000,.000,13.4,13.0,18.3,11.7,-.051,-0.4,0,1,0,1,1,0.0,0.372677996249965,0.0,0.37267799624996495,0.4714045207910317,undrafted
1,Terrell Miller,2018,https://www.sports-reference.com//cbb/schools/murray-state/2018.html,F,6-8,250,sophomore,32,32,26,30.6,.501,.402,5.4,.722,2.5,1.1,7.5,1.6,0.8,0.5,1.8,2.5,15.1,22.2,.615,.600,.490,4.3,27.2,10.3,23.5,.198,4.9,27,4,3,2,18,5.082810338533202,1.2975337182516684,0.9164298936634487,0.7071067811865476,3.655982896226403,undrafted
2,Jalen Dupree,2022,https://www.sports-reference.com//cbb/schools/tennessee-state/2022.html,F,6-8,235,senior,12,6,5,14.9,.596,.200,0.4,.531,2.7,1.5,2.8,0.8,0.4,0.4,1.3,2.6,6.2,18.7,.595,.606,.106,12.3,21.8,10.9,21.4,.152,-3.7,15,2,1,2,13,4.615794141375409,0.6871842709362768,0.4930066485916347,0.6400954789890506,3.091206165165235,undrafted
3,Jachai Taylor,2018,https://www.sports-reference.com//cbb/schools/murray-state/2018.html,G,6-7,190,sophomore,16,0,14,5.4,.316,.273,0.7,.000,0.1,0.1,0.6,0.0,0.1,0.1,0.1,0.7,0.9,1.6,.376,.395,.579,1.4,11.4,0.0,12.8,.029,-13.2,6,0,1,1,2,1.9833289565778038,0.0,0.24206145913796356,0.24206145913796356,0.8569568250501305,undrafted
4,Gilbert Thomas,2017,https://www.sports-reference.com//cbb/schools/murray-state/2017.html,F,6-7,225,freshman,22,2,11,11.2,.652,.000,0.1,.389,0.8,1.4,1.4,0.2,0.5,0.3,0.4,1.6,3.0,17.1,.614,.652,.043,13.1,13.8,3.7,12.3,.131,-0.7,12,1,2,2,9,4.106284238570668,0.41907020260422206,0.7215685393812519,0.5378254348272379,2.5258989071726914,undrafted
5,Jerami Grace,2017,https://www.sports-reference.com//cbb/schools/murray-state/2017.html,G,6-3,185,freshman,26,1,12,8.4,.273,.255,1.8,.692,0.5,0.3,0.8,0.3,0.3,0.0,0.4,1.3,2.2,5.3,.395,.364,.712,3.9,10.9,7.0,18.3,.019,-7.5,13,2,3,1,5,3.6270270806525526,0.5506854255106289,0.6661733875264912,0.1923076923076923,1.4230769230769231,undrafted
6,Dondre Griffin,2020,https://www.sports-reference.com//cbb/schools/hampton/2020.html,G,6-3,200,senior,33,15,14,22.0,.364,.321,2.5,.757,1.1,0.4,1.6,1.9,0.7,0.1,1.1,2.7,4.5,7.8,.501,.462,.614,1.8,7.6,14.5,12.5,.031,-7.3,16,9,4,1,7,4.221811395604391,2.1872827191052835,0.8761716542303613,0.3263736246748184,1.516363151902643,undrafted
7,Evan Wieck,2020,https://www.sports-reference.com//cbb/schools/navy/2020.html,C,6-8,240,senior,27,27,12,26.4,.589,,0.0,.576,2.2,2.3,2.4,1.2,0.6,0.1,1.7,2.1,9.3,18.5,.591,.589,.000,10.2,11.7,11.3,19.7,.123,-1.0,24,4,3,1,10,5.31942631270481,1.0553930999092596,0.8314794192830981,0.3552467795046459,2.4845199749997664,undrafted
8,James Butler,2022,https://www.sports-reference.com//cbb/schools/drexel/2022.html,F,6-8,242,senior,11,11,6,27.7,.566,.556,0.8,.698,3.9,2.7,7.0,1.3,0.5,0.2,1.0,2.7,13.4,26.0,.615,.591,.091,11.9,30.6,9.1,22.2,.214,3.2,25,4,2,1,16,6.95796113387362,1.2128785512842122,0.7820295697311479,0.385694607919935,4.1140758178126395,undrafted
9,Kyran McClure,2017,https://www.sports-reference.com//cbb/schools/navy/2017.html,G,6-1,160,freshman,3,0,0,6.7,.167,.200,1.7,.333,1.0,0.0,0.7,1.3,1.3,0.0,0.3,1.0,1.3,14.5,.269,.250,.833,0.0,13.5,38.3,21.6,.107,6.2,3,2,3,0,2,1.247219128924647,0.4714045207910317,1.247219128924647,0.0,0.9428090415820634,undrafted
