,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Kelsey Barlow,2014,https://www.sports-reference.com//cbb/schools/illinois-chicago/2014.html,G,6-5,200,senior,31,28,6,31.4,.387,.320,4.8,.764,4.6,1.0,4.0,3.9,1.0,0.3,2.6,2.7,14.8,18.1,.502,.448,.387,3.5,15.8,29.5,28.6,.092,2.1,38,8,3,2,12,7.355970484510568,2.4010056859262447,1.0776318121606494,0.5661267346704594,2.278707485477337,undrafted
1,John Hart,2013,https://www.sports-reference.com//cbb/schools/iupui/2013.html,G,6-2,205,senior,19,19,6,32.8,.432,.388,5.4,.773,2.3,0.8,2.3,2.2,1.4,0.4,3.4,2.1,14.2,15.5,.545,.520,.454,2.9,9.8,15.0,27.1,.016,-3.4,29,5,4,2,8,7.494411583716868,1.6408902387494626,1.0420520985907016,0.5907880084379908,2.124908340861721,undrafted
2,Travis Carroll,2014,https://www.sports-reference.com//cbb/schools/purdue/2014.html,F,6-9,247,senior,26,1,12,7.1,.531,.500,0.2,.500,0.2,0.7,0.7,0.3,0.1,0.2,0.0,0.7,1.5,14.4,.560,.563,.125,10.9,10.3,7.1,9.3,.124,3.4,7,3,1,1,5,1.9851519847021446,0.8113470426818842,0.31948553318915673,0.3941134909984461,1.3888823142513682,undrafted
3,Sandi Marcius,2014,https://www.sports-reference.com//cbb/schools/depaul/2014.html,F,6-10,255,senior,33,24,12,18.6,.600,,0.0,.606,2.0,2.2,2.5,0.2,0.3,1.0,1.3,2.9,4.8,13.9,.609,.600,.000,12.9,17.0,1.7,14.3,.070,-1.5,19,1,2,3,12,4.942832043819292,0.3585502898848252,0.5652957001872009,0.9995407577254934,2.6947556455049346,undrafted
4,Patrick Bade,2011,https://www.sports-reference.com//cbb/schools/purdue/2011.html,F,6-8,229,sophomore,23,3,19,6.8,.250,,0.0,.545,0.5,0.7,0.9,0.1,0.1,0.1,0.3,1.1,0.8,3.8,.308,.250,.000,11.1,14.8,3.2,12.0,.049,-4.2,6,2,1,1,6,1.5023610907105218,0.44763609308639146,0.33678116053977536,0.2817713347133853,1.8619663569881617,undrafted
5,Bubba Day,2011,https://www.sports-reference.com//cbb/schools/purdue/2011.html,G,6-0,185,sophomore,9,0,9,1.8,.286,.500,0.4,,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.7,8.4,.429,.429,.571,0.0,14.5,0.0,25.9,.045,-1.0,3,0,1,0,1,1.2472191289246473,0.0,0.31426968052735443,0.0,0.41573970964154905,undrafted
6,Dru Anthrop,2013,https://www.sports-reference.com//cbb/schools/purdue/2013.html,G,6-0,183,senior,21,2,10,9.1,.533,.286,0.3,.500,0.2,0.4,0.9,0.8,0.6,0.0,0.6,0.8,1.0,10.0,.592,.600,.467,5.2,11.8,15.6,7.9,.066,3.4,4,4,4,0,6,1.2526615655205624,1.2196427118919713,1.0454523047666737,0.0,1.665986255670086,undrafted
7,James Johnson,2012,https://www.sports-reference.com//cbb/schools/quinnipiac/2012.html,G,6-0,195,senior,31,31,18,36.1,.381,.365,6.1,.737,4.3,0.6,2.6,3.5,1.3,0.1,2.5,2.4,16.5,16.8,.496,.457,.416,1.8,8.9,19.8,25.4,.134,1.5,28,8,3,1,8,5.81343665877938,1.775659218648114,0.9492863851330426,0.3352356401746214,2.1093913192608795,undrafted
8,Deontay Twyman,2011,https://www.sports-reference.com//cbb/schools/quinnipiac/2011.html,G,6-0,170,senior,32,31,22,30.8,.392,.331,4.3,.762,3.3,0.8,3.2,3.6,0.7,0.2,2.2,2.4,12.4,15.1,.503,.459,.404,2.4,11.6,22.1,22.3,.125,0.1,23,10,3,1,8,4.560359086738675,2.0300477211139643,0.909477013178453,0.3903123748998999,2.090716085459716,undrafted
9,Justin Rutty,2011,https://www.sports-reference.com//cbb/schools/quinnipiac/2011.html,F,6-7,255,senior,25,20,19,30.9,.527,,0.0,.447,4.6,4.0,5.3,1.4,0.4,0.8,1.8,2.5,14.5,21.9,.518,.527,.000,13.1,19.3,9.8,24.1,.153,1.4,27,4,2,2,17,6.48148131216931,1.019803902718557,0.6248199740725324,0.9243376006633075,3.0708956348270773,undrafted
10,Dominique Langston,2011,https://www.sports-reference.com//cbb/schools/quinnipiac/2011.html,G,6-3,217,freshman,30,7,21,22.9,.384,.305,2.7,.730,2.1,1.5,2.9,2.0,0.5,0.2,1.8,2.6,7.1,12.3,.496,.451,.443,6.5,14.2,15.4,18.5,.097,-1.5,15,6,4,2,14,3.771383477363888,1.53803626600791,0.9219544457292888,0.5587684871413403,3.431229128655405,undrafted
