,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Ryan Burton,2016,https://www.sports-reference.com//cbb/schools/indiana/2016.html,F,6-7,210,sophomore,24,0,19,3.2,.556,.571,0.3,.000,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.5,0.6,8.5,.739,.778,.778,4.9,10.4,2.0,6.7,.106,2.6,6,1,1,0,2,1.6051133570215186,0.19982631347136331,0.19982631347136334,0.0,0.5713045500334204,undrafted
1,Jeremiah April,2015,https://www.sports-reference.com//cbb/schools/indiana/2015.html,C,6-11,240,freshman,4,0,3,4.3,1.000,,0.0,,0.0,0.3,1.0,0.3,0.3,0.5,0.3,1.0,1.5,29.1,1.000,1.000,.000,7.0,27.0,11.8,11.9,.225,12.3,4,1,1,1,2,1.6583123951777,0.4330127018922193,0.4330127018922193,0.5,0.82915619758885,undrafted
2,Tim Priller,2018,https://www.sports-reference.com//cbb/schools/indiana/2018.html,F,6-9,220,senior,4,0,4,1.0,,,0.0,.500,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.3,12.2,.526,,,0.0,58.7,0.0,12.1,.165,-3.8,1,0,0,0,2,0.4330127018922193,0.0,0.0,0.0,0.8660254037844386,undrafted
3,Nate Ritchie,2015,https://www.sports-reference.com//cbb/schools/indiana/2015.html,F,6-7,215,freshman,6,0,5,2.5,.000,,0.0,1.000,0.3,0.5,0.5,0.3,0.2,0.0,0.0,0.2,0.3,25.7,.513,.000,.000,23.6,22.9,19.7,6.6,.245,11.0,2,2,1,0,3,0.74535599249993,0.74535599249993,0.372677996249965,0.0,1.0,undrafted
4,Jordan Fuchs,2015,https://www.sports-reference.com//cbb/schools/indiana/2015.html,F,6-6,230,freshman,3,0,2,2.7,.000,,0.0,,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.3,0.0,2.4,.000,.000,.000,44.3,28.7,0.0,19.0,-.052,-12.8,0,0,0,0,3,0.0,0.0,0.0,0.0,1.247219128924647,undrafted
5,Schadrac Casimir,2019,https://www.sports-reference.com//cbb/schools/florida-gulf-coast/2019.html,G,5-10,170,senior,32,31,14,30.8,.480,.477,4.8,.879,3.9,0.5,2.1,2.4,1.0,0.0,2.1,1.4,14.1,18.7,.667,.613,.556,2.1,7.6,15.5,20.7,.143,1.8,34,6,5,0,7,7.7956693707147435,1.7275343701356567,1.1035277239380985,0.0,1.8157298807917437,undrafted
6,Ibn Muhammad,2016,https://www.sports-reference.com//cbb/schools/iona/2016.html,G,5-9,155,sophomore,33,25,22,26.2,.422,.402,2.8,.667,0.7,0.3,1.6,2.6,1.0,0.0,1.0,1.9,5.1,9.7,.570,.559,.681,1.3,6.3,15.8,10.0,.084,-0.3,15,8,3,0,5,3.9538197406788096,1.516363151902643,0.9534625892455924,0.0,1.3429405943127477,undrafted
7,Vangelis Bebis,2015,https://www.sports-reference.com//cbb/schools/iona/2015.html,G,6-6,184,freshman,27,6,21,8.6,.327,.295,1.6,1.000,0.1,0.1,0.7,0.3,0.3,0.1,0.3,0.9,1.8,6.6,.463,.452,.846,1.0,7.9,5.7,12.7,.040,-3.6,16,3,3,1,5,3.761767089065073,0.6562979683951612,0.6562979683951612,0.3142696805273545,1.264694153997324,undrafted
8,Jameel McKay,2016,https://www.sports-reference.com//cbb/schools/iowa-state/2016.html,F,6-9,215,sophomore,32,28,21,30.5,.605,,0.0,.535,3.6,3.3,5.6,0.9,0.5,1.7,1.5,2.3,11.1,20.6,.597,.605,.000,13.0,19.3,4.7,17.7,.152,4.7,25,4,2,4,19,5.96531314664201,0.9921567416492215,0.7071067811865476,1.2558457060881325,4.186567060253544,undrafted
9,Clayton Custer,2019,https://www.sports-reference.com//cbb/schools/loyola-il/2019.html,G,6-1,185,senior,34,34,20,33.3,.435,.374,4.8,.718,2.1,0.4,1.6,2.7,1.1,0.0,1.9,1.9,11.1,13.6,.556,.534,.533,1.6,6.4,16.6,20.5,.113,0.4,26,6,4,1,6,5.295751381906248,1.5398400132598147,0.9629826790438176,0.1689577248981773,1.403468269463547,undrafted
10,Georgios Tsalmpouris,2015,https://www.sports-reference.com//cbb/schools/iowa-state/2015.html,F,7-1,227,freshman,8,0,8,4.4,.400,.500,0.5,.200,0.6,0.3,0.5,0.3,0.1,0.0,0.4,0.1,1.4,9.2,.444,.500,.400,6.8,12.2,9.9,22.2,.024,-5.0,3,1,1,0,2,1.4086784586980805,0.4330127018922193,0.33071891388307384,0.0,0.6614378277661477,undrafted
11,Kourtlin Jackson,2016,https://www.sports-reference.com//cbb/schools/southern-mississippi/2016.html,G,6-4,190,sophomore,28,27,8,27.9,.453,.434,4.6,.769,4.8,0.8,3.9,1.3,1.1,0.3,1.7,2.3,14.5,22.3,.603,.555,.471,3.3,16.8,12.8,27.3,.151,2.1,40,6,7,2,8,9.363615536659296,1.305404777321219,1.619397721250662,0.524890659167824,2.2731238058527947,undrafted
12,Daniel Stensland,2015,https://www.sports-reference.com//cbb/schools/iowa-state/2015.html,G,5-10,170,freshman,4,0,4,2.0,,,0.0,,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,7.1,,,,0.0,13.3,18.1,0.0,.085,2.7,0,1,0,0,1,0.0,0.4330127018922193,0.0,0.0,0.4330127018922193,undrafted
13,Dom Uhl,2018,https://www.sports-reference.com//cbb/schools/iowa/2018.html,F,6-8,195,senior,16,1,9,4.6,.222,.000,0.1,.250,0.3,0.3,0.9,0.4,0.0,0.3,0.5,0.4,0.3,1.3,.229,.222,.222,6.4,21.2,12.0,12.5,-.068,-6.9,2,2,0,2,4,0.6817945071647321,0.5994789404140899,0.0,0.5590169943749475,1.2686114456365274,undrafted
14,Trey Dickerson,2018,https://www.sports-reference.com//cbb/schools/georgetown/2018.html,G,6-0,170,senior,27,0,12,13.4,.427,.275,1.5,.536,1.0,0.3,0.9,2.1,0.8,0.1,1.4,1.9,4.4,10.8,.487,.477,.364,2.9,7.0,30.3,21.7,.053,-1.0,18,6,3,1,4,4.067334492827362,1.852592444503674,0.7715802465185059,0.2618914004394621,1.0899214051527528,undrafted
15,Brady Ellingson,2019,https://www.sports-reference.com//cbb/schools/drake/2019.html,G,6-4,191,senior,33,33,23,33.7,.502,.469,5.3,.892,1.1,0.2,1.9,1.7,0.5,0.2,1.0,1.1,11.8,14.7,.669,.652,.641,0.7,6.4,9.5,15.1,.132,3.3,25,5,3,2,6,5.574604623879647,1.1411012353795595,0.7820295697311479,0.45756572334974244,1.4721160971504388,undrafted
16,Charlie Rose,2018,https://www.sports-reference.com//cbb/schools/iowa/2018.html,G,6-4,175,junior,8,0,7,1.8,.500,.000,0.4,,0.0,0.1,0.3,0.3,0.0,0.0,0.3,0.1,0.8,12.0,.500,.500,.500,8.3,15.8,28.7,27.7,.004,-12.1,2,1,0,0,1,0.9682458365518543,0.4330127018922193,0.0,0.0,0.4841229182759271,undrafted
17,Michael Calder,2016,https://www.sports-reference.com//cbb/schools/ipfw/2016.html,G,6-2,180,sophomore,34,16,24,25.9,.384,.364,4.1,.688,2.8,0.6,3.2,2.4,0.5,0.1,2.4,2.2,10.0,11.5,.505,.471,.479,2.5,14.2,17.0,23.6,.048,-3.6,20,7,2,1,8,5.858554801302246,1.7854176718560222,0.6960093862470137,0.32218973970892123,2.0548280558480667,undrafted
18,Jure Gunjima,2015,https://www.sports-reference.com//cbb/schools/ipfw/2015.html,G,6-8,200,freshman,30,0,16,8.1,.465,.250,1.1,.714,0.2,0.3,1.3,0.4,0.2,0.1,0.5,0.7,2.6,14.2,.531,.521,.451,5.3,19.8,11.3,19.8,.082,-1.1,12,3,2,1,7,3.2709156040608707,0.7608474807008886,0.45338235029118146,0.3,1.6599866130651642,undrafted
19,Nick Moschetti,2015,https://www.sports-reference.com//cbb/schools/ipfw/2015.html,G,6-4,190,freshman,5,0,5,1.4,.000,.000,0.2,,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,-6.5,.000,.000,1.000,0.0,0.0,0.0,15.6,-.184,-41.4,0,0,1,0,0,0.0,0.0,0.4000000000000001,0.0,0.0,undrafted
20,Aaron Brennan,2018,https://www.sports-reference.com//cbb/schools/iupui/2018.html,F,6-6,200,senior,30,30,11,27.3,.464,.345,2.8,.797,2.6,1.3,3.2,1.6,1.0,0.6,1.8,2.6,12.4,18.4,.548,.512,.278,5.1,15.0,13.5,23.9,.118,0.0,25,4,3,3,11,5.902541825349482,1.0519822558706333,0.7951240294584375,0.8359957469322967,2.4866309202077685,undrafted
21,D.J. McCall,2019,https://www.sports-reference.com//cbb/schools/iupui/2019.html,G,6-6,190,senior,33,32,16,28.7,.452,.300,0.9,.667,2.6,2.1,3.8,2.1,1.4,0.2,1.9,2.1,7.8,13.9,.511,.474,.143,8.3,15.5,12.7,15.8,.093,-0.3,18,5,5,1,16,5.1859809612803405,1.4845392380504108,1.3215734840822138,0.4285495643554833,2.7134328976392283,undrafted
22,Leo Svete,2016,https://www.sports-reference.com//cbb/schools/iupui/2016.html,G,6-5,200,sophomore,6,0,2,6.8,.308,.300,1.7,.000,0.2,0.2,0.7,0.0,0.0,0.0,0.0,0.7,1.8,5.3,.408,.423,.769,2.7,11.5,0.0,16.5,.025,-2.4,6,0,0,0,2,2.1921577396609844,0.0,0.0,0.0,0.6871842709362768,undrafted
23,John Hubler,2016,https://www.sports-reference.com//cbb/schools/iupui/2016.html,G,6-5,185,sophomore,13,0,4,5.0,.286,.364,0.8,.333,0.2,0.0,0.2,0.0,0.1,0.2,0.3,0.5,1.0,1.2,.421,.429,.786,0.0,5.4,0.0,15.0,-.029,-5.4,3,0,1,1,2,1.3587324409735149,0.0,0.26646935501059654,0.36080121229410994,0.5756395979652217,undrafted
24,Kaven Bernard,2016,https://www.sports-reference.com//cbb/schools/jackson-state/2016.html,F,6-5,195,sophomore,36,4,20,14.7,.467,.324,1.0,.692,1.4,1.1,2.2,0.4,0.3,0.3,0.9,2.0,6.1,16.3,.527,.500,.201,7.4,17.0,6.7,22.4,.136,-3.4,25,4,3,1,12,6.707283676794032,0.9558139185602919,0.7071067811865475,0.4330127018922193,2.9327598345097368,undrafted
25,Yettra Specks,2017,https://www.sports-reference.com//cbb/schools/jackson-state/2017.html,G,5-10,160,junior,32,32,14,36.7,.379,.327,6.7,.855,4.1,0.7,2.5,2.7,1.2,0.1,1.8,2.4,14.6,15.6,.533,.472,.568,2.0,8.6,16.7,21.5,.128,-1.3,32,9,4,1,7,7.227808169666652,2.024990354915302,0.8332682266233364,0.33071891388307384,1.780701669988547,undrafted
26,Dre'Sean Looney,2015,https://www.sports-reference.com//cbb/schools/jackson-state/2015.html,G,5-10,170,freshman,19,0,4,13.9,.343,.273,1.7,.875,0.8,0.3,0.8,1.3,0.4,0.0,1.2,1.8,3.7,7.2,.457,.407,.471,2.0,7.2,20.8,19.2,.051,-6.3,16,4,2,0,4,3.891179029320953,1.3785053530219784,0.5907880084379908,0.0,1.0989796325169001,undrafted
27,Dominique Street,2015,https://www.sports-reference.com//cbb/schools/jackson-state/2015.html,G,6-2,190,freshman,10,4,6,15.2,.219,.235,5.1,.857,0.7,0.5,1.3,0.4,0.3,0.1,0.5,1.1,4.6,5.1,.342,.313,.797,3.5,10.9,5.8,23.7,.034,-10.3,19,2,1,1,5,5.834380858325929,0.66332495807108,0.45825756949558394,0.30000000000000004,1.7776388834631178,undrafted
28,Jonathan Thomas,2016,https://www.sports-reference.com//cbb/schools/jackson-state/2016.html,G,6-1,195,sophomore,11,0,7,1.8,1.000,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.2,1.000,1.000,.000,0.0,0.0,0.0,2.5,.083,-10.6,2,0,0,0,0,0.5749595745760688,0.0,0.0,0.0,0.0,undrafted
29,Gerrald Maddox,2015,https://www.sports-reference.com//cbb/schools/jackson-state/2015.html,G,6-5,175,freshman,7,0,1,3.4,.111,.000,0.4,,0.0,0.3,0.3,0.3,0.3,0.0,0.1,0.4,0.3,-1.2,.111,.111,.333,8.8,10.6,16.6,21.0,-.076,-7.8,2,2,2,0,2,0.6998542122237652,0.6998542122237653,0.6998542122237652,0.0,0.7284313590846835,undrafted
30,JaQuail Townser,2016,https://www.sports-reference.com//cbb/schools/jacksonville-state/2016.html,G,6-3,195,sophomore,30,29,7,29.3,.393,.404,3.8,.738,2.2,0.6,3.2,3.6,1.2,0.1,1.8,2.4,9.5,14.9,.520,.488,.471,2.4,13.3,25.9,19.4,.087,-1.4,17,6,5,1,9,4.602414825091521,1.33374993491617,1.343709624716425,0.3,2.039607805437114,undrafted
31,Malcolm Drumwright,2018,https://www.sports-reference.com//cbb/schools/jacksonville-state/2018.html,G,6-3,165,senior,36,35,23,34.2,.400,.361,5.6,.843,2.5,0.4,2.1,3.6,0.7,0.1,1.3,2.0,13.1,14.7,.528,.490,.499,1.5,6.7,20.1,20.3,.139,0.4,27,9,3,1,8,6.496912847130542,2.2395160411940416,0.9374742794825669,0.2290614236454256,1.9364916731037085,undrafted
32,Jeremy Watson,2016,https://www.sports-reference.com//cbb/schools/jacksonville-state/2016.html,F,6-7,200,sophomore,29,13,7,25.2,.393,.300,1.4,.755,3.5,1.9,4.0,0.4,0.4,0.3,1.5,2.3,7.8,12.4,.508,.428,.231,8.1,19.3,3.7,18.9,.066,-4.9,26,3,3,2,14,5.66084660668345,0.7233164470138976,0.7150497018388868,0.5183895302887209,3.3944068144344035,undrafted
