,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Jordan Coleman,2014,https://www.sports-reference.com//cbb/schools/valparaiso/2014.html,G,6-5,190,senior,31,10,16,20.9,.416,.241,1.7,.788,3.8,1.1,2.4,1.1,0.4,0.5,1.2,1.9,8.1,16.2,.546,.454,.312,7.0,12.5,10.6,21.6,.137,0.8,16,4,2,2,11,4.996356633045579,1.1896186396506951,0.6563545144959936,0.6137515351754984,2.4870110022446954,undrafted
1,Nick Barbour,2012,https://www.sports-reference.com//cbb/schools/high-point/2012.html,G,6-3,175,senior,31,31,13,32.7,.446,.484,7.2,.829,6.0,0.5,2.0,1.4,1.1,0.4,1.7,2.1,20.4,26.7,.628,.576,.537,1.9,7.9,10.1,28.9,.201,6.2,44,4,3,2,6,9.07593128092236,1.0332656372933529,1.0882017931247097,0.649981989664835,1.4562649471349305,undrafted
2,Shay Shine,2012,https://www.sports-reference.com//cbb/schools/high-point/2012.html,G,6-2,195,sophomore,31,29,13,31.4,.455,.397,5.0,.811,4.3,1.2,4.2,3.0,1.2,0.5,2.3,2.5,15.6,24.1,.592,.545,.452,4.5,17.3,22.0,25.9,.173,3.7,24,8,5,2,10,5.7066695193538015,1.9916579407010493,1.3701135859093743,0.7111421833886646,1.9947903011277814,undrafted
3,Tehran Cox,2011,https://www.sports-reference.com//cbb/schools/high-point/2011.html,G,6-1,170,sophomore,31,31,12,25.7,.378,.333,1.7,.731,2.5,0.5,2.0,2.8,1.1,0.1,2.5,2.2,6.9,10.1,.484,.427,.292,2.2,9.2,23.1,18.7,.033,-5.7,15,6,4,1,6,4.249747498161149,1.3055552480547137,1.1843586935926336,0.24567010018915833,1.6823748142458448,undrafted
4,Du'Vaughn Maxwell,2014,https://www.sports-reference.com//cbb/schools/hampton/2014.html,F,6-7,215,senior,31,31,18,31.1,.509,.238,0.7,.512,6.6,2.4,4.9,1.4,1.2,3.0,1.8,3.0,14.9,22.8,.521,.516,.061,8.2,17.0,11.3,24.8,.163,3.7,25,7,4,7,14,5.572714857634052,1.5192144308795634,1.1939842273110803,1.908958016195289,3.104493068318609,undrafted
5,Corey Law,2013,https://www.sports-reference.com//cbb/schools/high-point/2013.html,F,6-6,215,senior,28,3,15,14.6,.582,.000,0.0,.617,2.9,1.8,2.4,0.3,0.5,0.4,0.7,1.6,5.9,23.2,.601,.582,.010,13.7,20.7,4.3,19.1,.191,0.8,14,2,2,3,9,3.661715890850371,0.5380899704756915,0.6267831705280087,0.7284313590846836,2.690686885976766,undrafted
6,Xavier Martin,2012,https://www.sports-reference.com//cbb/schools/high-point/2012.html,G,5-9,160,sophomore,31,12,13,20.6,.364,.279,1.4,.667,2.5,0.5,1.4,2.6,0.5,0.1,1.8,1.9,5.9,10.0,.455,.400,.261,2.6,8.5,25.4,21.2,.028,-7.2,21,7,2,1,5,5.192646685899066,1.9785530613155682,0.6642342026443228,0.2456701001891583,1.3776875163911368,undrafted
7,Earnest Bridges,2011,https://www.sports-reference.com//cbb/schools/high-point/2011.html,F,6-6,225,senior,25,16,10,20.0,.479,.000,0.0,.633,2.0,1.5,2.5,0.6,0.3,0.3,1.3,2.7,4.8,10.0,.516,.479,.011,8.1,14.9,5.9,14.9,.051,-7.3,15,2,2,2,9,3.78079356749347,0.8039900496896712,0.5455272678794342,0.6764613810115104,2.009577069932875,undrafted
8,David Campbell,2011,https://www.sports-reference.com//cbb/schools/high-point/2011.html,G,6-4,205,senior,31,12,12,13.9,.377,.261,0.7,.762,0.7,0.9,1.2,0.8,0.3,0.0,0.9,0.9,2.2,7.7,.479,.426,.377,6.9,10.3,11.9,11.5,.027,-4.8,9,7,2,1,6,2.1162863828202223,1.5047617793149164,0.5320136291119562,0.17668469596940847,1.9664194392423444,undrafted
9,Justin Cheek,2013,https://www.sports-reference.com//cbb/schools/high-point/2013.html,G,6-3,185,junior,19,5,11,8.8,.289,.235,0.9,1.000,0.4,0.3,0.6,0.5,0.3,0.1,0.4,0.9,2.0,6.8,.389,.333,.378,4.0,8.9,9.2,16.9,.041,-8.2,7,2,2,1,3,2.3841582427170787,0.6781104593013224,0.653140718210045,0.22329687826943606,0.9986139979479094,undrafted
