,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Chris Snyder,2018,https://www.sports-reference.com//cbb/schools/western-illinois/2018.html,C,6-10,235,sophomore,5,0,3,7.8,.250,.000,0.2,,0.0,0.0,1.4,0.2,0.0,0.4,0.0,1.0,0.4,3.3,.250,.250,.250,0.0,19.4,4.0,5.4,.038,-5.3,2,1,0,1,4,0.8,0.4,0.0,0.48989794855663565,1.4966629547095764,undrafted
1,Lynrick Moxey,2018,https://www.sports-reference.com//cbb/schools/western-illinois/2018.html,G,6-2,190,sophomore,16,0,6,7.3,.690,1.000,0.1,.579,1.2,0.3,1.7,0.6,0.4,0.1,0.2,0.1,3.3,28.9,.697,.724,.069,4.2,25.0,15.7,18.3,.248,-1.4,17,3,4,1,10,4.933542717966471,0.7880950133074057,0.9921567416492215,0.24206145913796356,2.5852647349933044,undrafted
2,Tobias Howard,2021,https://www.sports-reference.com//cbb/schools/indiana-state/2021.html,G,6-2,185,senior,20,4,12,17.5,.322,.289,2.3,.722,0.9,0.2,0.8,1.3,0.4,0.0,0.9,0.8,4.2,7.1,.426,.394,.500,1.4,5.4,14.9,17.7,.034,-3.0,11,5,2,0,3,3.54400902933387,1.5842979517754858,0.5830951894845302,0.0,1.023474474522936,undrafted
3,Damari Parris,2021,https://www.sports-reference.com//cbb/schools/prairie-view/2021.html,G,6-1,165,senior,15,5,10,8.5,.354,.188,1.1,,0.0,0.4,0.9,0.4,0.3,0.0,0.5,0.5,2.5,7.4,.385,.385,.333,5.2,11.7,8.7,21.2,.049,-6.3,15,2,2,0,8,4.096611065529924,0.7118052168020874,0.699205898780101,0.0,2.0154955277107964,undrafted
4,Marty Leahy,2017,https://www.sports-reference.com//cbb/schools/western-kentucky/2017.html,G,6-5,210,freshman,17,0,9,9.9,.364,.500,0.7,.909,0.6,0.2,0.7,0.3,0.2,0.0,0.4,0.9,1.9,7.8,.588,.500,.545,2.7,8.2,5.3,10.3,.063,-2.9,6,2,1,0,3,2.111100993520748,0.5703152773430976,0.42418250299576343,0.0,1.055550496760374,undrafted
5,Tyler Miller,2018,https://www.sports-reference.com//cbb/schools/western-kentucky/2018.html,G,6-4,185,sophomore,14,0,10,5.2,.333,.000,0.2,.000,0.3,0.1,0.5,0.1,0.2,0.0,0.1,0.4,0.3,3.3,.253,.333,.500,3.4,10.5,4.0,6.1,.028,-2.6,2,1,1,0,2,0.6998542122237653,0.34992710611188266,0.410325903324145,0.0,0.7178482586514923,undrafted
6,Marko Stajkovski,2017,https://www.sports-reference.com//cbb/schools/western-kentucky/2017.html,G,6-7,195,freshman,2,0,1,1.5,,,0.0,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.8,,,,0.0,38.3,0.0,0.0,.052,-3.3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.5,undrafted
7,Reggie Jones,2020,https://www.sports-reference.com//cbb/schools/tulsa/2020.html,G,6-7,210,senior,26,7,16,13.1,.317,.328,2.3,.684,0.7,0.3,1.6,0.8,0.4,0.1,0.7,1.0,3.8,9.8,.438,.413,.587,2.5,14.0,12.8,20.2,.076,-0.2,19,3,2,2,8,5.114227746570051,0.8329387626041429,0.6308161333406433,0.423076923076923,2.2071025746774726,undrafted
8,Brandon Johnson,2022,https://www.sports-reference.com//cbb/schools/depaul/2022.html,F,6-8,220,senior,16,16,10,32.6,.433,.250,2.8,.627,4.7,2.2,5.2,1.0,0.6,0.3,1.2,2.1,10.9,14.5,.513,.474,.328,7.3,16.6,5.2,17.0,.121,1.1,20,3,2,1,13,3.75624480032918,0.9354143466934853,0.5994789404140899,0.4330127018922193,2.595067436503337,undrafted
9,Jarrin Randall,2018,https://www.sports-reference.com//cbb/schools/western-michigan/2018.html,G,5-11,149,sophomore,24,0,14,5.6,.256,.143,0.9,.571,0.6,0.0,0.2,0.6,0.4,0.0,0.3,0.6,1.3,5.8,.340,.295,.538,0.0,4.5,17.9,19.2,.004,-7.3,7,3,3,0,1,1.989119710380002,0.8122328620674136,0.7534642216677135,0.0,0.4061164310337068,undrafted
