,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Jackie Davis,2015,https://www.sports-reference.com//cbb/schools/washington-state/2015.html,G,6-3,195,freshman,11,0,3,5.1,.167,.000,0.7,.286,0.6,0.1,0.4,0.0,0.1,0.1,0.5,0.5,0.5,-8.8,.196,.167,.667,2.1,8.4,0.0,19.9,-.208,-17.0,4,0,1,1,2,1.233150906022776,0.0,0.2874797872880344,0.2874797872880344,0.7820295697311479,undrafted
1,Donaven Dorsey,2019,https://www.sports-reference.com//cbb/schools/montana/2019.html,G,6-7,214,junior,32,10,24,15.3,.500,.461,2.8,.655,0.9,0.2,1.3,0.4,0.3,0.3,0.6,2.0,6.2,15.8,.652,.649,.645,1.8,10.5,5.2,18.2,.143,0.8,20,2,2,2,6,5.456862079070718,0.6584783595532961,0.582961190818051,0.5367363761661771,1.3678792892649556,undrafted
2,Dan Kingma,2018,https://www.sports-reference.com//cbb/schools/washington/2018.html,G,5-10,155,senior,8,1,4,4.8,.429,.500,0.5,.500,0.5,0.1,0.1,0.5,0.1,0.0,0.3,0.4,1.3,10.9,.562,.571,.571,3.2,3.1,18.3,14.3,.085,-2.2,8,2,1,0,1,2.6339134382131846,0.7071067811865476,0.33071891388307384,0.0,0.4330127018922193,undrafted
3,Greg Bowman,2018,https://www.sports-reference.com//cbb/schools/washington/2018.html,F,6-5,200,senior,6,1,4,2.5,.800,,0.0,,0.0,0.7,0.5,0.0,0.0,0.0,0.0,0.2,1.3,38.0,.800,.800,.000,32.3,23.3,0.0,16.6,.302,5.6,4,0,0,0,2,1.49071198499986,0.0,0.0,0.0,0.8975274678557507,undrafted
4,KJ Garrett,2016,https://www.sports-reference.com//cbb/schools/washington/2016.html,G,6-3,190,sophomore,7,0,6,1.9,.000,.000,0.4,.000,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.9,0.0,-23.3,.000,.000,.429,0.0,0.0,0.0,25.1,-.298,-26.7,0,0,0,1,0,0.0,0.0,0.0,0.45175395145262565,0.0,undrafted
5,Chris Golden,2015,https://www.sports-reference.com//cbb/schools/weber-state/2015.html,G,6-2,165,freshman,30,26,13,26.6,.363,.346,6.1,.759,1.9,0.2,1.7,1.3,0.9,0.1,1.4,2.2,9.9,12.3,.513,.483,.695,1.1,7.8,11.6,22.4,.070,-1.4,24,5,3,1,7,5.424327915358116,1.18133634311129,0.8537498983243799,0.3,1.5807874268505833,undrafted
6,Ryan Richardson,2018,https://www.sports-reference.com//cbb/schools/weber-state/2018.html,G,6-4,175,senior,31,31,20,32.6,.459,.427,6.9,.750,1.7,0.2,3.0,2.1,1.1,0.4,1.5,2.2,13.5,16.8,.616,.603,.674,0.9,10.0,12.3,20.2,.140,2.8,27,5,3,3,7,6.0259584148829,1.3617336076906734,0.9481895778515527,0.649981989664835,1.6599587522927237,undrafted
7,Jaelyn Johnson-Coston,2015,https://www.sports-reference.com//cbb/schools/weber-state/2015.html,F,6-6,210,freshman,30,0,13,10.1,.507,.000,0.0,.625,1.3,0.7,1.2,0.3,0.4,0.2,0.9,1.3,3.2,12.8,.539,.507,.014,8.2,14.1,6.4,20.7,.061,-3.3,10,3,2,2,6,2.7770888034454755,0.6289320754704403,0.5537749241945383,0.47609522856952335,1.521694961401777,undrafted
8,Hayden Hunter,2015,https://www.sports-reference.com//cbb/schools/weber-state/2015.html,G,5-11,165,freshman,28,0,13,13.8,.179,.333,0.4,.714,1.0,0.2,1.1,2.1,0.3,0.0,1.3,1.4,1.2,4.1,.412,.250,.429,1.9,9.2,29.5,10.6,.002,-8.9,8,6,1,0,5,1.9152982396845604,1.611106224091423,0.4330127018922193,0.0,1.4603605928757766,undrafted
9,Jordan Brown,2015,https://www.sports-reference.com//cbb/schools/weber-state/2015.html,G,6-1,185,freshman,4,0,3,4.8,.500,.500,0.5,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.8,4.9,.750,.750,1.000,0.0,12.5,0.0,5.7,.075,-16.4,3,0,0,0,2,1.299038105676658,0.0,0.0,0.0,0.8660254037844386,undrafted
