,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Will Alcock,2022,https://www.sports-reference.com//cbb/schools/loyola-il/2022.html,F,6-7,205,senior,6,0,6,2.8,.333,.250,0.7,,0.0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.8,14.6,.417,.417,.667,15.8,13.8,10.5,19.1,.155,1.9,3,1,0,0,1,1.2133516482134197,0.372677996249965,0.0,0.0,0.4714045207910317,undrafted
1,Dameane Douglas,2022,https://www.sports-reference.com//cbb/schools/loyola-marymount/2022.html,G,6-7,196,senior,13,10,7,24.5,.567,.333,1.2,.667,3.0,0.8,3.8,1.1,1.0,0.5,1.8,1.6,10.8,19.7,.610,.593,.155,4.1,19.0,10.3,22.6,.141,3.4,18,3,3,2,11,4.769230769230769,0.8284868934053085,0.8770580193070292,0.6343239424027171,2.977231150825174,undrafted
2,Ivan Alipiev,2021,https://www.sports-reference.com//cbb/schools/loyola-marymount/2021.html,F,6-8,215,junior,22,10,13,27.0,.419,.321,3.8,.722,0.8,0.8,2.6,1.4,0.6,0.4,1.5,2.0,7.0,10.2,.533,.518,.618,4.0,12.4,10.2,15.4,.081,1.7,22,7,3,3,10,5.791843794980537,1.6109131951517592,0.9370694603676503,0.7100226978096957,2.368875312871888,undrafted
3,Kenny Jones,2022,https://www.sports-reference.com//cbb/schools/loyola-md/2022.html,G,6-0,177,senior,17,17,11,33.4,.381,.370,4.3,.769,1.5,0.2,2.3,5.2,1.4,0.4,2.3,1.9,8.4,12.1,.517,.488,.579,0.9,7.9,27.9,15.9,.105,-1.8,16,9,3,2,5,3.8814615732526168,2.2888325245110255,0.9737026680733442,0.5882352941176471,1.5762071772910897,undrafted
4,Jaylin Andrews,2022,https://www.sports-reference.com//cbb/schools/loyola-md/2022.html,G,6-4,179,senior,16,16,11,34.9,.400,.300,5.6,.758,3.9,0.8,3.2,1.7,2.0,0.3,1.6,1.4,15.1,15.9,.505,.464,.429,2.6,10.5,9.7,24.3,.123,-1.3,30,3,4,2,7,6.382348705609871,1.0439558180306292,1.118033988749895,0.582961190818051,1.919269066598011,undrafted
5,Casmir Ochiaka,2021,https://www.sports-reference.com//cbb/schools/loyola-md/2021.html,G,6-8,235,junior,5,0,0,7.8,.286,,0.0,.667,1.8,0.6,1.4,0.0,0.2,0.0,0.4,1.8,2.0,7.4,.443,.286,.000,9.0,21.2,0.0,17.2,.078,-9.2,4,0,1,0,4,1.4142135623730951,0.0,0.4000000000000001,0.0,1.4142135623730951,undrafted
6,Jan Dornik,2019,https://www.sports-reference.com//cbb/schools/loyola-md/2019.html,F,6-6,193,freshman,6,0,3,4.0,.600,.667,0.5,.500,0.3,0.0,1.3,0.3,0.0,0.2,0.5,0.5,1.5,15.9,.756,.800,.600,0.0,43.3,15.9,18.8,.078,-0.4,5,1,0,1,4,1.8929694486000912,0.4714045207910317,0.0,0.372677996249965,1.3743685418725538,undrafted
7,Brandon Bradsher,2021,https://www.sports-reference.com//cbb/schools/loyola-md/2021.html,G,5-10,178,junior,8,4,2,20.4,.476,.462,3.3,.667,1.1,0.3,1.0,0.8,0.8,0.0,1.1,1.4,7.3,13.7,.627,.619,.619,1.4,5.8,7.0,17.2,.114,-0.2,21,2,2,0,3,6.2599920127744575,0.6614378277661477,0.82915619758885,0.0,0.82915619758885,undrafted
8,Markese Redding,2021,https://www.sports-reference.com//cbb/schools/loyola-md/2021.html,F,6-6,200,junior,3,0,2,3.0,,,0.0,.667,1.0,0.0,0.7,0.3,0.0,0.0,0.7,0.0,0.7,4.4,.702,,,0.0,26.2,17.1,19.2,-.033,-8.1,2,1,0,0,1,0.9428090415820634,0.4714045207910317,0.0,0.0,0.4714045207910317,undrafted
9,Vilgot Larsson,2021,https://www.sports-reference.com//cbb/schools/maine/2021.html,F,6-8,215,junior,9,6,2,23.1,.440,.375,1.8,.647,1.9,0.9,2.6,1.4,0.4,0.4,1.8,2.0,6.8,11.0,.525,.500,.320,4.7,13.1,16.8,19.5,.062,-4.4,12,3,2,2,5,3.3920750049941657,0.8314794192830981,0.6849348892187752,0.6849348892187752,1.3425606637327303,undrafted
10,Terion Moss,2019,https://www.sports-reference.com//cbb/schools/maine/2019.html,G,5-10,175,freshman,29,15,5,26.8,.315,.270,3.8,.533,1.6,0.7,1.9,1.7,1.3,0.0,1.2,1.9,5.4,8.0,.424,.406,.673,3.2,9.0,12.8,15.5,.018,-6.4,23,5,6,0,8,4.702062694081453,1.4597248612770155,1.320288946143217,0.0,2.0271639250619407,undrafted
11,Lewis Wang,2019,https://www.sports-reference.com//cbb/schools/maine/2019.html,G,6-1,180,freshman,11,0,2,3.5,.500,.500,0.4,1.000,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.3,0.9,8.3,.719,.667,.667,0.0,0.0,10.7,12.8,.047,-7.5,3,2,0,0,0,1.2398346997259868,0.5749595745760688,0.0,0.0,0.0,undrafted
12,Mykhailo Yagodin,2021,https://www.sports-reference.com//cbb/schools/maine/2021.html,G,6-5,195,junior,6,0,1,14.0,.409,.385,2.2,.750,0.7,0.0,1.0,0.2,0.2,0.2,1.0,1.0,4.3,6.6,.544,.523,.591,0.0,8.5,3.2,19.5,.023,-5.9,10,1,1,1,3,4.0276819911981905,0.372677996249965,0.37267799624996495,0.372677996249965,1.0,undrafted
13,Solomon Iluyomade,2021,https://www.sports-reference.com//cbb/schools/maine/2021.html,F,6-7,225,junior,8,0,1,12.3,.360,.000,0.4,.500,1.0,0.9,1.5,1.0,0.1,0.0,2.3,1.9,2.8,-1.9,.382,.360,.120,8.7,14.5,21.2,26.2,-.116,-15.4,7,4,1,0,10,2.277608394786075,1.3228756555322954,0.33071891388307384,0.0,3.0388114452858046,undrafted
14,Warren Williams,2022,https://www.sports-reference.com//cbb/schools/manhattan/2022.html,F,6-9,240,senior,14,5,9,20.1,.629,.000,0.1,.654,3.7,1.4,2.5,0.2,0.5,0.7,1.9,2.7,10.4,20.8,.642,.629,.011,8.8,15.1,2.5,24.5,.150,-1.9,16,1,3,2,7,3.793119442100501,0.41032590332414487,0.9063269671749657,0.8806305718527108,1.9443796555451711,undrafted
15,Tyler Reynolds,2020,https://www.sports-reference.com//cbb/schools/manhattan/2020.html,F,6-7,215,sophomore,31,14,13,23.3,.320,.309,5.3,.875,0.3,0.3,2.5,1.1,0.4,0.0,1.0,1.0,5.9,7.8,.460,.451,.851,1.4,12.9,10.4,16.3,.059,-3.2,23,4,2,1,8,5.320331880770227,1.1459561076342974,0.661093597803845,0.17668469596940847,1.9127699458546574,undrafted
16,Samir Stewart,2022,https://www.sports-reference.com//cbb/schools/manhattan/2022.html,G,6-1,180,senior,12,6,8,24.4,.446,.423,4.3,.947,1.6,0.4,1.8,0.8,0.9,0.0,1.5,2.3,8.2,12.4,.662,.615,.800,2.1,9.1,5.8,15.5,.113,-1.7,15,3,2,0,4,4.058598553961973,0.924211375534118,0.4930066485916347,0.0,0.924211375534118,undrafted
17,Tykei Greene,2022,https://www.sports-reference.com//cbb/schools/stony-brook/2022.html,G,6-4,205,senior,16,15,10,28.8,.511,.391,2.9,.569,3.2,3.0,4.6,1.3,1.4,0.3,1.3,1.4,11.4,22.7,.582,.579,.346,11.5,18.3,8.3,19.7,.168,1.5,20,4,3,1,14,4.42957037984498,1.14564392373896,1.0588171466310885,0.4330127018922193,3.5685256059050494,undrafted
18,Christian Hinckson,2022,https://www.sports-reference.com//cbb/schools/binghamton/2022.html,G,6-7,210,senior,13,6,6,24.4,.418,.444,2.1,.700,1.5,1.2,4.5,0.7,0.8,1.0,1.7,2.6,5.5,11.7,.558,.527,.491,5.6,20.7,4.8,13.9,.097,-3.2,12,3,2,3,12,4.011816864740092,0.9910845174403942,0.6617173282340483,0.8770580193070292,3.047940424024454,undrafted
19,Elijah Buchanan,2022,https://www.sports-reference.com//cbb/schools/manhattan/2022.html,G,6-5,190,senior,14,14,9,29.4,.408,.286,2.0,.611,2.6,0.8,4.1,1.5,1.6,0.6,2.6,2.5,8.1,10.1,.475,.447,.272,3.3,16.8,9.7,18.7,.050,-3.5,21,4,6,3,11,5.779979521183975,1.2392393980641052,1.493181782883348,0.8949974347244049,2.166535841157586,undrafted
20,Darius Hines,2020,https://www.sports-reference.com//cbb/schools/marist/2020.html,G,5-11,160,sophomore,6,1,1,14.0,.000,.000,1.0,,0.0,0.0,1.0,2.0,0.3,0.2,1.0,0.5,0.0,-5.0,.000,.000,.375,0.0,8.9,27.4,14.0,-.128,-14.0,0,4,2,1,2,0.0,1.7320508075688772,0.74535599249993,0.372677996249965,1.0,undrafted
21,Matthew Herasme,2022,https://www.sports-reference.com//cbb/schools/marist/2022.html,G,6-3,180,senior,16,16,8,30.1,.368,.319,2.9,.875,0.5,1.2,4.0,0.8,0.6,0.3,1.3,2.2,4.9,7.5,.489,.467,.618,4.5,14.6,4.7,10.9,.071,-3.1,11,2,2,1,9,3.6033838263498934,0.8816709987291178,0.8569568250501305,0.46351240544347894,2.037730048362638,undrafted
22,Luke Nedrow,2019,https://www.sports-reference.com//cbb/schools/marist/2019.html,F,6-7,225,freshman,29,0,11,9.2,.464,.406,1.1,.500,0.4,0.5,1.0,0.5,0.1,0.2,0.7,2.0,2.4,8.5,.575,.580,.571,6.6,13.4,10.7,17.0,.057,-6.3,7,3,1,2,7,2.4009510600729946,0.724958484194091,0.30454347814923605,0.5495647396727319,1.8115759360777515,undrafted
23,Joey Hauser,2022,https://www.sports-reference.com//cbb/schools/michigan-state/2022.html,F,6-9,220,senior,16,13,13,22.3,.402,.341,2.8,.900,1.9,1.6,4.4,1.9,0.4,0.4,1.6,2.1,6.8,15.1,.561,.494,.537,8.8,20.2,15.2,16.9,.153,5.2,17,5,2,2,12,3.913118960624632,1.5599979967935855,0.6091746465505602,0.5994789404140899,2.9679275176459416,undrafted
24,Brendan Bailey,2020,https://www.sports-reference.com//cbb/schools/marquette/2020.html,F,6-8,200,sophomore,30,30,18,25.4,.406,.383,4.0,.600,0.7,1.3,3.9,1.1,0.6,0.7,0.8,2.5,7.1,13.8,.531,.526,.625,5.9,16.0,8.6,14.4,.122,5.4,27,4,3,5,12,6.286139956726669,1.2310790208412925,0.7571877794400363,1.0624918300339483,3.0841890704401087,undrafted
25,Tommy Gardiner,2020,https://www.sports-reference.com//cbb/schools/marquette/2020.html,F,6-7,230,sophomore,4,0,4,1.3,.500,.000,0.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,11.4,.500,.500,.500,0.0,0.0,0.0,19.5,.059,-3.5,2,0,0,0,0,0.8660254037844386,0.0,0.0,0.0,0.0,undrafted
26,Buddy Jaffee,2019,https://www.sports-reference.com//cbb/schools/marquette/2019.html,G,6-3,195,freshman,2,0,1,0.5,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-16.3,,,,0.0,0.0,0.0,0.0,.049,-22.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
27,Taevion Kinsey,2022,https://www.sports-reference.com//cbb/schools/marshall/2022.html,G,6-5,185,senior,17,17,7,37.6,.429,.169,3.5,.767,6.1,2.5,2.9,4.4,0.9,0.1,2.8,1.5,20.5,18.9,.496,.446,.195,6.5,8.3,22.5,28.8,.113,-1.5,31,10,4,1,8,5.932142228460569,2.613512928414478,1.1823383083671637,0.23529411764705882,1.9721240722635542,undrafted
28,Mikel Beyers,2022,https://www.sports-reference.com//cbb/schools/marshall/2022.html,F,6-9,220,senior,15,11,6,17.1,.409,.273,2.2,.813,1.1,0.5,2.1,0.9,0.7,0.3,1.2,1.6,5.1,10.3,.516,.477,.500,2.7,12.7,8.2,16.4,.059,-1.5,13,4,3,2,6,3.434465832637669,1.14697670227235,0.9285592184789413,0.573488351136175,1.9275776393067947,undrafted
29,Iran Bennett,2022,https://www.sports-reference.com//cbb/schools/eastern-kentucky/2022.html,F,6-9,335,senior,6,2,3,8.7,.429,,0.0,,0.0,1.3,1.2,0.0,0.2,0.0,0.5,1.2,2.0,8.4,.429,.429,.000,14.6,15.1,0.0,14.7,.067,-11.7,6,0,1,0,6,2.309401076758503,0.0,0.372677996249965,0.0,2.29128784747792,undrafted
30,Ante Sustic,2019,https://www.sports-reference.com//cbb/schools/marshall/2019.html,F,6-10,235,freshman,14,0,8,5.5,.294,.000,0.1,.333,0.2,0.6,0.7,0.1,0.1,0.1,0.4,1.1,0.8,2.4,.299,.294,.118,12.2,14.1,2.0,14.4,-.022,-11.8,5,1,1,1,7,1.6115020246683542,0.25753937681885636,0.34992710611188266,0.25753937681885636,1.874914964058098,undrafted
31,DeAundra Murphy,2019,https://www.sports-reference.com//cbb/schools/marshall/2019.html,G,6-3,169,freshman,4,0,1,2.8,.000,.000,0.8,.000,0.3,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,-21.1,.000,.000,.750,0.0,9.9,0.0,19.2,-.271,-27.9,0,0,0,0,1,0.0,0.0,0.0,0.0,0.4330127018922193,undrafted
32,Luke Thomas,2021,https://www.sports-reference.com//cbb/schools/marshall/2021.html,G,6-0,177,junior,6,0,6,4.0,.000,.000,0.3,,0.0,0.0,0.3,0.2,0.2,0.0,0.2,0.0,0.0,-0.7,.000,.000,1.000,0.0,8.9,5.6,6.1,-.039,-5.8,0,1,1,0,1,0.0,0.372677996249965,0.372677996249965,0.0,0.47140452079103173,undrafted
33,KJ Jackson,2020,https://www.sports-reference.com//cbb/schools/maryland-baltimore-county/2020.html,G,6-2,180,sophomore,29,29,12,34.3,.432,.316,3.9,.687,4.0,0.9,3.5,4.2,1.7,0.6,3.2,2.6,13.8,17.5,.520,.486,.344,3.0,11.9,26.0,25.1,.115,0.7,25,9,4,2,9,6.074644678226563,2.510382720441558,1.4167336954602854,0.6110360395403224,2.0597495893887006,undrafted
