,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Rett Lister,2022,https://www.sports-reference.com//cbb/schools/furman/2022.html,G,6-1,160,junior,2,0,1,2.0,.000,.000,0.5,,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.9,.000,.000,1.000,0.0,30.2,37.2,13.1,-.031,-8.7,0,1,0,0,1,0.0,0.5,0.0,0.0,0.5,undrafted
1,Kareem Reid,2022,https://www.sports-reference.com//cbb/schools/gardner-webb/2022.html,F,6-9,205,junior,17,17,9,21.2,.617,.000,0.1,.610,2.4,2.2,3.8,1.1,0.9,1.6,1.6,2.6,10.8,26.8,.620,.617,.008,12.3,18.8,11.0,24.3,.226,2.2,20,3,3,4,9,4.359295838505624,0.8724939396583133,0.9982683969692435,1.1406305546861952,2.1143765594836976,undrafted
2,Lance Terry,2022,https://www.sports-reference.com//cbb/schools/gardner-webb/2022.html,G,6-2,180,junior,17,17,9,30.4,.468,.299,5.1,.791,2.5,0.7,2.2,1.1,1.1,0.5,1.2,2.4,14.0,17.2,.566,.537,.458,2.7,7.8,7.4,22.4,.160,1.3,19,3,3,2,7,3.6136994243312164,0.8998269729869621,0.9374927912064253,0.7759356446042894,2.071390219018707,undrafted
3,Gabe Bryant,2020,https://www.sports-reference.com//cbb/schools/gardner-webb/2020.html,C,6-9,250,freshman,18,0,10,4.2,.545,,0.0,.750,0.2,0.5,0.7,0.0,0.1,0.1,0.3,0.6,0.8,10.8,.581,.545,.000,14.1,18.1,0.0,13.0,.069,-5.3,4,0,1,1,6,1.2583057392117916,0.0,0.3142696805273545,0.31426968052735443,1.6414763002993509,undrafted
4,Delis Boggs,2020,https://www.sports-reference.com//cbb/schools/gardner-webb/2020.html,G,6-2,180,freshman,6,0,3,1.5,.000,.000,0.3,,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,-13.0,.000,.000,.667,0.0,0.0,18.0,23.3,-.260,-29.3,0,1,1,0,0,0.0,0.372677996249965,0.372677996249965,0.0,0.0,undrafted
5,Erick Valdez,2020,https://www.sports-reference.com//cbb/schools/gardner-webb/2020.html,F,6-7,200,freshman,1,0,0,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,-.004,-1.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
6,Xavier Johnson,2022,https://www.sports-reference.com//cbb/schools/george-mason/2022.html,G,6-1,182,junior,12,10,6,27.5,.381,.280,2.1,.700,2.5,0.3,3.5,4.4,1.2,0.3,2.4,2.3,6.3,11.4,.492,.437,.397,1.1,15.2,28.1,16.9,.092,-1.1,14,9,4,1,9,5.088112507491249,2.4986107250941583,1.2801909579781012,0.4330127018922193,2.742413778650722,undrafted
7,Josh Oduro,2022,https://www.sports-reference.com//cbb/schools/george-mason/2022.html,F,6-9,228,junior,13,13,7,29.5,.590,.320,1.9,.683,4.8,1.6,4.8,1.2,1.1,1.5,2.5,3.2,17.0,26.0,.635,.618,.174,6.9,19.7,9.3,28.2,.205,5.4,32,3,3,6,12,6.214127824190987,0.9483713850721502,0.9970370305242863,1.598816130063579,2.8986836432948877,undrafted
8,Bahaide Haidara,2022,https://www.sports-reference.com//cbb/schools/st-francis-ny/2022.html,G,6-6,201,junior,16,3,3,20.9,.545,.250,0.5,.586,1.8,1.9,2.5,0.9,0.8,0.3,1.1,2.2,4.9,13.9,.574,.564,.145,9.8,14.5,8.6,12.6,.110,-3.0,9,4,2,3,7,2.4358969087381346,1.197327753791751,0.8076779989575054,0.75,2.060605190229317,undrafted
9,Mehki McCray,2021,https://www.sports-reference.com//cbb/schools/george-mason/2021.html,G,6-1,194,sophomore,5,0,4,1.8,1.000,,0.0,.000,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.5,.513,1.000,.000,0.0,0.0,0.0,10.8,.016,-6.6,2,0,0,0,0,0.8,0.0,0.0,0.0,0.0,undrafted
10,Jamison Battle,2022,https://www.sports-reference.com//cbb/schools/minnesota/2022.html,F,6-7,225,junior,15,15,10,36.8,.478,.375,6.9,.761,3.1,0.2,6.1,0.9,0.5,0.5,1.5,1.8,18.0,19.5,.595,.573,.507,0.6,18.7,5.5,24.8,.150,5.0,27,3,2,2,11,4.427188724235731,0.9285592184789412,0.618241233033047,0.7180219742846006,2.14993539954628,undrafted
11,Jameer Nelson,2022,https://www.sports-reference.com//cbb/schools/delaware/2022.html,G,6-1,190,junior,18,18,12,33.3,.448,.346,4.5,.729,2.7,1.2,3.9,2.4,1.4,0.2,2.5,2.4,13.9,16.7,.539,.514,.386,4.7,14.3,14.3,23.9,.117,-1.2,29,5,5,1,11,5.835449351661144,1.37997137204158,1.2120791238484128,0.41573970964154905,2.3392781412696997,undrafted
12,Chase Paar,2022,https://www.sports-reference.com//cbb/schools/towson/2022.html,F,6-9,220,junior,18,0,13,12.8,.565,,0.0,.719,1.8,1.3,1.7,0.3,0.2,0.5,0.8,1.8,4.2,16.6,.613,.565,.000,12.0,15.8,4.2,17.1,.146,-1.1,11,1,1,3,7,3.370624736026114,0.4479032082388083,0.372677996249965,0.7637626158259734,1.699673171197595,undrafted
13,Shawn Walker,2022,https://www.sports-reference.com//cbb/schools/mercer/2022.html,G,6-6,185,sophomore,18,14,11,28.4,.327,.226,2.9,.850,1.1,0.6,2.1,2.9,0.5,0.1,1.8,2.4,5.3,5.6,.430,.386,.525,2.4,8.4,18.2,14.5,.024,-6.3,12,6,2,1,7,3.3133661224996547,1.614937983749848,0.6871842709362768,0.2290614236454256,1.6996731711975952,undrafted
14,Qudus Wahab,2022,https://www.sports-reference.com//cbb/schools/maryland/2022.html,C,6-11,237,junior,18,17,9,20.0,.557,,0.0,.684,3.2,1.5,4.7,0.5,0.2,0.9,1.3,2.3,8.2,20.2,.592,.557,.000,8.6,25.5,5.5,20.9,.154,2.9,18,2,1,2,15,5.367080729368206,0.6009252125773316,0.41573970964154905,0.7797593804232333,3.2413226990699604,undrafted
15,Timothy Ighoefe,2022,https://www.sports-reference.com//cbb/schools/georgetown/2022.html,C,7-0,250,junior,7,7,3,18.7,.522,,0.0,.222,1.3,3.3,4.4,0.6,0.6,1.0,1.0,2.9,3.7,15.7,.477,.522,.000,18.0,25.2,5.5,12.2,.103,-0.6,6,2,2,3,14,2.4907993963089563,0.7284313590846835,0.9035079029052512,1.3093073414159542,3.9175169145148816,undrafted
16,Myron Gardner,2022,https://www.sports-reference.com//cbb/schools/arkansas-little-rock/2022.html,F,6-6,222,sophomore,2,2,1,23.0,.286,.400,2.5,.750,2.0,1.0,3.0,1.0,1.0,0.0,0.5,2.0,6.5,9.7,.409,.357,.357,4.9,15.3,8.1,18.0,.069,-4.1,7,2,2,0,6,0.5,1.0,1.0,0.0,2.0,undrafted
17,Chuma Azinge,2022,https://www.sports-reference.com//cbb/schools/georgetown/2022.html,G,6-3,183,sophomore,5,0,3,2.8,.500,,0.0,,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.2,0.8,18.3,.500,.500,.000,14.7,0.0,14.1,13.3,.133,5.2,2,1,0,1,1,0.9797958971132713,0.4,0.0,0.4000000000000001,0.48989794855663565,undrafted
18,Malcolm Wilson,2022,https://www.sports-reference.com//cbb/schools/georgetown/2022.html,C,7-0,205,junior,13,7,5,13.3,.769,,0.0,.455,0.8,1.2,2.2,0.1,0.2,1.1,0.3,0.8,3.5,19.0,.721,.769,.000,8.9,17.2,1.1,9.5,.140,2.8,13,1,1,4,8,3.410738350368518,0.26646935501059654,0.42132504423474315,1.4390989949130546,2.12619614785927,undrafted
19,David Viti,2021,https://www.sports-reference.com//cbb/schools/georgia-southern/2021.html,F,6-5,215,sophomore,11,0,6,9.1,.393,.238,1.9,.429,0.6,0.6,0.9,0.2,0.2,0.0,0.2,0.5,2.7,12.5,.479,.482,.750,8.0,11.7,3.8,16.7,.111,-9.1,12,1,1,0,7,3.5698461665585204,0.38569460791993493,0.38569460791993493,0.0,2.4257571025684244,undrafted
20,Trevion Lamar,2020,https://www.sports-reference.com//cbb/schools/georgia-southern/2020.html,G,6-5,210,freshman,15,0,9,12.4,.282,.192,1.7,.625,0.5,0.9,1.5,0.6,0.5,0.0,0.5,0.7,2.1,8.6,.374,.346,.667,8.1,13.0,8.0,12.9,.064,-3.0,11,6,2,0,5,3.0081371127142607,1.4966629547095767,0.7180219742846006,0.0,1.8903262505010434,undrafted
21,Jalen Cincore,2020,https://www.sports-reference.com//cbb/schools/georgia-southern/2020.html,G,6-5,180,freshman,6,0,5,3.5,.500,.000,0.3,,0.0,0.2,1.0,0.2,0.2,0.2,0.5,0.7,0.7,7.1,.500,.500,.500,5.1,31.5,8.4,16.0,.029,-12.7,2,1,1,1,2,0.9428090415820634,0.372677996249965,0.37267799624996495,0.372677996249965,0.8975274678557507,undrafted
22,Jacob Sowers,2021,https://www.sports-reference.com//cbb/schools/georgia-southern/2021.html,G,6-0,185,sophomore,5,0,4,3.6,.625,.500,0.8,.000,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.2,2.4,24.2,.670,.750,.500,0.0,0.0,15.3,27.8,.158,-9.3,6,1,0,0,0,2.3323807579381204,0.4,0.0,0.0,0.0,undrafted
23,Jemar Lincoln,2021,https://www.sports-reference.com//cbb/schools/georgia-southern/2021.html,G,6-1,200,sophomore,4,0,3,10.5,.857,.750,1.0,.500,1.0,0.3,1.3,1.5,0.0,0.0,0.5,1.0,4.3,24.7,.955,1.071,.571,2.7,13.9,28.7,13.0,.257,-50.3,12,3,0,0,4,4.9180788932265,1.118033988749895,0.0,0.0,1.5,undrafted
24,Jalen Thomas,2022,https://www.sports-reference.com//cbb/schools/georgia-state/2022.html,F,6-10,230,junior,12,12,6,24.8,.389,.500,0.2,.700,0.8,3.0,4.2,0.9,1.1,1.8,1.5,3.0,6.5,14.2,.412,.394,.022,12.5,20.3,7.0,18.5,.099,-6.7,12,3,3,4,12,3.3291640592396967,1.0374916331657278,0.9537935951882998,1.3616778865306827,2.9953667926019047,undrafted
25,Joe Jones,2020,https://www.sports-reference.com//cbb/schools/georgia-state/2020.html,C,6-9,245,freshman,32,23,19,14.9,.494,,0.0,.610,1.3,1.2,2.3,0.2,0.2,0.5,0.5,2.3,3.4,10.8,.522,.494,.000,9.0,16.7,1.8,11.8,.104,-2.2,11,2,2,2,11,3.1010016023052938,0.4408354993645589,0.46351240544347894,0.7071067811865476,2.5978882650144905,undrafted
26,Ahmid Bryant,2021,https://www.sports-reference.com//cbb/schools/georgia-state/2021.html,F,6-5,200,sophomore,2,0,1,1.0,1.000,,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,72.2,1.000,1.000,.000,0.0,0.0,0.0,24.4,.390,0.0,2,0,0,1,0,1.0,0.0,0.0,0.5,0.0,undrafted
27,Kalik Brooks,2022,https://www.sports-reference.com//cbb/schools/georgia-state/2022.html,G,6-3,170,junior,12,1,6,8.1,.500,1.000,0.1,,0.0,0.5,0.8,0.1,0.2,0.0,0.3,0.4,1.1,6.5,.542,.542,.083,6.4,11.2,1.8,8.0,.064,-8.4,4,1,1,0,8,1.3819269959814167,0.2763853991962833,0.3726779962499649,0.0,2.165063509461097,undrafted
