,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Izayah Mauriohooho-Le'afa,2020,https://www.sports-reference.com//cbb/schools/sacramento-state/2020.html,G,6-2,200,senior,28,28,15,32.6,.372,.369,5.6,.800,1.6,0.3,3.3,2.1,1.8,0.1,1.7,2.2,10.3,13.6,.510,.483,.602,1.0,12.7,14.1,19.1,.124,0.7,23,6,5,1,10,5.963323275640515,1.5971914124998496,1.3377372000234315,0.30929478706587094,2.178278668853844,undrafted
1,Joshua Patton,2020,https://www.sports-reference.com//cbb/schools/sacramento-state/2020.html,F,6-8,230,senior,30,30,16,28.2,.560,.000,0.1,.709,4.9,2.2,3.5,0.8,0.6,1.9,1.6,3.6,12.8,24.1,.601,.560,.008,9.0,15.8,6.7,22.9,.208,2.4,25,4,2,7,10,5.704286886972717,1.054619467970425,0.7571877794400363,1.374772708486752,2.5317977802344322,undrafted
2,Chibueze Jacobs,2020,https://www.sports-reference.com//cbb/schools/sacramento-state/2020.html,F,6-4,195,senior,30,0,16,17.7,.378,.333,1.2,.758,1.1,1.3,2.4,1.1,0.4,0.6,1.0,2.1,4.4,12.8,.466,.425,.283,8.8,17.4,12.9,17.2,.110,0.0,12,5,2,3,8,3.461053147365537,1.1930353445448854,0.66332495807108,0.7118052168020874,2.1707653540219916,undrafted
3,Matt Battaglia,2017,https://www.sports-reference.com//cbb/schools/sacramento-state/2017.html,G,6-1,180,freshman,20,0,5,4.8,.273,.321,1.4,.667,0.2,0.1,0.4,0.3,0.1,0.1,0.0,0.4,1.5,9.5,.421,.409,.848,1.2,8.3,9.5,18.6,.051,-8.5,12,2,1,1,3,2.8543825952384165,0.5361902647381804,0.30000000000000004,0.21794494717703364,0.8602325267042628,undrafted
4,Charles Tucker,2018,https://www.sports-reference.com//cbb/schools/sacred-heart/2018.html,G,6-1,188,sophomore,30,22,9,21.5,.354,.226,1.0,.604,1.6,0.0,1.7,3.2,0.5,0.0,2.0,2.0,3.5,4.9,.435,.389,.313,0.2,8.6,25.1,13.7,.013,-8.7,12,9,3,0,8,3.6490485822410688,2.2223611067711047,0.7637626158259734,0.0,1.8466185312619385,undrafted
5,Shawn Montague,2017,https://www.sports-reference.com//cbb/schools/sacred-heart/2017.html,G,6-5,182,freshman,22,0,9,7.3,.516,.500,0.2,.381,1.0,0.7,1.5,0.2,0.2,0.0,0.5,0.7,1.9,12.1,.513,.548,.129,11.1,24.1,4.6,15.5,.067,-4.7,7,1,3,0,6,2.4291616756158887,0.38569460791993493,0.6695872664843745,0.0,1.8630819574471997,undrafted
6,Zach Radz,2021,https://www.sports-reference.com//cbb/schools/sacred-heart/2021.html,G,6-2,203,senior,11,0,6,13.3,.214,.143,0.6,.429,0.6,0.3,1.4,0.5,0.4,0.0,0.9,1.3,2.0,-3.1,.243,.226,.167,2.3,11.4,7.8,19.3,-.115,-15.1,7,3,1,0,3,2.73030134866931,0.8907235428302467,0.4810456929208346,0.0,0.9791208740244554,undrafted
7,Keith Braxton,2020,https://www.sports-reference.com//cbb/schools/saint-francis-pa/2020.html,G,6-5,210,senior,32,32,22,36.1,.464,.316,3.7,.832,5.0,1.2,6.3,3.8,1.3,0.3,2.7,1.5,17.6,23.2,.565,.508,.277,3.9,19.9,19.8,24.9,.173,3.2,26,9,4,2,13,4.372208931135382,2.1174037020606153,1.2103072956898178,0.5,2.5370304368493493,undrafted
8,Randall Gaskins,2020,https://www.sports-reference.com//cbb/schools/saint-francis-pa/2020.html,G,6-3,195,senior,30,21,20,24.0,.545,.400,1.0,.844,1.5,0.1,1.1,1.6,0.7,0.2,1.2,1.7,6.1,11.9,.639,.595,.248,0.5,5.2,11.0,12.1,.092,-2.4,20,8,4,1,5,4.809250345832382,1.9078784028338913,0.8919392106839769,0.4000000000000001,1.1372481406154653,undrafted
9,Deivydas Kuzavas,2020,https://www.sports-reference.com//cbb/schools/saint-francis-pa/2020.html,C,6-10,230,senior,32,17,22,12.4,.592,,0.0,.484,1.0,0.9,2.1,0.3,0.1,0.4,0.3,1.7,3.1,14.3,.577,.592,.000,8.3,19.6,4.7,12.0,.120,-1.6,11,2,1,2,8,2.940656548714929,0.592102978796763,0.2914805954090255,0.6547602137424051,1.9039432764659772,undrafted
10,Deon Baker,2018,https://www.sports-reference.com//cbb/schools/saint-francis-pa/2018.html,G,6-5,220,sophomore,12,1,6,4.3,.474,,0.0,1.000,0.1,0.4,0.5,0.2,0.2,0.0,0.4,0.3,1.6,12.9,.488,.474,.000,11.7,13.3,7.7,24.2,.038,-13.0,8,2,1,0,4,2.3614378858841256,0.5527707983925666,0.3726779962499649,0.0,1.1873172373979173,undrafted
11,Tre McKeithen,2018,https://www.sports-reference.com//cbb/schools/saint-francis-pa/2018.html,G,6-1,178,sophomore,7,0,5,2.6,.000,.000,0.7,,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.4,0.0,-9.7,.000,.000,1.000,0.0,6.3,16.3,14.0,-.144,-16.0,0,1,0,0,1,0.0,0.45175395145262565,0.0,0.0,0.3499271061118826,undrafted
12,Jordan Forehand,2019,https://www.sports-reference.com//cbb/schools/saint-francis-pa/2019.html,G,6-0,180,junior,8,1,2,1.9,.400,.333,0.4,,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.6,9.1,.500,.500,.600,7.0,0.0,12.4,19.1,.031,-1.6,3,1,0,0,1,1.1110243021644486,0.33071891388307384,0.0,0.0,0.33071891388307384,undrafted
13,Charlie Brown,2019,https://www.sports-reference.com//cbb/schools/saint-josephs/2019.html,F,6-7,197,sophomore,32,31,14,35.6,.430,.356,5.5,.845,5.0,2.1,4.1,1.5,1.1,0.8,1.8,2.6,19.0,21.9,.550,.496,.371,6.4,13.0,10.1,28.0,.136,3.6,37,5,4,3,14,7.0021620545014525,1.3228756555322954,1.0879309490955758,0.856386850377795,2.8296353011474817,undrafted (NBA)
14,Nick Robinson,2021,https://www.sports-reference.com//cbb/schools/valparaiso/2021.html,G,6-5,215,senior,8,0,3,24.5,.480,.368,2.4,.818,2.8,0.8,2.9,2.0,1.5,0.5,1.8,2.6,9.1,18.8,.604,.550,.380,3.5,13.6,17.7,20.2,.150,-0.9,21,3,3,1,6,5.599944196150529,0.7071067811865476,1.118033988749895,0.5,1.5761900266148114,undrafted
15,Gerald Blount,2018,https://www.sports-reference.com//cbb/schools/saint-josephs/2018.html,F,6-6,220,sophomore,3,0,2,1.3,1.000,,0.0,,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.3,74.4,1.000,1.000,.000,52.5,26.7,0.0,24.9,.527,30.8,2,0,0,0,2,0.9428090415820634,0.0,0.0,0.0,0.816496580927726,undrafted
16,Lorenzo Edwards,2021,https://www.sports-reference.com//cbb/schools/college-of-charleston/2021.html,F,6-8,215,senior,19,15,9,18.8,.458,.471,1.8,.500,0.4,0.4,3.1,0.8,0.6,0.9,0.4,2.4,3.9,14.0,.589,.593,.576,2.4,20.1,7.7,10.9,.116,1.7,9,3,3,3,8,2.4686398735912785,0.8321783316232577,0.871207650381413,0.9676198058342228,1.844359522940551,undrafted
17,Toliver Freeman,2020,https://www.sports-reference.com//cbb/schools/saint-josephs/2020.html,G,6-3,215,senior,30,19,6,16.8,.508,.364,1.8,.667,1.2,0.8,2.2,0.6,0.4,0.1,1.0,1.4,5.7,14.1,.601,.587,.437,5.1,14.8,7.7,16.8,.062,-0.8,18,2,3,1,13,4.574810257146069,0.6633249580710799,0.6574360974438673,0.24944382578492943,2.816617356570348,undrafted
18,Elliott Welmer,2019,https://www.sports-reference.com//cbb/schools/saint-louis/2019.html,F,6-9,220,sophomore,3,1,2,1.0,.000,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,-64.0,.000,.000,.000,0.0,0.0,0.0,49.7,-.735,-69.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
