,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Jonas Munson,2022,https://www.sports-reference.com//cbb/schools/central-arkansas/2022.html,C,7-0,220,junior,8,0,1,2.5,.000,.000,0.1,.500,0.5,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.3,1.4,.345,.000,1.000,5.5,0.0,0.0,9.4,-.051,-8.4,1,0,0,1,1,0.4330127018922193,0.0,0.0,0.33071891388307384,0.33071891388307384,undrafted
1,Trey South,2021,https://www.sports-reference.com//cbb/schools/central-arkansas/2021.html,G,6-3,170,freshman,6,0,1,2.8,.000,.000,0.2,.500,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.2,-19.9,.127,.000,.333,0.0,0.0,0.0,19.4,-.288,-29.3,1,0,0,0,0,0.372677996249965,0.0,0.0,0.0,0.0,undrafted
2,Nigel Scantlebury,2022,https://www.sports-reference.com//cbb/schools/central-connecticut-state/2022.html,G,6-1,170,senior,15,14,3,29.4,.407,.424,3.9,.860,2.9,0.3,3.1,3.4,1.1,0.1,2.4,2.1,12.3,16.3,.540,.490,.393,1.3,12.6,28.1,24.4,.083,-1.2,25,6,3,1,10,5.347481234708127,1.3564659966250536,0.9568466729604882,0.24944382578492943,2.6783079235467557,undrafted
3,Tre Mitchell,2022,https://www.sports-reference.com//cbb/schools/central-connecticut-state/2022.html,G,6-3,170,senior,15,6,3,22.0,.276,.268,3.7,.769,2.6,0.2,1.9,1.5,0.7,0.1,1.6,1.4,6.6,7.2,.425,.352,.571,1.0,10.6,14.3,22.2,-.011,-7.0,15,4,2,1,7,5.030573194643595,1.2578641509408803,0.6798692684790381,0.24944382578492946,1.9955506062794355,undrafted
4,Isaiah Adams,2022,https://www.sports-reference.com//cbb/schools/central-florida/2022.html,F,6-6,170,sophomore,16,5,11,15.7,.360,.250,1.8,.600,1.6,0.4,2.2,0.7,0.8,0.4,1.6,1.4,4.8,7.7,.437,.407,.373,2.9,16.3,8.3,22.8,.030,-3.8,13,2,3,1,6,3.944933459514875,0.8454843286542927,0.82915619758885,0.4841229182759271,2.090716085459716,undrafted
5,Jamille Reynolds,2022,https://www.sports-reference.com//cbb/schools/central-florida/2022.html,F,6-9,230,sophomore,14,0,10,7.6,.441,1.000,0.1,.750,1.1,0.4,1.1,0.1,0.1,0.1,0.7,0.8,3.1,11.7,.517,.456,.029,6.8,16.5,1.9,24.9,.076,-4.9,12,1,1,1,3,3.5348122947596066,0.25753937681885636,0.3499271061118826,0.34992710611188266,0.9819805060619657,undrafted
6,Meikkel Murray,2021,https://www.sports-reference.com//cbb/schools/central-michigan/2021.html,G,6-6,190,junior,23,23,7,31.0,.519,.267,0.7,.659,4.0,2.1,4.0,1.3,1.1,0.1,2.4,1.6,15.6,19.8,.549,.527,.053,7.1,13.9,8.5,24.9,.101,-1.8,30,4,5,1,12,6.559600246015274,1.292701630201609,1.2956229935435948,0.2817713347133852,2.7805699052729533,undrafted
7,Caleb Huffman,2022,https://www.sports-reference.com//cbb/schools/nicholls-state/2022.html,G,6-4,185,senior,17,2,9,15.5,.436,.302,2.5,.619,1.2,0.4,1.7,1.1,0.6,0.1,1.1,1.5,7.5,15.6,.504,.491,.368,2.9,12.2,12.4,26.0,.121,-2.7,18,6,2,1,7,5.281684747467071,1.6044919643512772,0.6809315825170721,0.23529411764705885,1.7109458320292927,undrafted
8,Malik Muhammad,2022,https://www.sports-reference.com//cbb/schools/southern-utah/2022.html,F,6-9,235,senior,6,0,2,7.0,.429,,0.0,.500,0.3,1.2,1.2,0.0,0.2,0.7,0.2,0.5,1.2,16.2,.440,.429,.000,17.9,17.8,0.0,10.2,.142,-0.5,3,0,1,2,7,1.2133516482134197,0.0,0.372677996249965,0.74535599249993,2.2110831935702664,undrafted
9,Aundre Polk,2022,https://www.sports-reference.com//cbb/schools/central-michigan/2022.html,F,6-10,210,sophomore,12,3,2,10.0,.514,,0.0,.333,1.0,0.7,1.3,0.3,0.2,0.2,0.9,2.6,3.3,7.3,.491,.514,.000,7.3,14.7,8.0,22.0,-.037,-10.7,11,1,1,1,5,3.3747427885527643,0.4714045207910317,0.372677996249965,0.3726779962499649,1.4409680388158819,undrafted
10,Caleb Hodgson,2022,https://www.sports-reference.com//cbb/schools/central-michigan/2022.html,F,6-10,235,junior,6,0,1,4.8,.400,.250,0.7,,0.0,0.0,0.5,0.3,0.3,0.2,0.7,1.8,0.8,0.0,.500,.500,.800,0.0,12.2,13.9,15.8,-.077,-13.2,3,1,2,1,2,1.2133516482134197,0.4714045207910317,0.74535599249993,0.372677996249965,0.7637626158259734,undrafted
11,Ra'Shad Weekly-McDaniels,2021,https://www.sports-reference.com//cbb/schools/central-michigan/2021.html,G,6-1,215,freshman,15,0,5,3.3,.400,.400,0.3,.500,0.3,0.1,0.4,0.3,0.2,0.0,0.3,0.3,1.1,10.1,.473,.467,.333,2.1,13.0,14.1,20.4,.016,-14.7,5,1,1,0,5,1.8785337071473829,0.44221663871405337,0.4000000000000001,0.0,1.2578641509408803,undrafted
12,Dylan Jergens,2022,https://www.sports-reference.com//cbb/schools/central-michigan/2022.html,G,6-0,160,junior,7,0,0,4.4,.250,.000,0.7,.500,0.6,0.0,0.4,0.1,0.3,0.0,0.0,0.4,1.4,3.0,.279,.250,.313,0.0,11.4,7.4,29.4,-.137,-16.0,6,1,2,0,3,2.0603150145508513,0.3499271061118826,0.6998542122237652,0.0,1.049781318335648,undrafted
13,Tyler Hankins,2021,https://www.sports-reference.com//cbb/schools/central-michigan/2021.html,F,6-9,225,freshman,5,0,2,3.6,.667,,0.0,1.000,0.2,0.6,1.2,0.2,0.0,0.2,0.0,0.0,1.0,28.4,.719,.667,.000,17.6,36.0,9.7,9.0,.233,1.4,3,1,0,1,4,1.2649110640673518,0.4,0.0,0.4,1.6,undrafted
14,Ja'Quavian Florence,2022,https://www.sports-reference.com//cbb/schools/charleston-southern/2022.html,G,6-4,200,sophomore,12,2,3,12.0,.392,.235,1.4,.714,0.6,0.7,1.7,0.4,0.1,0.2,1.0,1.0,4.1,7.9,.451,.431,.333,5.5,15.5,7.1,21.3,-.003,-9.2,10,2,1,1,6,2.9568658332016953,0.6400954789890506,0.2763853991962833,0.372677996249965,2.0548046676563256,undrafted
15,Melvin Edwards,2021,https://www.sports-reference.com//cbb/schools/charleston-southern/2021.html,F,6-6,195,freshman,21,14,3,21.5,.367,.253,3.6,.771,1.7,0.9,2.5,0.4,0.4,0.6,1.2,2.6,6.4,9.5,.490,.446,.625,4.4,12.2,4.2,17.9,.050,-5.9,21,2,2,2,8,5.149906984607914,0.659828879073858,0.5753831415997415,0.6529194857524805,1.8892223261787973,undrafted
