,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Jayson Kent,2022,https://www.sports-reference.com//cbb/schools/bradley/2022.html,G,6-7,185,sophomore,17,5,7,19.4,.437,.323,3.6,.619,2.5,1.2,1.9,0.5,0.5,0.2,1.5,2.2,8.0,13.7,.553,.534,.602,7.1,10.6,4.7,22.2,.115,-0.2,18,2,3,1,7,4.982321688908165,0.605625302411,0.8483650059915269,0.42418250299576343,2.246103893180798,undrafted
1,Connor Linke,2022,https://www.sports-reference.com//cbb/schools/bradley/2022.html,F,6-9,225,sophomore,7,0,4,2.7,.333,,0.0,.750,0.6,0.3,0.4,0.1,0.0,0.0,0.0,0.3,0.7,15.6,.510,.333,.000,11.8,17.3,8.8,12.8,.181,1.3,4,1,0,0,3,1.3850513878332367,0.3499271061118826,0.0,0.0,1.0301575072754254,undrafted
2,Thomas Hall,2021,https://www.sports-reference.com//cbb/schools/bradley/2021.html,F,6-7,220,freshman,6,0,3,2.0,.333,.333,0.5,.500,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.7,13.2,.506,.500,1.000,9.7,9.4,0.0,17.2,.131,3.6,3,0,0,0,2,1.1055415967851334,0.0,0.0,0.0,0.74535599249993,undrafted
3,Riley Burger,2022,https://www.sports-reference.com//cbb/schools/bradley/2022.html,G,6-5,200,junior,2,0,2,2.0,.000,.000,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-26.3,.000,.000,.500,0.0,0.0,0.0,24.8,-.306,-35.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
4,Caleb Lohner,2022,https://www.sports-reference.com//cbb/schools/brigham-young/2022.html,F,6-8,230,sophomore,19,19,15,23.2,.414,.148,1.4,.622,1.9,1.8,4.6,0.9,0.4,0.2,1.8,2.9,7.0,10.1,.457,.430,.211,8.9,21.1,7.2,20.5,.087,-1.4,19,3,2,1,14,5.0157646213555624,0.9676198058342228,0.6740130776245105,0.40768245749551757,3.1657796298573824,undrafted
5,Gideon George,2022,https://www.sports-reference.com//cbb/schools/brigham-young/2022.html,F,6-6,190,senior,17,6,14,21.1,.360,.321,3.3,.679,1.6,1.5,4.2,1.3,0.6,0.3,1.2,1.6,6.9,14.4,.471,.441,.505,8.3,21.4,11.2,20.2,.136,3.1,17,4,3,2,16,3.786700456336725,1.1764705882352942,0.9112901991076274,0.5703152773430975,3.5401796525484888,undrafted
6,Spencer Johnson,2022,https://www.sports-reference.com//cbb/schools/brigham-young/2022.html,G,6-5,175,senior,18,0,14,21.4,.455,.388,2.7,.731,1.4,1.1,2.2,1.0,0.7,0.3,0.9,1.7,7.2,15.5,.573,.550,.485,5.7,10.8,8.7,16.8,.160,5.9,15,4,2,2,9,4.516089207311461,1.1055415967851334,0.7307192465536614,0.558326423395605,2.199887763691481,undrafted
7,Hunter Erickson,2022,https://www.sports-reference.com//cbb/schools/brigham-young/2022.html,G,6-3,180,sophomore,10,0,8,8.0,.500,.571,0.7,.000,0.2,0.0,0.4,0.4,0.3,0.0,0.3,0.7,1.8,8.7,.602,.643,.500,0.0,5.3,8.8,11.2,.104,-3.5,10,2,2,0,2,2.9933259094191524,0.66332495807108,0.6403124237432849,0.0,0.66332495807108,undrafted
8,Brandon Warr,2021,https://www.sports-reference.com//cbb/schools/brigham-young/2021.html,G,6-5,210,senior,3,0,3,2.0,.000,.000,0.3,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,.000,.000,1.000,0.0,52.5,0.0,8.4,-.013,-8.2,0,0,0,0,2,0.0,0.0,0.0,0.0,0.816496580927726,undrafted
9,Chris Childs,2022,https://www.sports-reference.com//cbb/schools/bryant/2022.html,G,6-2,180,senior,15,2,7,22.4,.343,.303,4.4,.852,1.8,0.3,1.7,1.0,0.3,0.1,1.1,1.3,7.7,9.0,.488,.438,.629,1.2,7.3,8.1,18.8,.062,-3.2,16,3,1,1,5,5.688194402053743,0.8944271909999159,0.47140452079103173,0.3399346342395189,1.569146972791976,undrafted
10,Erickson Bans,2022,https://www.sports-reference.com//cbb/schools/bryant/2022.html,G,5-11,165,sophomore,15,3,8,10.4,.245,.179,1.9,.625,0.5,0.5,0.9,0.7,0.5,0.0,0.6,1.7,2.4,2.6,.317,.292,.528,4.6,8.8,11.1,19.9,-.012,-13.6,13,4,2,0,8,4.013311184877976,1.1352924243950933,0.7180219742846006,0.0,2.0912516188477492,undrafted
11,Kai Kostmayer,2021,https://www.sports-reference.com//cbb/schools/bryant/2021.html,F,6-8,220,freshman,6,0,5,7.7,.579,.500,0.3,.500,0.3,0.3,1.5,0.7,0.2,0.0,0.5,0.5,4.0,21.4,.602,.605,.105,4.8,18.5,17.9,22.8,.166,-2.3,13,2,1,0,3,4.654746681256314,0.74535599249993,0.372677996249965,0.0,1.2133516482134197,undrafted
12,Joe Moon IV,2021,https://www.sports-reference.com//cbb/schools/bryant/2021.html,G,6-1,185,freshman,9,0,7,5.1,.333,.333,0.7,1.000,0.2,0.2,0.0,0.7,0.4,0.1,0.7,0.9,1.6,8.1,.439,.400,.400,4.8,0.0,21.2,21.8,.037,-7.9,9,4,2,1,1,2.8327886186626583,1.2472191289246473,0.6849348892187752,0.31426968052735443,0.41573970964154905,undrafted
13,Deuce Turner,2021,https://www.sports-reference.com//cbb/schools/bucknell/2021.html,G,6-2,181,freshman,11,1,4,19.9,.351,.207,2.6,.795,3.5,0.3,1.8,1.6,1.0,0.1,2.1,1.2,8.3,12.1,.476,.390,.377,1.7,9.7,15.7,27.3,.021,-5.3,21,4,3,1,5,6.537874398678256,1.0679400113155209,1.1281521496355325,0.2874797872880344,1.504813214295168,undrafted
14,Andre Screen,2022,https://www.sports-reference.com//cbb/schools/bucknell/2022.html,C,7-0,231,sophomore,14,8,2,23.1,.570,.000,0.1,.633,2.1,1.6,4.8,2.1,0.2,0.9,1.7,2.5,10.6,21.5,.581,.570,.009,8.2,22.9,21.2,24.5,.109,-0.6,20,6,2,3,9,4.5764481370403844,1.6241167144145818,0.5578749768504754,0.8835226340609271,1.9126325484279836,undrafted
15,Josh Adoh,2022,https://www.sports-reference.com//cbb/schools/bucknell/2022.html,G,6-3,219,sophomore,16,3,3,12.1,.420,.368,2.4,.900,1.3,0.5,1.1,0.7,0.3,0.0,1.2,2.1,5.6,12.8,.573,.522,.551,5.0,10.2,11.9,26.2,.042,-6.2,15,1,1,0,5,4.075460096725276,0.46351240544347894,0.4330127018922193,0.0,1.653594569415369,undrafted
16,Alek Delev,2021,https://www.sports-reference.com//cbb/schools/bucknell/2021.html,G,6-0,140,freshman,2,0,1,1.5,,,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,19.7,,,,0.0,0.0,0.0,0.0,.150,17.7,0,0,1,0,0,0.0,0.0,0.5,0.0,0.0,undrafted
17,David Skogman,2022,https://www.sports-reference.com//cbb/schools/buffalo/2022.html,F,6-10,223,sophomore,15,11,9,22.0,.603,.394,2.2,.808,1.7,1.8,4.1,0.7,0.3,0.1,1.1,2.1,7.7,17.6,.722,.699,.485,8.7,19.0,5.4,13.6,.167,2.3,20,2,1,1,15,6.02734509455771,0.6798692684790381,0.44221663871405337,0.3399346342395189,3.6672726771933513,undrafted
18,Lucas Saleh,2022,https://www.sports-reference.com//cbb/schools/buffalo/2022.html,F,6-6,206,sophomore,4,0,4,4.0,.500,.429,1.8,,0.0,0.5,1.5,0.5,0.0,0.0,0.3,0.3,2.8,35.0,.688,.688,.875,13.2,38.5,25.6,25.9,.326,21.2,5,2,0,0,4,1.7853571071357126,0.8660254037844386,0.0,0.0,2.0,undrafted
19,Chanse Robinson,2022,https://www.sports-reference.com//cbb/schools/grambling/2022.html,G,6-1,169,sophomore,1,0,0,13.0,.429,.000,1.0,.667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.2,.475,.429,.143,0.0,0.0,0.0,32.5,.060,-0.6,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
20,Chuck Harris,2022,https://www.sports-reference.com//cbb/schools/butler/2022.html,G,6-2,190,sophomore,15,6,8,26.7,.336,.324,4.9,.750,1.9,0.3,2.8,1.9,0.3,0.1,1.7,1.9,9.8,9.4,.445,.414,.487,1.2,13.1,17.5,26.2,.043,-0.5,26,5,1,1,6,7.582435844326897,1.4817407180595248,0.47140452079103173,0.3399346342395189,1.8427033281447003,undrafted
21,Myles Tate,2022,https://www.sports-reference.com//cbb/schools/butler/2022.html,G,6-0,160,sophomore,4,0,1,4.3,.200,.000,0.5,1.000,0.5,0.0,0.8,0.0,0.3,0.3,1.0,0.5,1.0,-5.7,.336,.200,.400,0.0,22.0,0.0,32.3,-.195,-15.6,4,0,1,1,2,1.7320508075688772,0.0,0.4330127018922193,0.4330127018922193,0.82915619758885,undrafted
22,Myles Wilmoth,2022,https://www.sports-reference.com//cbb/schools/butler/2022.html,F,6-9,215,sophomore,16,0,8,9.7,.462,.429,0.9,,0.0,0.7,1.0,0.3,0.0,0.3,0.3,0.7,1.9,11.4,.577,.577,.538,8.8,12.9,7.0,11.0,.098,3.0,7,2,0,2,4,2.394655507583502,0.582961190818051,0.0,0.582961190818051,1.5699820858850588,undrafted
