,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Ibrahim Sylla,2019,https://www.sports-reference.com//cbb/schools/north-carolina-at/2019.html,F,6-8,220,senior,31,26,18,20.9,.599,,0.0,.533,2.9,1.6,3.7,0.4,0.7,1.6,1.3,3.0,8.2,20.8,.591,.599,.000,9.4,19.8,3.5,20.5,.148,-1.0,25,3,3,4,10,5.738491174284065,0.6978486339607721,0.8498025724077091,1.357140901158879,2.8555220614620294,undrafted
1,Jamal Evans,2016,https://www.sports-reference.com//cbb/schools/northern-colorado/2016.html,F,6-7,205,freshman,16,0,4,8.0,.467,.556,1.1,.545,0.7,0.5,1.3,0.1,0.0,0.3,0.6,1.8,3.6,14.1,.577,.578,.400,7.1,18.2,1.7,23.4,.060,-3.5,24,1,0,2,4,5.893587617063142,0.24206145913796356,0.0,0.582961190818051,1.0897247358851685,undrafted
2,Miles Seward,2016,https://www.sports-reference.com//cbb/schools/northern-colorado/2016.html,G,6-3,175,freshman,18,1,5,7.6,.439,.391,1.3,.929,0.8,0.2,0.6,0.3,0.2,0.0,0.7,0.7,3.2,14.0,.609,.549,.561,3.3,9.4,7.4,21.8,.058,-6.3,16,2,1,0,4,4.661372658534007,0.558326423395605,0.372677996249965,0.0,1.3437096247164249,undrafted
3,Tyler Loose,2018,https://www.sports-reference.com//cbb/schools/northern-colorado/2018.html,G,6-0,180,junior,16,1,13,2.2,.500,,0.0,.000,0.1,0.1,0.3,0.1,0.0,0.0,0.1,0.2,0.3,3.5,.447,.500,.000,3.2,15.6,8.6,8.9,.037,-7.3,2,1,0,0,2,0.6614378277661477,0.33071891388307384,0.0,0.0,0.6959705453537527,undrafted
4,Marshawn Wilson,2017,https://www.sports-reference.com//cbb/schools/northern-illinois/2017.html,G,6-2,190,sophomore,18,0,11,14.4,.354,.294,1.9,.667,1.8,0.6,1.4,1.2,0.4,0.2,0.9,1.0,4.9,13.1,.465,.418,.430,4.6,11.7,16.2,21.0,.090,-0.1,19,4,2,2,5,4.840671313509326,1.1811273125260722,0.7617394000445605,0.49999999999999994,1.2680791345014808,undrafted
5,Levi Bradley,2019,https://www.sports-reference.com//cbb/schools/northern-illinois/2019.html,F,6-7,210,senior,34,34,17,29.2,.495,.361,2.4,.826,3.2,1.5,3.7,1.3,0.6,0.3,1.5,2.6,14.4,21.3,.575,.535,.222,6.2,14.9,8.9,24.8,.161,2.8,30,5,3,1,12,6.301809483645638,1.2725475089872904,0.8360394355030528,0.44117647058823534,2.4501959529010033,undrafted
6,Jaylen Key,2020,https://www.sports-reference.com//cbb/schools/new-orleans/2020.html,F,6-8,230,senior,26,23,6,22.1,.500,.000,0.2,.611,2.1,1.1,3.0,0.7,0.7,0.5,1.9,3.0,8.2,11.8,.518,.500,.033,5.9,17.1,5.8,21.6,.039,-8.7,17,5,3,2,10,4.779919783437236,1.0721046049820273,0.9011826549123063,0.6933752452815364,2.1825016860170936,undrafted
7,Laytwan Porter,2017,https://www.sports-reference.com//cbb/schools/northern-illinois/2017.html,G,6-2,185,sophomore,27,9,12,19.1,.393,.403,2.3,.714,2.1,0.3,1.9,2.2,1.2,0.2,2.2,2.5,6.5,12.4,.525,.482,.443,1.9,11.3,22.2,21.6,.080,-2.2,19,4,4,1,6,4.961857256596793,1.547598697464902,1.019696288736015,0.4157397096415491,1.722122657416692,undrafted
8,Austin Pauga,2017,https://www.sports-reference.com//cbb/schools/northern-illinois/2017.html,G,6-6,210,sophomore,30,1,15,13.3,.372,.359,2.6,.750,0.1,0.4,0.5,0.4,0.3,0.0,0.2,0.8,3.2,10.1,.540,.535,.907,3.3,4.4,5.9,11.4,.105,0.5,12,3,2,1,4,3.297305297090675,0.7156970184527961,0.6497862896539309,0.17950549357115012,1.1930353445448854,undrafted
9,Andrew Zelis,2018,https://www.sports-reference.com//cbb/schools/northern-illinois/2018.html,C,6-11,240,sophomore,11,0,4,5.9,.500,,0.0,.500,0.4,0.5,0.4,0.3,0.0,0.4,0.3,1.0,1.5,11.8,.503,.500,.000,10.6,7.2,8.3,14.7,.064,-7.7,6,1,0,1,2,1.9241827716833384,0.4453617714151233,0.0,0.48104569292083466,0.7925270806437587,undrafted
