,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Bruno Fernando,2019,https://www.sports-reference.com//cbb/schools/maryland/2019.html,F,6-10,240,sophomore,34,33,23,30.0,.607,.300,0.3,.779,4.3,2.9,7.7,2.0,0.6,1.9,2.8,2.7,13.6,27.2,.653,.612,.035,12.0,27.4,14.4,22.6,.214,10.0,25,5,2,6,19,4.538188593408449,1.3932610920384718,0.7228356310261476,1.388285143671288,3.496909164165141,34
1,Darryl Morsell,2022,https://www.sports-reference.com//cbb/schools/marquette/2022.html,G,6-5,200,senior,17,17,12,29.3,.451,.394,4.2,.810,3.7,0.6,2.9,2.5,0.8,0.3,2.2,2.5,13.8,15.9,.579,.532,.410,2.3,9.7,16.6,24.2,.130,3.4,26,5,2,1,7,6.810332065132378,1.2422771812907574,0.6443794794178425,0.4556450995538137,1.7190163760238186,undrafted
2,Joshua Tomaic,2022,https://www.sports-reference.com//cbb/schools/san-diego-state/2022.html,F,6-9,230,senior,12,0,9,14.5,.375,.286,1.2,.545,0.9,0.8,0.9,0.4,0.2,0.6,0.7,1.2,2.3,7.0,.479,.458,.583,6.0,6.9,5.3,11.0,.095,1.0,9,1,1,3,4,2.6246692913372702,0.4930066485916347,0.3726779962499649,0.9537935951882998,1.4337208778404378,undrafted
3,Reese Mona,2021,https://www.sports-reference.com//cbb/schools/maryland/2021.html,G,6-2,180,senior,25,1,14,6.1,.429,.250,0.2,.273,0.4,0.3,0.3,0.6,0.0,0.0,0.2,0.7,0.4,4.5,.409,.500,.571,6.7,5.9,16.7,6.6,.054,-1.2,3,4,1,0,3,0.8485281374238571,0.9797958971132712,0.19595917942265426,0.0,0.8890444308357148,undrafted
4,Alex Tostado,2021,https://www.sports-reference.com//cbb/schools/chattanooga/2021.html,G,6-3,180,junior,1,0,0,5.0,,,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.3,,,,0.0,23.9,0.0,10.4,-.061,-1.3,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,undrafted
5,Obadiah Noel,2021,https://www.sports-reference.com//cbb/schools/massachusetts-lowell/2021.html,G,6-4,190,senior,18,18,9,34.1,.486,.326,4.9,.753,8.6,1.2,3.6,3.3,1.2,0.2,3.4,2.9,21.4,25.2,.601,.545,.360,4.2,12.1,23.3,31.9,.186,5.0,35,8,4,1,9,6.734149198829705,1.9665411133808728,1.2583057392117916,0.37267799624996495,2.462057756240038,undrafted
6,Shawn Jones,2019,https://www.sports-reference.com//cbb/schools/massachusetts-lowell/2019.html,G,6-0,180,sophomore,21,4,11,16.7,.443,.400,0.5,.667,1.9,0.3,1.3,2.5,0.4,0.2,1.1,1.6,4.4,12.1,.520,.471,.143,2.4,8.9,25.7,15.8,.086,-2.9,17,8,3,1,8,5.295786199793464,2.0614153163727016,0.7284313590846836,0.4259177099999599,2.0079208230769536,undrafted
7,Joey Naccarato,2018,https://www.sports-reference.com//cbb/schools/massachusetts-lowell/2018.html,G,6-4,215,freshman,13,0,6,5.2,.333,.167,0.5,.737,1.5,0.3,0.5,0.2,0.0,0.0,0.3,0.6,1.9,11.1,.520,.367,.400,6.7,12.3,7.6,20.3,.073,-12.1,8,2,0,0,4,2.730498361430592,0.5756395979652217,0.0,0.0,1.2917581249035894,undrafted
8,Carl Pierre,2022,https://www.sports-reference.com//cbb/schools/rice/2022.html,G,6-4,190,senior,16,16,10,32.0,.492,.438,7.0,.815,1.7,0.9,3.6,1.4,0.7,0.3,1.4,1.3,15.3,19.6,.645,.630,.633,3.4,11.6,8.8,21.0,.155,4.1,30,3,3,2,10,7.547505796619172,0.9270248108869579,0.9164298936634487,0.6817945071647321,2.621277121938846,undrafted
9,Unique McLean,2021,https://www.sports-reference.com//cbb/schools/st-francis-ny/2021.html,G,6-2,181,senior,19,18,9,31.9,.454,.318,2.3,.772,3.0,2.3,5.1,2.2,1.3,0.5,1.5,2.2,12.9,19.3,.525,.488,.213,7.6,17.9,12.2,20.5,.119,-0.5,25,5,4,2,14,5.394672656871058,1.1815760168759815,1.1263649767911945,0.5954583420518296,2.5557495878271546,undrafted
10,Khalea Turner-Morris,2019,https://www.sports-reference.com//cbb/schools/massachusetts/2019.html,C,6-9,250,sophomore,12,0,6,6.3,.647,,0.0,.286,0.6,0.8,1.3,0.2,0.1,0.5,0.4,1.1,2.0,19.0,.590,.647,.000,15.8,24.1,5.6,17.1,.110,0.1,8,1,1,2,6,2.345207879911715,0.3726779962499649,0.2763853991962833,0.7637626158259734,1.7057907908715602,undrafted
11,Randall West,2020,https://www.sports-reference.com//cbb/schools/massachusetts/2020.html,F,6-4,220,junior,3,0,1,1.7,.000,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-12.8,.000,.000,.000,0.0,0.0,0.0,10.2,-.142,-20.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
12,Mike Gillespie,2018,https://www.sports-reference.com//cbb/schools/massachusetts/2018.html,G,6-3,180,freshman,4,0,1,1.5,.000,.000,0.3,1.000,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.5,16.3,.513,.000,1.000,0.0,60.6,0.0,17.1,.176,-2.4,2,0,0,0,2,0.8660254037844386,0.0,0.0,0.0,0.82915619758885,undrafted
13,Quatarrius Wilson,2020,https://www.sports-reference.com//cbb/schools/southeast-missouri-state/2020.html,F,6-8,215,junior,31,23,7,20.5,.445,.083,0.4,.632,3.8,2.4,3.0,1.0,0.5,0.4,1.5,3.3,7.1,15.5,.503,.448,.073,12.7,17.7,10.2,21.3,.081,-5.1,19,5,2,3,13,4.4990460313835205,1.1495825600777716,0.6642342026443226,0.7082096258096822,2.978941001449083,undrafted
14,Demarco Owens,2018,https://www.sports-reference.com//cbb/schools/mcneese-state/2018.html,F,6-8,260,freshman,19,0,8,7.1,.408,.000,0.1,.531,1.7,0.7,1.2,0.4,0.2,0.1,0.9,0.9,3.0,10.8,.444,.408,.041,11.1,17.1,10.0,28.7,.017,-10.2,14,2,2,1,5,3.4943563521469123,0.665742665298606,0.5210260492953507,0.22329687826943606,1.637510440642531,undrafted
15,Myles Hutchinson,2021,https://www.sports-reference.com//cbb/schools/mcneese-state/2021.html,G,6-1,180,senior,16,4,7,7.1,.520,.417,0.8,,0.0,0.1,0.7,0.8,0.3,0.0,0.9,0.8,1.9,8.3,.620,.620,.480,1.0,10.9,18.2,16.5,.057,-9.6,7,4,2,0,4,2.4101024355823553,1.3331705629813464,0.5590169943749475,0.0,1.14564392373896,undrafted
16,Fred Haywood,2018,https://www.sports-reference.com//cbb/schools/mcneese-state/2018.html,F,6-5,190,freshman,13,0,6,2.2,.538,.000,0.1,.400,0.4,0.4,0.3,0.0,0.3,0.0,0.0,0.2,1.2,33.4,.520,.538,.077,19.1,14.3,0.0,25.9,.238,11.8,6,0,2,0,3,1.8040060614705498,0.0,0.6056929133855239,0.0,0.9910845174403942,undrafted
17,Jacob Bonnington,2018,https://www.sports-reference.com//cbb/schools/mcneese-state/2018.html,F,6-10,215,freshman,7,1,4,3.4,.286,.000,0.6,,0.0,0.4,0.7,0.0,0.0,0.0,0.3,0.3,1.1,1.1,.286,.286,.286,13.3,20.9,0.0,31.4,-.100,-10.9,4,0,0,0,3,1.4568627181693672,0.0,0.0,0.0,1.2453996981544782,undrafted
18,Kyvon Davenport,2019,https://www.sports-reference.com//cbb/schools/memphis/2019.html,F,6-8,215,sophomore,36,23,22,26.1,.501,.356,2.9,.599,4.2,2.4,4.5,1.0,0.7,0.8,1.5,3.4,13.1,20.2,.569,.556,.305,9.9,19.0,7.4,22.8,.167,4.2,31,3,3,3,15,6.749256932122415,0.9428090415820634,0.816496580927726,0.9460770203292446,3.6649827783268094,undrafted
19,Kareem Brewton,2019,https://www.sports-reference.com//cbb/schools/memphis/2019.html,G,6-2,195,sophomore,36,21,22,22.3,.463,.320,2.1,.714,1.6,0.9,2.4,2.3,1.2,0.1,1.8,2.7,8.1,13.9,.536,.512,.305,4.4,11.7,18.6,19.3,.109,2.4,25,6,5,1,9,5.2322598568760466,1.4685488764318115,1.3562839573037446,0.27638539919628335,2.4107526615274595,undrafted
20,Mike Parks,2019,https://www.sports-reference.com//cbb/schools/memphis/2019.html,F,6-8,250,sophomore,35,26,21,15.2,.600,.111,0.3,.536,1.6,1.5,1.7,0.2,0.3,0.6,1.2,2.2,5.9,15.1,.597,.603,.062,10.7,11.9,2.5,18.3,.109,0.4,14,1,3,4,13,4.19620820090068,0.4,0.6737043498600911,0.868496237346895,2.7479120088101916,undrafted
21,Jamal Johnson,2022,https://www.sports-reference.com//cbb/schools/alabama-birmingham/2022.html,G,6-4,195,senior,19,3,15,13.0,.429,.397,3.3,.714,0.7,0.2,0.9,0.5,0.5,0.3,0.7,0.9,5.3,15.1,.604,.591,.818,1.7,7.7,5.8,18.7,.173,3.3,15,3,2,2,4,4.4845070324506935,0.8187552203212655,0.5954583420518295,0.653140718210045,1.333564153612624,undrafted
22,Raynere Thornton,2019,https://www.sports-reference.com//cbb/schools/memphis/2019.html,F,6-6,230,sophomore,36,32,22,26.1,.497,.340,1.4,.671,1.9,2.2,3.9,1.0,1.0,0.6,1.5,2.3,7.1,13.9,.566,.542,.262,9.1,16.6,6.6,13.6,.116,3.5,16,4,4,2,14,4.088903985479377,1.0134131303863723,0.9570240653862342,0.7216878364870323,3.29796046214574,undrafted
23,David Nickelberry,2021,https://www.sports-reference.com//cbb/schools/buffalo/2021.html,F,6-7,200,senior,25,1,16,15.6,.462,.355,1.2,.625,1.0,0.8,2.0,1.1,0.6,0.3,1.4,2.0,5.0,11.5,.528,.514,.292,5.2,13.1,11.3,17.7,.085,-2.7,16,4,2,2,5,4.608513860237376,1.1426285485668561,0.7525955088890711,0.6144916598294886,1.4422205101855958,undrafted
24,Malik Rhodes,2018,https://www.sports-reference.com//cbb/schools/memphis/2018.html,G,6-2,180,freshman,26,0,18,10.2,.333,.270,1.4,.792,0.9,0.0,0.3,1.2,0.2,0.0,0.8,0.8,2.5,6.9,.497,.426,.685,0.5,4.0,22.8,16.9,.029,-5.2,9,5,1,0,3,2.5906637106229096,1.501478561226395,0.36080121229411,0.0,0.6837072628704299,undrafted
