,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Paolo Ivis,2011,https://www.sports-reference.com//cbb/schools/loyola-md/2011.html,F,6-7,235,sophomore,16,0,9,3.0,.125,,0.0,.667,0.2,0.3,0.2,0.0,0.1,0.2,0.1,0.3,0.3,3.5,.212,.125,.000,9.5,7.7,0.0,11.0,-.001,-7.0,2,0,1,1,2,0.6614378277661477,0.0,0.24206145913796356,0.3903123748998999,0.7043392293490403,undrafted
1,Luke Wandrusch,2013,https://www.sports-reference.com//cbb/schools/loyola-md/2013.html,G,6-1,186,senior,20,0,11,1.6,.167,,0.0,.000,0.1,0.2,0.1,0.2,0.0,0.0,0.1,0.2,0.1,0.7,.144,.167,.000,11.2,8.2,17.0,13.0,-.042,-8.0,2,1,0,0,2,0.4358898943540673,0.3570714214271425,0.0,0.0,0.5361902647381804,undrafted
2,Chido Onyiuke,2014,https://www.sports-reference.com//cbb/schools/loyola-md/2014.html,F,6-7,204,junior,8,0,1,1.1,.000,,0.0,.500,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.1,-0.4,.256,.000,.000,25.2,0.0,0.0,17.2,-.106,-12.5,1,0,0,0,1,0.33071891388307384,0.0,0.0,0.0,0.4330127018922193,undrafted
3,Troy Barnies,2011,https://www.sports-reference.com//cbb/schools/maine/2011.html,F,6-7,210,senior,30,29,15,33.3,.528,.316,0.6,.724,4.2,2.0,5.6,1.6,0.9,0.4,2.0,1.6,14.1,21.7,.574,.537,.061,7.6,19.5,10.8,23.0,.153,1.7,26,5,4,2,15,5.631656555184767,1.2565384549980507,0.9910712498212336,0.5587684871413402,3.352610922848042,undrafted
4,Gerald McLemore,2012,https://www.sports-reference.com//cbb/schools/maine/2012.html,G,6-3,190,senior,27,27,12,35.4,.429,.397,6.8,.924,2.4,0.6,1.7,1.3,0.8,0.2,1.7,1.4,17.0,17.4,.559,.525,.487,2.0,5.9,8.0,24.6,.113,-1.2,29,3,3,2,6,7.084053461336434,1.0886621079036347,0.9558139185602919,0.4743054990690999,1.7458553702803963,undrafted
5,Raheem Singleton,2012,https://www.sports-reference.com//cbb/schools/maine/2012.html,G,6-0,185,sophomore,29,14,12,25.6,.373,.294,2.9,.765,2.9,0.6,2.8,3.4,0.9,0.0,1.6,2.6,7.9,14.7,.506,.441,.459,2.6,12.9,24.5,18.8,.106,-2.0,17,9,4,0,7,4.02341541248858,1.7521856573672414,1.0287195786328482,0.0,1.5817027505075465,undrafted
6,Terrance Mitchell,2011,https://www.sports-reference.com//cbb/schools/maine/2011.html,G,6-3,197,sophomore,26,8,13,22.4,.419,.390,4.7,.773,3.4,0.4,2.0,1.3,0.6,0.1,1.7,2.9,9.6,16.5,.619,.569,.769,2.4,10.2,12.5,22.8,.131,-0.6,22,4,4,2,7,4.992894359271006,1.0356086167566354,0.923076923076923,0.3846153846153846,1.5951108733329016,undrafted
7,Murphy Burnatowski,2014,https://www.sports-reference.com//cbb/schools/colgate/2014.html,F,6-7,230,senior,30,30,13,32.2,.418,.379,5.6,.768,2.7,1.1,3.2,1.6,1.4,0.4,1.6,2.7,14.2,18.4,.536,.507,.471,4.5,12.1,10.6,26.4,.120,0.5,27,4,4,2,10,6.463659094420814,1.0519822558706333,1.2775845264491201,0.6674994798166928,1.8562207723101138,undrafted
8,Alasdair Fraser,2013,https://www.sports-reference.com//cbb/schools/maine/2013.html,F,6-7,235,junior,30,30,11,33.3,.489,.325,1.3,.618,2.5,2.6,5.5,1.6,0.8,1.5,2.2,3.3,13.4,18.6,.521,.507,.114,8.7,19.3,10.7,22.6,.109,-1.0,22,8,4,4,15,5.219195340279956,1.8015425489162211,1.0671873729054746,1.0561986345169905,2.6948510575210314,undrafted
9,Sean McNally,2011,https://www.sports-reference.com//cbb/schools/maine/2011.html,F,6-7,250,senior,28,27,14,18.1,.546,.375,0.3,.517,1.0,1.6,2.4,0.8,0.4,0.7,0.8,2.0,4.9,16.6,.558,.560,.074,11.0,15.1,9.4,15.1,.121,-0.8,14,4,2,3,9,4.421653583012046,1.1036812243116032,0.5486532677049005,0.9948848769417228,2.1535447759544764,undrafted
