,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Ioannis Papapetrou,2013,https://www.sports-reference.com//cbb/schools/texas/2013.html,F,6-8,225,freshman,34,25,16,24.3,.432,.359,2.7,.583,2.8,1.4,2.9,1.2,0.6,0.7,1.7,2.8,8.3,14.3,.525,.507,.414,6.7,14.1,11.3,20.1,.104,3.3,18,5,4,3,10,4.736024788348109,1.3885966628368092,0.8784226190040046,0.8235294117647057,2.362480662120377,undrafted
1,Javan Felix,2016,https://www.sports-reference.com//cbb/schools/texas/2016.html,G,5-11,195,senior,33,31,20,26.9,.429,.354,3.9,.844,1.9,0.5,1.3,2.2,0.8,0.0,1.1,2.0,10.7,16.0,.543,.507,.442,1.9,5.7,17.2,20.9,.124,5.7,25,6,3,0,4,5.740165062913692,1.5066427751098248,0.8331955809010617,0.0,1.2799219443601741,undrafted
2,Connor Lammert,2016,https://www.sports-reference.com//cbb/schools/texas/2016.html,F,6-9,240,senior,33,33,20,28.5,.400,.336,4.3,.811,1.1,1.5,3.8,0.9,0.6,0.4,0.7,2.6,7.1,12.9,.550,.523,.733,5.7,15.7,6.2,12.9,.118,5.6,15,4,2,3,11,3.864081970738201,1.0713739108887084,0.6485131684555363,0.69762814746796,2.4651845744742715,undrafted
3,Cameron Ridley,2016,https://www.sports-reference.com//cbb/schools/texas/2016.html,C,6-9,285,senior,13,11,8,22.5,.629,,0.0,.407,4.2,3.4,5.1,0.5,0.5,2.8,2.2,3.0,11.1,28.7,.587,.629,.000,16.9,26.3,5.1,26.5,.168,7.4,19,2,2,9,14,5.298207802376173,0.6343239424027171,0.6343239424027171,2.713106475161292,4.180824074369598,undrafted
4,Demarcus Holland,2016,https://www.sports-reference.com//cbb/schools/texas/2016.html,G,6-2,190,senior,32,18,20,14.3,.434,.296,0.8,.462,1.2,0.8,0.9,0.4,0.4,0.1,0.6,1.4,3.1,8.7,.483,.482,.325,6.4,7.6,5.3,13.7,.059,2.0,9,2,2,1,6,2.7719296076920856,0.6051536478449089,0.6091746465505602,0.2914805954090255,1.6770509831248424,undrafted
5,Prince Ibeh,2016,https://www.sports-reference.com//cbb/schools/texas/2016.html,C,6-10,260,senior,32,22,19,18.1,.571,,0.0,.418,2.1,2.3,2.8,0.1,0.3,2.0,1.3,3.3,4.1,14.8,.537,.571,.000,14.0,18.0,0.7,14.5,.096,3.1,17,1,2,7,12,4.036938815488786,0.24206145913796356,0.5144399260360728,1.984313483298443,3.486441371585072,undrafted
6,Danny Newsome,2016,https://www.sports-reference.com//cbb/schools/texas/2016.html,F,6-9,190,senior,3,0,2,2.0,.429,.600,1.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,50.9,.643,.643,.714,0.0,0.0,0.0,60.2,.284,18.6,9,0,0,0,0,4.242640687119285,0.0,0.0,0.0,0.0,undrafted
7,Nathan Boothe,2016,https://www.sports-reference.com//cbb/schools/toledo/2016.html,C,6-9,250,senior,32,32,17,31.5,.496,.375,2.8,.824,3.9,1.9,7.1,3.3,0.7,1.0,2.2,2.6,19.3,26.9,.567,.530,.181,7.0,25.5,23.9,30.5,.200,6.3,30,10,2,3,13,5.939473356283367,2.211254946291811,0.6896273903348097,1.0150238605569821,2.3114440156534184,undrafted
8,Josh Lemons,2013,https://www.sports-reference.com//cbb/schools/toledo/2013.html,G,6-0,175,freshman,27,3,15,14.1,.263,.125,0.6,.600,0.4,0.2,0.4,0.9,1.1,0.2,0.6,1.5,1.0,5.0,.327,.289,.421,1.6,4.0,11.2,8.2,.009,-2.5,4,4,4,1,3,1.477773136537778,0.9938079899999065,1.0156525333927473,0.3884477215445006,0.7768954430890012,undrafted
9,Brendon Schwiebert,2013,https://www.sports-reference.com//cbb/schools/toledo/2013.html,G,6-2,180,freshman,4,0,2,3.3,1.000,1.000,0.3,,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.8,10.2,1.500,1.500,1.000,9.2,0.0,0.0,8.1,.032,-2.2,3,0,0,0,1,1.299038105676658,0.0,0.0,0.0,0.4330127018922193,undrafted
