,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Clint Thomas,2014,https://www.sports-reference.com//cbb/schools/idaho-state/2014.html,F,6-6,,freshman,11,0,5,4.4,.545,.500,0.5,.500,0.2,0.0,0.3,0.2,0.0,0.0,0.1,0.5,1.5,12.9,.669,.682,.545,0.0,7.6,8.9,14.1,.107,-6.4,6,2,0,0,1,2.0610516452281153,0.5749595745760688,0.0,0.0,0.4453617714151233,undrafted
1,Andre Slavik,2015,https://www.sports-reference.com//cbb/schools/idaho-state/2015.html,F,6-9,210,sophomore,23,0,5,8.5,.714,,0.0,.286,0.3,0.4,0.4,0.0,0.1,0.1,0.4,1.3,1.0,3.4,.635,.714,.000,5.5,6.2,1.0,7.5,-.003,-8.1,4,1,1,1,5,1.122042426135995,0.20393111999232302,0.2817713347133853,0.33678116053977536,1.3072431633367745,undrafted
2,Sekou Wiggs,2015,https://www.sports-reference.com//cbb/schools/idaho/2015.html,G,6-4,182,sophomore,30,29,13,26.3,.455,.286,0.9,.741,4.8,0.9,2.8,2.7,0.6,0.2,2.0,2.3,11.5,17.6,.536,.470,.111,4.0,12.5,19.9,24.7,.102,-2.0,22,7,3,2,8,5.302410353372847,1.6360521589077368,0.7608474807008886,0.49553562491061676,2.0024984394500787,undrafted
3,Mike Scott,2015,https://www.sports-reference.com//cbb/schools/idaho/2015.html,G,6-0,180,sophomore,30,29,13,30.0,.441,.373,4.7,.768,3.2,0.4,2.9,5.3,1.3,0.2,1.6,2.0,14.0,23.5,.555,.521,.426,1.5,11.1,35.8,24.1,.172,4.4,31,10,3,1,8,6.933012813104175,1.9720265943665385,1.0306416555826872,0.4000000000000001,2.1707653540219916,undrafted
4,Bira Seck,2015,https://www.sports-reference.com//cbb/schools/idaho/2015.html,F,6-6,215,sophomore,30,30,13,23.4,.527,1.000,0.0,.660,1.7,2.0,4.7,1.0,0.5,0.3,1.8,3.4,7.6,14.7,.549,.530,.005,10.6,23.1,8.2,19.1,.079,-4.1,16,3,2,1,14,3.8695391629150535,0.7745966692414834,0.7187952884282609,0.44221663871405326,3.7251398184050313,undrafted
5,Perrion Callandret,2018,https://www.sports-reference.com//cbb/schools/idaho/2018.html,G,6-2,180,senior,27,21,19,26.7,.440,.407,3.4,.667,2.1,0.4,2.9,3.0,0.9,0.3,2.3,1.6,9.6,14.1,.549,.529,.435,2.1,12.5,21.5,21.3,.103,0.3,23,7,3,2,8,6.279061378660202,1.8950516748838564,0.8904307614941709,0.5443310539518174,2.1798428103055056,undrafted (NBA)
6,Ty Egbert,2017,https://www.sports-reference.com//cbb/schools/idaho/2017.html,F,6-9,195,senior,27,1,16,10.4,.513,,0.0,.645,1.1,0.6,1.4,0.4,0.0,0.3,0.8,1.4,3.6,12.2,.540,.513,.000,6.6,15.7,7.8,20.4,.074,-6.2,13,1,1,2,8,3.8600340446411545,0.4829038818668629,0.18885257457751053,0.5158662324883007,2.1513386268826085,undrafted
7,Paulin Mpawe,2016,https://www.sports-reference.com//cbb/schools/idaho/2016.html,F,6-10,227,junior,16,1,10,5.5,.308,,0.0,.636,0.7,0.7,0.5,0.1,0.2,0.1,0.3,0.9,0.9,8.1,.412,.308,.000,15.4,10.7,2.1,12.8,.080,-5.8,5,1,3,1,4,1.5194057226429023,0.24206145913796356,0.7261843774138906,0.24206145913796356,1.184205957593526,undrafted
8,Pat Birt,2017,https://www.sports-reference.com//cbb/schools/tulsa/2017.html,G,6-5,190,senior,32,23,15,30.0,.310,.311,5.2,.743,2.3,0.4,2.2,1.6,1.1,0.2,1.4,2.2,8.8,8.8,.444,.402,.594,1.8,8.4,11.4,19.4,.052,0.2,20,5,3,1,6,5.74855620460477,1.2986621721987592,0.8569568250501305,0.3903123748998999,1.3635890143294642,undrafted
9,Markese McGuire,2016,https://www.sports-reference.com//cbb/schools/illinois-chicago/2016.html,G,6-3,200,junior,27,0,5,8.7,.283,.263,0.7,.667,1.1,0.4,0.7,0.6,0.3,0.2,0.6,0.7,2.2,7.1,.397,.325,.317,4.2,8.7,12.9,18.1,-.001,-6.6,9,5,2,2,4,2.4042714617951826,1.0999438818457405,0.5158662324883008,0.4969039949999533,1.4229164972072998,undrafted
