,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Anton Grady,2016,https://www.sports-reference.com//cbb/schools/wichita-state/2016.html,F,6-8,225,senior,31,5,23,17.3,.511,.111,0.3,.604,3.1,1.3,3.3,0.4,0.4,0.6,1.4,2.8,7.8,17.7,.539,.514,.051,8.2,22.8,4.6,25.7,.156,2.1,18,2,2,4,9,4.619102534108064,0.5417050201208602,0.6103512234975645,0.8997629471600872,2.211030901702425,undrafted
1,D'Aundray Brown,2012,https://www.sports-reference.com//cbb/schools/cleveland-state/2012.html,G,6-4,195,senior,26,25,19,29.7,.457,.367,1.9,.800,1.9,2.0,2.5,2.2,2.5,0.7,1.8,2.5,10.8,21.3,.525,.494,.202,8.6,11.4,15.6,21.5,.174,6.9,24,7,7,3,9,5.264596502236515,1.7252047301542925,1.9261513885459867,0.8745243846847749,2.3246174209633192,undrafted
2,Charlie Lee,2015,https://www.sports-reference.com//cbb/schools/cleveland-state/2015.html,G,5-8,160,senior,27,26,16,35.5,.474,.476,4.6,.873,2.9,0.6,2.4,4.0,1.0,0.0,2.1,2.3,12.9,,.646,.601,.534,,,,,,3.2,28,8,4,1,8,5.762801102173307,2.211083193570267,0.9993138935727438,0.18885257457751053,1.6777409856157222,undrafted
3,Marlin Mason,2015,https://www.sports-reference.com//cbb/schools/cleveland-state/2015.html,F,6-6,220,senior,31,29,17,26.1,.490,.370,2.4,.679,1.7,1.6,3.2,0.8,0.7,1.0,1.6,2.7,8.3,,.576,.558,.369,,,,,,0.6,19,3,3,4,13,5.255986131880713,0.8461210999099357,0.8939617071323237,1.2308892921508976,2.6811090006684064,undrafted
4,Ike Nwamu,2016,https://www.sports-reference.com//cbb/schools/nevada-las-vegas/2016.html,G,6-5,205,senior,33,23,18,25.1,.381,.346,5.4,.681,3.4,0.6,2.6,1.7,0.8,0.2,1.8,2.4,11.4,13.6,.515,.481,.574,2.6,11.1,12.9,24.1,.101,1.1,38,8,3,1,8,7.173310393523798,1.6453178133937245,0.9030099651970508,0.385694607919935,1.90740666446742,undrafted (NBA)
5,Sebastian Douglas,2014,https://www.sports-reference.com//cbb/schools/cleveland-state/2014.html,G,6-4,205,junior,26,7,16,24.2,.614,.500,0.2,.547,2.0,1.3,2.0,1.3,0.7,0.0,1.7,1.7,8.1,15.1,.617,.624,.041,7.2,9.6,11.5,18.2,.109,0.6,16,5,2,0,7,4.313869197787678,1.517647665919143,0.7216024245882199,0.0,1.6587583579113714,undrafted
6,Josh Gottshall,2012,https://www.sports-reference.com//cbb/schools/cleveland-state/2012.html,G,6-4,210,freshman,1,0,1,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,.022,-4.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
7,Chris Gradnigo,2012,https://www.sports-reference.com//cbb/schools/coastal-carolina/2012.html,F,6-7,223,senior,30,17,19,27.9,.456,.345,3.8,.797,2.6,1.5,4.8,1.0,0.6,0.8,2.3,2.6,14.9,21.5,.538,.508,.300,6.6,19.8,7.8,29.4,.153,-0.9,24,7,3,3,13,5.643481982684882,1.4715826703096075,0.8359957469322967,1.0354816378006044,2.5649344804280845,undrafted
8,Warren Gillis,2015,https://www.sports-reference.com//cbb/schools/coastal-carolina/2015.html,G,6-3,205,senior,34,34,24,31.3,.437,.306,2.5,.872,3.7,0.6,2.5,3.2,1.4,0.1,2.6,2.2,13.4,18.2,.535,.473,.232,2.4,8.9,21.9,24.6,.148,-1.2,25,6,5,1,10,4.934957571081407,1.6173796570432377,1.0878377652298192,0.28363678708802803,1.7948407414579244,undrafted
9,Bisi Latunde-Addey,2013,https://www.sports-reference.com//cbb/schools/coastal-carolina/2013.html,F,6-7,205,sophomore,8,0,5,3.6,1.000,,0.0,1.000,0.1,0.6,0.5,0.0,0.1,0.0,0.4,0.5,1.4,24.7,1.005,1.000,.000,19.7,18.3,0.0,14.7,.176,-3.2,4,0,1,0,3,1.4947825928876748,0.0,0.33071891388307384,0.0,1.2686114456365274,undrafted
