,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Mike Simpson,2013,https://www.sports-reference.com//cbb/schools/coppin-state/2013.html,G,6-6,185,junior,7,0,2,6.7,.167,.333,0.9,1.000,0.1,0.1,0.4,0.4,0.0,0.0,0.9,0.6,1.0,-5.3,.281,.250,.500,2.2,8.3,13.1,19.4,-.134,-19.3,7,2,0,0,1,2.449489742783178,0.7284313590846835,0.0,0.0,0.4948716593053935,undrafted
1,Osman Olol,2011,https://www.sports-reference.com//cbb/schools/coppin-state/2011.html,G,6-9,210,freshman,7,0,3,3.7,.250,.000,0.1,.500,0.3,0.1,0.4,0.1,0.0,0.3,0.4,0.0,0.7,1.2,.279,.250,.125,4.3,12.5,7.0,22.7,-.111,-15.1,2,1,0,1,2,0.8806305718527109,0.34992710611188266,0.0,0.45175395145262565,0.7284313590846836,undrafted
2,Chris Wroblewski,2012,https://www.sports-reference.com//cbb/schools/cornell/2012.html,G,6-0,178,senior,28,28,12,33.7,.355,.339,4.4,.846,4.2,0.7,4.0,5.2,1.6,0.0,2.7,1.9,11.5,17.1,.518,.438,.484,2.3,15.4,33.3,21.4,.121,2.2,24,10,5,1,11,5.185709366388852,2.0063674150268773,1.1753201908503097,0.1855768722395226,2.281245631810187,undrafted
3,Andrew Ferry,2012,https://www.sports-reference.com//cbb/schools/cornell/2012.html,G,6-2,180,senior,28,28,12,33.0,.400,.391,7.7,.640,0.9,0.3,3.1,1.3,0.8,0.0,1.1,0.9,11.3,13.5,.561,.556,.796,1.0,12.1,8.8,17.7,.092,0.8,26,4,3,1,10,5.655952255665472,1.1605769149479945,0.860113898485164,0.1855768722395226,1.8193265181357186,undrafted
4,Errick Peck,2014,https://www.sports-reference.com//cbb/schools/purdue/2014.html,F,6-6,223,senior,32,10,15,18.5,.480,.355,1.0,.481,0.8,1.7,2.7,0.7,0.3,0.5,1.0,1.7,4.6,12.9,.522,.524,.244,9.9,16.5,7.4,14.3,.083,1.6,12,3,2,2,11,3.408972535823661,0.909477013178453,0.6427176187875979,0.6606992034958117,2.816663584810937,undrafted
5,Max Groebe,2012,https://www.sports-reference.com//cbb/schools/cornell/2012.html,G,6-4,209,senior,18,2,7,5.6,.258,.241,1.6,,0.0,0.1,0.2,0.1,0.2,0.0,0.1,0.4,1.3,5.1,.371,.371,.935,1.1,3.9,4.2,16.7,.011,-5.9,9,1,2,0,2,2.3992025424099093,0.3142696805273545,0.5328701692569688,0.0,0.5328701692569688,undrafted
6,Mark Coury,2011,https://www.sports-reference.com//cbb/schools/cornell/2011.html,F,6-9,230,senior,28,10,10,17.1,.500,.000,0.0,.615,1.4,1.4,2.5,0.9,0.7,0.6,0.7,2.4,5.3,17.4,.519,.500,.008,9.0,18.5,11.9,17.7,.115,-0.3,13,3,3,2,12,4.069548438069747,0.8421304373251141,0.8474150369789052,0.7759128922285868,2.8200720066070972,undrafted
7,Johnathan Gray,2013,https://www.sports-reference.com//cbb/schools/cornell/2013.html,G,6-3,184,senior,25,25,13,24.8,.411,.370,5.4,.612,2.0,0.8,2.3,1.0,0.5,0.3,1.5,1.5,10.0,14.9,.543,.531,.652,3.5,13.1,8.9,22.4,.075,-1.4,24,3,2,2,7,6.962758074211684,0.8944271909999159,0.6997142273814361,0.530659966456864,2.0960916010518242,undrafted
8,Aaron Osgood,2011,https://www.sports-reference.com//cbb/schools/cornell/2011.html,F,6-9,230,junior,16,8,5,20.8,.494,.500,0.1,.500,3.1,1.4,2.9,0.8,0.8,0.5,1.5,2.8,6.9,14.0,.506,.500,.024,7.3,17.5,8.5,20.9,.065,-3.3,19,3,2,2,8,6.040229714174784,0.8816709987291178,0.8816709987291178,0.7071067811865476,2.25,undrafted
9,Adam Wire,2011,https://www.sports-reference.com//cbb/schools/cornell/2011.html,F,6-5,235,senior,28,17,10,19.7,.475,.350,0.7,.667,1.3,1.9,3.0,1.8,1.3,0.2,1.2,2.9,3.8,15.5,.551,.519,.250,10.8,19.5,17.2,12.4,.113,1.3,12,8,4,2,11,3.3064176927883255,1.863656160807107,1.1220198623146433,0.46702488680792925,2.5701881929031534,undrafted
