,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Grayson George,2012,https://www.sports-reference.com//cbb/schools/oklahoma-state/2012.html,G,6-2,180,freshman,6,0,3,0.5,,,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,21.0,,,,40.3,40.5,0.0,0.0,.216,9.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.4714045207910317,undrafted
1,Romero Osby,2013,https://www.sports-reference.com//cbb/schools/oklahoma/2013.html,F,6-8,232,senior,32,31,20,28.5,.526,.529,0.5,.794,6.1,2.1,5.0,1.3,0.6,0.8,1.3,2.4,16.0,28.9,.604,.539,.051,8.2,21.4,10.2,26.0,.244,10.0,31,4,3,3,15,6.146565987403047,1.25,0.7806247497997998,0.7948810838735565,2.3780818820007017,51
2,Sam Grooms,2013,https://www.sports-reference.com//cbb/schools/oklahoma/2013.html,G,6-1,203,sophomore,31,8,20,20.6,.472,.400,0.5,.696,2.2,0.2,1.5,3.2,0.3,0.0,1.2,1.2,5.0,13.3,.554,.500,.139,1.2,8.6,28.8,14.2,.097,0.7,23,10,2,0,5,5.733230080784232,2.0432371125307247,0.5661267346704595,0.0,1.376931998091164,undrafted
3,Casey Arent,2013,https://www.sports-reference.com//cbb/schools/oklahoma/2013.html,C,6-10,223,sophomore,6,0,4,5.2,.500,,0.0,1.000,0.3,0.5,0.7,0.0,0.0,0.0,0.0,0.5,0.7,10.7,.678,.500,.000,11.0,15.8,0.0,4.8,.127,-0.3,2,0,0,0,2,0.9428090415820634,0.0,0.0,0.0,0.6871842709362768,undrafted
4,James Fraschilla,2015,https://www.sports-reference.com//cbb/schools/oklahoma/2015.html,G,5-10,153,senior,7,0,7,1.9,.000,.000,0.1,,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.0,-3.1,.000,.000,1.000,0.0,0.0,24.5,7.8,-.043,-7.9,0,2,0,0,0,0.0,0.6998542122237653,0.0,0.0,0.0,undrafted
5,Dimitri Batten,2015,https://www.sports-reference.com//cbb/schools/boston-college/2015.html,G,6-3,205,senior,32,25,13,25.6,.457,.377,2.4,.623,2.2,0.4,2.4,1.2,1.1,0.2,1.3,2.8,7.3,12.1,.558,.540,.440,1.9,11.7,10.0,17.0,.080,1.6,18,4,3,1,8,4.937104414532874,1.1383753500054365,0.8637671850678283,0.3903123748998999,1.7452502506804002,undrafted
6,Donte Hill,2013,https://www.sports-reference.com//cbb/schools/old-dominion/2013.html,G,6-4,205,senior,30,28,5,30.8,.387,.228,3.1,.613,3.1,1.4,2.6,2.9,1.3,0.5,2.5,2.6,8.2,11.8,.471,.435,.424,4.7,11.3,18.8,18.1,.033,-2.7,16,6,4,3,8,4.679031238764423,1.839081896551163,1.2364824660660938,0.7187952884282609,2.4964419124470374,undrafted
7,Richard Ross,2015,https://www.sports-reference.com//cbb/schools/old-dominion/2015.html,F,6-6,236,senior,35,26,27,25.2,.595,,0.0,.480,1.4,2.1,3.5,1.2,0.7,1.5,1.5,2.0,8.2,21.2,.586,.595,.000,9.6,17.3,10.7,18.5,.168,5.3,15,5,3,5,14,4.31665025080271,1.1904380946285518,0.8398250546685182,1.2269091744905078,2.6854103171449557,undrafted
8,Breon Key,2015,https://www.sports-reference.com//cbb/schools/hampton/2015.html,G,6-2,185,senior,21,0,10,7.6,.500,.200,0.2,.643,0.7,0.2,0.5,0.5,0.4,0.0,0.1,1.0,1.4,11.1,.563,.525,.250,2.7,7.0,12.5,9.2,.118,-2.5,5,3,4,0,3,1.7612611437054215,0.8518354199999199,0.8984743935292001,0.0,0.9920317455237931,undrafted
9,Jason Pimentel,2015,https://www.sports-reference.com//cbb/schools/longwood/2015.html,F,6-8,230,sophomore,8,0,4,19.6,.519,.400,0.6,.778,1.1,1.3,3.1,0.4,0.5,0.8,0.8,2.9,4.6,13.6,.592,.556,.185,7.4,19.0,3.8,12.3,.097,-4.0,9,1,2,2,9,2.6427968139832467,0.4841229182759271,0.7071067811865476,0.82915619758885,2.057759704144291,undrafted
