,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Tyrone Watson,2013,https://www.sports-reference.com//cbb/schools/new-mexico-state/2013.html,F,6-5,225,senior,24,23,14,32.5,.486,.316,0.8,.661,4.5,1.6,3.4,2.8,0.9,0.3,2.5,1.7,10.3,16.0,.547,.503,.109,6.0,12.4,18.1,19.0,.121,2.4,26,6,7,2,11,5.669117117231649,1.5456030825826172,1.4695993407123664,0.5384519993050035,2.6999871398870687,undrafted
1,Tshilidzi Nephawe,2015,https://www.sports-reference.com//cbb/schools/new-mexico-state/2015.html,C,6-10,268,senior,22,20,17,26.5,.523,,0.0,.624,5.0,2.7,4.9,1.0,0.3,0.6,2.4,2.5,10.4,19.2,.557,.523,.000,13.1,22.6,8.7,23.3,.153,-0.7,20,4,1,2,14,5.701239534645511,1.1472208603749057,0.4453617714151233,0.7713892158398701,3.3798748081856917,undrafted
2,Hamidu Rahman,2012,https://www.sports-reference.com//cbb/schools/new-mexico-state/2012.html,C,6-11,245,senior,36,36,26,20.4,.600,,0.0,.512,5.7,2.8,3.1,0.5,0.3,1.1,1.7,2.5,9.9,22.8,.581,.600,.000,15.5,17.8,4.6,23.5,.173,1.9,22,3,2,5,13,5.3716074564944405,0.7259519080762211,0.5773502691896257,1.2774758097296577,2.2708227148919256,undrafted
3,Bandja Sy,2013,https://www.sports-reference.com//cbb/schools/new-mexico-state/2013.html,F,6-8,214,senior,35,35,24,35.3,.413,.286,2.8,.680,3.7,2.2,5.1,1.4,0.7,0.6,2.3,1.6,11.9,14.8,.490,.452,.270,7.5,17.4,8.4,21.1,.110,1.0,25,5,3,4,15,5.991149935615066,1.2,0.7772268862134538,0.9621404708847276,3.1782423585680055,undrafted
4,B.J. West,2014,https://www.sports-reference.com//cbb/schools/jackson-state/2014.html,C,6-11,240,senior,27,21,9,27.7,.557,.000,0.1,.759,4.0,3.6,6.0,0.6,0.8,2.0,2.0,2.8,12.8,26.7,.600,.557,.017,14.9,26.2,5.8,23.0,.194,4.3,19,4,3,6,22,4.100921640197455,1.0237240711915003,0.7856742013183863,1.6777409856157222,3.925227051701265,undrafted
5,Renaldo Dixon,2014,https://www.sports-reference.com//cbb/schools/new-mexico-state/2014.html,F,6-10,215,senior,35,12,25,24.8,.541,.250,0.5,.794,2.9,2.1,3.5,1.0,0.4,0.9,1.4,2.1,8.5,18.5,.607,.551,.082,10.7,15.1,7.5,17.1,.162,2.9,33,3,2,3,11,6.147572940699808,0.8446711713768275,0.5993193418115152,0.9672177645606147,2.281424546020243,undrafted
6,Drew Herig,2011,https://www.sports-reference.com//cbb/schools/new-mexico-state/2011.html,G,6-0,175,freshman,10,0,8,2.1,.429,.500,0.4,.667,0.3,0.2,0.3,0.2,0.1,0.0,0.4,0.4,1.0,15.2,.593,.571,.571,11.3,16.5,21.2,29.5,.086,-11.3,6,1,1,0,3,2.04939015319192,0.4000000000000001,0.30000000000000004,0.0,0.9219544457292888,undrafted
7,Makhtar Diop,2011,https://www.sports-reference.com//cbb/schools/new-mexico-state/2011.html,G,6-6,183,sophomore,6,0,6,2.2,.500,.667,0.5,.333,1.0,0.0,0.3,0.0,0.2,0.0,0.3,0.2,1.3,17.2,.584,.750,.750,0.0,17.7,0.0,34.0,.051,-19.0,6,0,1,0,1,2.1343747458109497,0.0,0.372677996249965,0.0,0.4714045207910317,undrafted
8,Abdoulaye N'doye,2011,https://www.sports-reference.com//cbb/schools/new-mexico-state/2011.html,C,7-0,215,sophomore,9,0,7,3.6,.333,,0.0,.000,0.2,0.0,0.6,0.0,0.0,0.2,0.3,0.4,0.2,-3.1,.253,.333,.000,0.0,18.0,0.0,10.8,-.073,-19.2,2,0,0,1,2,0.6285393610547089,0.0,0.0,0.41573970964154905,0.6849348892187752,undrafted
9,Dairese Gary,2011,https://www.sports-reference.com//cbb/schools/new-mexico/2011.html,G,6-1,205,senior,33,33,21,33.8,.480,.337,3.2,.780,6.3,0.6,2.5,5.5,1.3,0.0,2.8,2.3,14.1,21.1,.616,.543,.373,2.3,8.7,32.7,21.5,.189,6.7,32,10,5,1,7,6.794639490325402,2.105133870661625,1.2669421188101135,0.17141982574219336,1.4024771473219557,undrafted
10,Kendall Williams,2014,https://www.sports-reference.com//cbb/schools/new-mexico/2014.html,G,6-4,180,senior,34,34,27,35.3,.430,.389,4.8,.792,6.6,0.7,2.8,4.9,1.6,0.1,2.0,1.8,16.0,22.3,.593,.520,.462,2.6,8.5,28.7,23.1,.196,8.0,29,10,4,1,8,6.291918252339078,2.7326046233733963,1.1679840971567519,0.23529411764705885,1.8341719797257485,undrafted
11,Phillip McDonald,2012,https://www.sports-reference.com//cbb/schools/new-mexico/2012.html,G,6-5,200,senior,33,2,26,13.0,.431,.439,3.2,.583,0.4,0.8,0.8,0.6,0.2,0.1,0.6,1.0,5.8,17.5,.579,.578,.669,7.2,7.6,10.6,22.4,.168,5.1,20,3,2,1,4,5.154900848204642,0.7713892158398701,0.5369710650505863,0.2386062992124791,1.326428401711472,undrafted
12,Drew Gordon,2012,https://www.sports-reference.com//cbb/schools/new-mexico/2012.html,F,6-9,245,senior,35,34,28,30.8,.542,1.000,0.1,.752,3.9,3.1,8.0,1.2,1.1,1.0,2.3,2.2,13.7,24.8,.584,.545,.006,12.4,31.1,8.9,23.7,.226,6.5,30,5,3,5,20,6.006391153919095,1.1485572138423876,0.784544583871199,1.1952286093343936,4.024009575190458,undrafted (NBA)
13,A.J. Hardeman,2012,https://www.sports-reference.com//cbb/schools/new-mexico/2012.html,F,6-8,235,senior,35,35,28,21.5,.492,.000,0.0,.444,2.3,1.6,1.8,0.6,0.5,0.5,1.4,2.7,4.6,8.3,.486,.492,.008,9.2,10.2,4.9,14.8,.084,-0.1,15,2,3,2,8,3.391465880165468,0.766651877999928,0.7317856271351828,0.6477590885002649,2.101505776963805,undrafted
14,Jamal Fenton,2013,https://www.sports-reference.com//cbb/schools/new-mexico/2013.html,G,5-9,170,senior,32,1,26,14.5,.336,.271,2.2,.524,1.3,0.2,1.0,1.3,0.9,0.0,0.7,1.1,3.8,10.9,.435,.416,.588,1.6,8.9,19.7,18.9,.081,2.5,12,6,3,0,6,3.506550789237196,1.2854352375751958,1.0532687216470449,0.0,1.2179484543690673,undrafted
15,Alex Kirk,2014,https://www.sports-reference.com//cbb/schools/new-mexico/2014.html,C,7-0,245,junior,32,32,25,32.0,.490,.214,1.8,.667,3.8,2.3,6.4,1.1,0.4,2.7,1.8,2.6,13.3,20.7,.536,.507,.166,8.9,21.1,7.5,23.2,.149,4.4,32,5,2,5,14,6.49519052838329,1.30765474705673,0.649519052838329,1.5931371370663607,3.006340954965022,undrafted (NBA)
16,Tony Snell,2013,https://www.sports-reference.com//cbb/schools/new-mexico/2013.html,G,6-7,200,junior,35,35,29,31.2,.422,.390,4.7,.843,2.9,0.4,2.2,2.9,0.8,0.5,2.1,1.3,12.5,17.0,.562,.516,.481,1.6,8.9,22.4,22.8,.133,6.2,27,7,3,3,6,6.271802787403446,1.6348250858194249,0.8101398216433042,0.6916410535377261,1.6576353947840328,20
17,Chad Adams,2013,https://www.sports-reference.com//cbb/schools/new-mexico/2013.html,G,6-6,190,senior,34,14,28,19.7,.456,.457,1.0,.717,1.4,0.7,2.5,0.7,0.6,0.1,0.7,2.1,4.5,11.2,.563,.526,.307,4.2,15.9,8.0,13.0,.115,2.4,13,3,2,1,10,4.016510044949031,0.8848005268524307,0.6034789567259762,0.28363678708802803,2.6840551874234904,undrafted
18,Cameron Bairstow,2014,https://www.sports-reference.com//cbb/schools/new-mexico/2014.html,F,6-9,250,senior,34,34,27,32.9,.556,.333,0.1,.735,8.8,2.2,5.1,1.6,0.6,1.5,2.0,2.1,20.4,29.0,.611,.558,.007,8.5,16.5,11.8,29.9,.232,9.7,29,5,3,5,14,4.576909097394567,1.3760808900340689,0.7352941176470588,1.1943494414262914,2.8285800416292117,49
19,Emmanuel Negedu,2011,https://www.sports-reference.com//cbb/schools/new-mexico/2011.html,F,6-7,220,junior,10,0,9,14.4,.517,.000,0.2,.567,3.0,1.5,3.9,0.5,0.4,0.8,1.2,1.9,4.7,18.9,.543,.517,.069,12.8,31.2,6.8,19.6,.147,2.2,11,1,2,3,10,3.63455636907725,0.5,0.66332495807108,0.8717797887081347,2.939387691339814,undrafted
20,Curtis Dennis,2013,https://www.sports-reference.com//cbb/schools/iona/2013.html,G,6-5,205,senior,29,2,17,12.0,.377,.329,2.7,.571,0.2,0.6,0.8,0.3,0.3,0.2,0.4,1.0,3.8,11.8,.503,.500,.745,5.3,8.6,5.0,16.9,.066,-0.2,17,2,3,2,4,4.63405170409168,0.543035025793918,0.6999235562132565,0.5020765440883115,1.3749932439570265,undrafted
21,Chris Perez,2014,https://www.sports-reference.com//cbb/schools/new-mexico/2014.html,G,6-0,190,senior,2,1,2,3.5,.333,.000,0.5,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,7.5,.333,.333,.333,0.0,0.0,30.3,22.6,.020,-8.3,2,1,0,0,0,1.0,0.5,0.0,0.0,0.0,undrafted
22,Anthony Nelson,2011,https://www.sports-reference.com//cbb/schools/niagara/2011.html,G,6-1,175,senior,29,28,8,37.3,.366,.260,5.0,.701,7.6,1.7,3.3,5.1,3.4,0.1,3.6,2.0,15.4,20.2,.494,.421,.421,4.6,10.1,34.0,25.7,.108,4.0,31,14,8,2,10,6.7185653301225585,3.3623784119307323,1.8646214944270036,0.36493121531925393,2.632459956412733,undrafted
23,Marvin Jordan,2014,https://www.sports-reference.com//cbb/schools/niagara/2014.html,G,5-11,175,senior,31,29,7,29.7,.373,.322,5.9,.774,1.7,0.5,1.7,2.1,1.1,0.0,1.4,2.6,9.7,11.1,.510,.482,.675,1.8,6.9,13.5,17.1,.055,-1.9,20,5,3,1,5,5.59358931413386,1.5102838594476935,1.0581431914101112,0.17668469596940847,1.452687774090026,undrafted
24,Kashief Edwards,2012,https://www.sports-reference.com//cbb/schools/northeastern/2012.html,F,6-5,195,senior,31,12,14,16.5,.433,,0.0,.712,2.1,0.8,1.1,0.4,0.4,0.5,1.1,1.8,5.5,11.7,.490,.433,.000,6.3,9.2,5.1,21.7,.053,-4.2,22,2,4,2,7,4.110087587775757,0.5417050201208602,0.7901579815429607,0.7111421833886646,1.8480239467616133,undrafted
25,Malcolm Lemmons,2013,https://www.sports-reference.com//cbb/schools/niagara/2013.html,G,6-3,195,junior,31,2,17,13.5,.354,.324,1.2,.657,1.1,0.9,0.9,0.5,0.4,0.1,0.7,1.5,3.3,9.3,.457,.417,.385,7.3,9.1,7.5,15.7,.046,-3.3,11,2,2,1,8,3.125205508331062,0.7111421833886646,0.549335044062142,0.2956500448358606,2.0176123575628244,undrafted
26,Skylar Jones,2013,https://www.sports-reference.com//cbb/schools/niagara/2013.html,G,6-5,195,junior,2,0,2,1.5,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-5.8,,,,0.0,0.0,0.0,0.0,-.006,-12.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
27,Kevon Moore,2011,https://www.sports-reference.com//cbb/schools/niagara/2011.html,G,6-3,185,sophomore,32,21,9,22.4,.323,.174,2.2,.641,2.0,0.7,2.3,1.2,0.9,0.1,1.8,2.0,4.8,6.2,.413,.361,.445,3.0,11.9,12.1,17.0,-.002,-6.6,11,3,5,1,7,3.370222312771073,1.0226917607470982,1.1709371246996996,0.33071891388307384,1.9039432764659772,undrafted
28,Scooter Gillette,2014,https://www.sports-reference.com//cbb/schools/fairleigh-dickinson/2014.html,F,6-9,225,senior,29,25,9,22.1,.629,.000,0.0,.684,3.4,2.0,2.4,0.3,0.3,1.5,1.2,3.1,8.0,19.6,.652,.629,.008,10.2,13.1,3.0,17.1,.116,-1.3,19,2,3,5,9,5.455037271092937,0.5319740903635004,0.7554793896622979,1.4049343991354042,2.4846735909864583,undrafted
29,Eric Williams,2012,https://www.sports-reference.com//cbb/schools/niagara/2012.html,F,6-8,225,junior,12,0,6,5.4,.750,,0.0,.000,0.2,0.1,0.9,0.2,0.1,0.4,0.3,1.0,1.0,10.9,.670,.750,.000,1.6,24.9,6.2,9.0,.052,-1.4,6,1,1,1,3,1.9148542155126762,0.3726779962499649,0.2763853991962833,0.4930066485916347,0.9128709291752769,undrafted
30,Antoine Mason,2015,https://www.sports-reference.com//cbb/schools/auburn/2015.html,G,6-1,216,senior,26,21,13,28.9,.417,.402,4.3,.727,5.8,0.3,2.0,1.0,1.0,0.0,1.8,2.2,14.4,17.2,.558,.502,.424,1.3,8.8,8.5,26.0,.108,3.7,29,3,5,1,8,6.427566372077042,0.9397532094515858,1.270977818604485,0.1923076923076923,1.6190434753730145,undrafted
31,Luuk Kortekaas,2011,https://www.sports-reference.com//cbb/schools/niagara/2011.html,C,6-11,200,sophomore,9,0,2,2.1,.250,.000,0.1,1.000,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.4,0.3,5.5,.335,.250,.250,10.8,17.9,0.0,11.8,.049,-11.0,3,0,0,0,2,0.9428090415820634,0.0,0.0,0.0,0.6849348892187752,undrafted
32,Paul Kowalski,2012,https://www.sports-reference.com//cbb/schools/niagara/2012.html,F,6-6,175,senior,11,0,2,2.6,1.000,,0.0,.500,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.6,0.3,4.0,.769,1.000,.000,3.6,15.2,0.0,3.3,.047,-6.3,2,0,0,0,2,0.616575453011388,0.0,0.0,0.0,0.642824346533225,undrafted
33,Anatoly Bose,2011,https://www.sports-reference.com//cbb/schools/nicholls-state/2011.html,G,6-6,200,senior,28,28,14,34.1,.394,.325,7.4,.793,8.8,1.2,4.6,2.2,1.4,0.2,3.4,2.4,22.1,24.5,.543,.468,.456,4.5,18.8,17.3,38.3,.181,2.9,37,6,4,2,14,6.324151955731588,1.6335138037184675,1.259656577753457,0.46702488680792925,2.786629886161594,undrafted
34,Fred Hunter,2013,https://www.sports-reference.com//cbb/schools/nicholls-state/2013.html,G,6-5,240,senior,27,26,9,31.9,.567,.276,2.1,.662,8.3,3.3,4.9,2.1,1.8,0.3,2.4,2.7,19.9,32.5,.617,.591,.177,12.1,21.6,17.9,30.0,.227,6.6,36,5,4,2,14,8.495459934940124,1.2570787221094177,1.0999438818457405,0.5972042776517444,3.450214203803323,undrafted
35,Dantrell Thomas,2014,https://www.sports-reference.com//cbb/schools/nicholls-state/2014.html,G,6-2,200,senior,29,29,14,28.9,.524,.378,1.3,.763,6.7,1.7,3.8,2.7,1.5,0.4,1.9,3.2,15.9,27.0,.611,.549,.129,6.8,16.7,21.8,27.0,.199,5.1,28,9,5,2,11,6.528088036523714,2.052810491880995,1.4292677086939798,0.7150497018388868,2.698482420208807,undrafted
36,Kenny Franklin,2011,https://www.sports-reference.com//cbb/schools/nicholls-state/2011.html,G,5-11,175,sophomore,28,24,14,29.3,.373,.362,3.8,.857,0.5,0.3,1.6,3.1,1.1,0.1,1.4,2.3,5.9,10.3,.514,.497,.686,1.4,7.4,21.8,13.4,.092,-3.7,15,9,4,1,6,3.8425650446607897,2.166535841157586,1.124858267715973,0.25753937681885636,1.3453434429883833,undrafted
37,Kellan Carter,2011,https://www.sports-reference.com//cbb/schools/nicholls-state/2011.html,G,6-0,180,senior,26,24,12,23.2,.520,.667,0.1,.540,2.4,1.0,1.9,2.3,1.7,0.2,1.2,2.7,5.3,15.6,.539,.531,.031,5.2,11.2,20.8,14.5,.140,1.2,15,8,4,1,8,4.04559808993991,1.9169131991349404,1.3172725991956697,0.3941134909984461,2.0132695889696004,undrafted
38,Ben Martin,2012,https://www.sports-reference.com//cbb/schools/nicholls-state/2012.html,G,6-1,175,junior,4,4,1,26.0,.455,.333,1.5,.800,1.3,0.0,1.8,0.5,1.5,0.0,1.0,2.3,4.0,7.3,.598,.545,.545,0.0,9.1,3.6,8.6,.017,-2.8,7,1,2,0,4,2.7386127875258306,0.5,0.5,0.0,1.479019945774904,undrafted
39,Bryan Hammond,2012,https://www.sports-reference.com//cbb/schools/nicholls-state/2012.html,G,6-1,175,sophomore,30,15,10,29.4,.391,.256,2.7,.582,2.2,0.4,2.0,3.0,0.5,0.1,1.8,1.2,7.9,9.5,.459,.438,.364,1.7,9.0,21.2,18.1,-.005,-6.8,20,8,2,1,7,5.66705880996091,1.9745604292826515,0.7187952884282609,0.24944382578492943,2.0912516188477497,undrafted
40,Justin Ayers,2011,https://www.sports-reference.com//cbb/schools/nicholls-state/2011.html,F,6-3,205,sophomore,23,4,12,14.6,.390,.353,1.5,.645,1.3,0.4,1.2,0.6,0.3,0.0,0.3,2.0,4.0,10.7,.501,.468,.442,3.8,11.5,8.8,16.4,.111,-3.7,14,2,2,0,5,3.8561075215029086,0.6419488287058001,0.6330530338504798,0.0,1.5494373635830834,undrafted
41,Elridge Moore,2014,https://www.sports-reference.com//cbb/schools/louisiana-lafayette/2014.html,F,6-5,205,senior,30,27,20,23.6,.427,.000,0.2,.560,1.7,1.6,2.3,1.1,0.6,0.5,1.2,2.7,4.1,8.0,.456,.427,.055,7.3,11.2,7.7,11.3,.054,-2.4,16,4,3,3,10,3.5207322470695717,0.8844332774281065,0.7571877794400363,0.7187952884282609,2.8134597128012255,undrafted
42,Chris Talkington,2012,https://www.sports-reference.com//cbb/schools/nicholls-state/2012.html,G,6-6,205,sophomore,26,10,9,18.6,.364,.333,4.4,.763,2.3,0.5,1.8,0.6,0.3,0.0,1.1,1.9,8.0,13.3,.520,.474,.659,2.9,13.4,7.4,24.2,.044,-5.1,20,3,1,1,9,5.945138733134242,0.880424857096892,0.47574295680203776,0.1923076923076923,2.214796930598149,undrafted
43,Patrick Agho,2014,https://www.sports-reference.com//cbb/schools/prairie-view/2014.html,F,6-8,205,senior,21,0,6,5.4,.650,,0.0,.400,0.5,0.2,0.9,0.0,0.0,0.2,0.4,1.0,1.4,9.1,.606,.650,.000,4.8,19.5,1.9,14.3,.041,-6.4,5,1,0,2,4,1.6781914463529615,0.21295885499998,0.0,0.49943278484292924,1.2830660557435696,undrafted
44,Andy Roethle,2011,https://www.sports-reference.com//cbb/schools/nicholls-state/2011.html,G,6-0,180,freshman,2,0,2,0.5,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-65.9,,,,0.0,0.0,0.0,55.1,-1.074,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
45,Isaiah Wilkerson,2012,https://www.sports-reference.com//cbb/schools/njit/2012.html,F,6-3,225,senior,32,31,15,31.1,.434,.373,3.7,.816,4.4,2.7,3.9,2.1,1.8,0.2,1.7,2.8,16.2,25.2,.540,.488,.286,9.9,15.7,15.6,27.4,.197,2.8,26,5,4,1,15,4.416654382844553,1.539835624344365,1.14564392373896,0.3903123748998999,2.6545950726994127,undrafted
