,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Tahj-Malik Campbell,2021,https://www.sports-reference.com//cbb/schools/morgan-state/2021.html,G,6-5,180,sophomore,19,0,12,9.6,.279,.083,0.6,.857,0.7,1.2,1.7,0.5,0.4,0.3,0.4,1.4,1.9,11.1,.373,.291,.279,12.4,18.9,8.8,14.1,.103,-2.4,6,2,3,2,9,2.18785365166595,0.5954583420518296,0.7480352843974681,0.5469634129164876,2.600873494864387,undrafted
1,Cameron Shaw,2020,https://www.sports-reference.com//cbb/schools/morgan-state/2020.html,G,6-1,185,freshman,13,0,4,3.2,.000,.000,0.4,1.000,0.2,0.2,0.3,0.0,0.1,0.0,0.4,0.2,0.2,-8.2,.126,.000,.714,5.2,10.4,0.0,14.6,-.129,-14.1,2,0,1,0,3,0.5329387100211931,0.0,0.26646935501059654,0.0,0.8426500884694863,undrafted
2,Thai're Vance,2022,https://www.sports-reference.com//cbb/schools/morgan-state/2022.html,G,6-2,188,junior,5,0,2,5.4,.857,.500,0.4,.000,0.2,0.2,0.4,0.4,0.4,0.0,0.2,0.0,2.6,26.6,.870,.929,.286,3.9,8.1,15.4,14.2,.234,-3.8,8,1,2,0,2,3.3226495451672298,0.48989794855663565,0.8000000000000002,0.0,0.7999999999999999,undrafted
3,Naim Miller,2021,https://www.sports-reference.com//cbb/schools/mount-st-marys/2021.html,G,6-4,200,sophomore,15,0,8,3.9,.176,.182,0.7,,0.0,0.0,0.6,0.2,0.1,0.0,0.3,0.3,0.5,-2.4,.235,.235,.647,0.0,17.7,10.0,19.6,-.065,-10.3,3,1,1,0,5,1.0873004286866728,0.4,0.33993463423951903,0.0,1.3063945294843617,undrafted
4,Ayan Teel,2020,https://www.sports-reference.com//cbb/schools/mount-st-marys/2020.html,G,5-9,160,freshman,18,0,8,3.5,.429,.000,0.1,.500,0.1,0.2,0.1,0.4,0.1,0.0,0.2,0.3,0.7,9.4,.435,.429,.071,5.3,3.8,24.3,15.2,.043,-5.2,4,2,1,0,2,1.145307118227128,0.5905636562630361,0.2290614236454256,0.0,0.558326423395605,undrafted
5,Demond Robinson,2022,https://www.sports-reference.com//cbb/schools/kennesaw-state/2022.html,F,6-8,255,junior,16,15,8,19.0,.573,.000,0.2,.742,1.9,2.1,2.8,0.6,0.8,0.9,1.6,1.3,8.3,21.5,.601,.573,.031,13.0,16.7,5.7,21.7,.170,-0.7,16,2,3,4,8,4.1790960446010335,0.7043392293490403,0.9013878188659973,1.2183492931011204,2.0757152381769517,undrafted
6,Chico Carter,2022,https://www.sports-reference.com//cbb/schools/south-carolina/2022.html,G,6-2,190,junior,16,1,9,11.8,.471,.478,1.4,.826,1.4,0.0,0.6,0.8,0.5,0.1,1.0,0.8,6.0,17.0,.593,.550,.329,0.0,5.0,14.0,23.7,.153,3.2,21,6,3,1,2,6.461423991660043,1.4670868242881878,0.9354143466934853,0.33071891388307384,0.7043392293490403,undrafted
7,Jason Holliday,2022,https://www.sports-reference.com//cbb/schools/southern/2022.html,G,6-4,210,sophomore,6,0,4,15.2,.150,.000,1.7,.643,2.3,0.7,2.0,1.0,1.0,0.0,0.5,2.2,2.5,5.3,.281,.150,.500,5.0,17.2,10.7,16.0,.027,-6.5,6,5,3,0,5,2.140872096444188,1.8257418583505538,1.1547005383792515,0.0,1.4907119849998596,undrafted
8,Noah Kamba,2021,https://www.sports-reference.com//cbb/schools/saint-peters/2021.html,G,6-2,180,sophomore,25,1,14,8.6,.333,.375,0.3,.500,0.5,0.2,0.4,0.7,0.4,0.0,0.8,0.8,1.3,3.1,.396,.375,.222,2.6,5.7,15.8,14.2,.018,-6.9,6,4,2,0,3,1.76,0.9682974749528163,0.5571355310873648,0.0,0.7418894796396563,undrafted
9,Rod Thomas,2022,https://www.sports-reference.com//cbb/schools/murray-state/2022.html,G,6-0,185,junior,9,0,8,3.4,.308,.333,1.0,,0.0,0.1,0.7,0.2,0.0,0.0,0.4,0.6,1.2,2.5,.423,.423,.692,3.8,21.0,10.2,26.3,.024,-39.9,9,2,0,0,5,2.819683897877671,0.6285393610547089,0.0,0.0,1.617802197617893,undrafted
10,Sean Yoder,2022,https://www.sports-reference.com//cbb/schools/navy/2022.html,G,6-2,195,junior,17,17,12,23.2,.383,.265,2.0,.680,1.5,0.6,2.5,1.5,0.5,0.1,1.2,2.2,5.8,8.8,.463,.431,.362,3.1,12.8,12.3,17.0,.094,-2.4,15,5,2,1,7,3.918724458810934,1.4190985978605668,0.6960093862470138,0.23529411764705885,1.9061002054140768,undrafted
11,Tyler Nelson,2022,https://www.sports-reference.com//cbb/schools/navy/2022.html,F,6-6,214,junior,17,17,12,21.8,.482,.317,2.4,.680,1.5,0.9,3.5,0.6,0.6,0.8,1.2,1.4,8.2,17.5,.556,.539,.360,4.9,19.1,5.7,21.0,.157,1.9,20,3,2,4,9,4.492207786361596,0.973702668073344,0.6910200073218077,1.042355596862903,1.9721240722635542,undrafted
12,Daniel Deaver,2022,https://www.sports-reference.com//cbb/schools/navy/2022.html,F,6-8,225,junior,17,9,12,17.6,.440,.263,1.1,.641,2.3,0.9,2.6,1.9,0.4,0.4,1.6,2.2,7.4,16.4,.494,.463,.174,6.1,17.3,23.7,27.3,.138,-0.9,20,4,1,3,9,5.213769366155375,1.211250604822,0.4778846120374094,0.9112901991076275,2.354411305434059,undrafted
13,Dave Kasanganay,2022,https://www.sports-reference.com//cbb/schools/east-carolina/2022.html,G,6-2,190,sophomore,2,0,2,0.5,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,.006,-9.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
14,Jaylen Walker,2022,https://www.sports-reference.com//cbb/schools/navy/2022.html,F,6-5,218,junior,17,0,12,22.6,.462,.424,1.9,.800,1.2,1.1,3.4,0.8,0.8,0.4,0.8,1.1,6.7,16.5,.567,.538,.363,5.7,17.8,7.0,15.8,.168,2.3,15,4,3,2,9,4.126880403950677,0.9843059135695007,0.8564835163859434,0.5882352941176471,2.0896846668625426,undrafted
15,Patrick Dorsey,2022,https://www.sports-reference.com//cbb/schools/navy/2022.html,G,6-5,208,junior,4,0,3,20.5,.464,.438,4.0,,0.0,1.3,3.3,1.5,1.8,0.0,0.8,0.5,8.3,25.4,.589,.589,.571,7.4,18.7,15.7,20.0,.241,11.1,12,2,4,0,7,2.8613807855648994,0.5,1.479019945774904,0.0,1.5,undrafted
16,Christian Jones,2022,https://www.sports-reference.com//cbb/schools/navy/2022.html,G,6-1,188,junior,6,0,3,3.7,.250,.143,1.2,.333,0.5,0.2,0.3,0.2,0.2,0.0,0.3,0.3,1.0,1.4,.318,.313,.875,5.5,10.7,8.5,27.5,-.032,-28.2,6,1,1,0,2,2.23606797749979,0.372677996249965,0.372677996249965,0.0,0.7637626158259734,undrafted
17,Christian Silva,2022,https://www.sports-reference.com//cbb/schools/navy/2022.html,G,6-2,197,junior,17,0,12,9.5,.375,.379,1.7,.667,0.4,0.2,1.4,0.8,0.5,0.1,0.2,0.9,2.6,16.3,.525,.513,.725,3.0,17.5,15.1,15.0,.190,1.8,7,2,4,1,4,2.3748975574336884,0.8065476000471816,0.9772498662256559,0.23529411764705885,1.2338927625531195,undrafted
18,Zach Kelch,2020,https://www.sports-reference.com//cbb/schools/navy/2020.html,C,6-8,225,freshman,1,0,1,2.0,,,0.0,.500,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,.526,,,57.4,63.0,0.0,51.3,.586,-17.0,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,undrafted
19,Nate Allison,2022,https://www.sports-reference.com//cbb/schools/navy/2022.html,F,6-6,223,junior,9,0,7,5.1,.467,,0.0,.500,0.4,0.6,0.6,0.0,0.3,0.0,0.4,0.2,1.8,14.6,.473,.467,.000,13.2,12.8,0.0,24.1,.090,-3.2,5,0,2,0,2,1.6850834320114558,0.0,0.6666666666666666,0.0,0.7370277311900889,undrafted
20,Nick Brown,2020,https://www.sports-reference.com//cbb/schools/navy/2020.html,G,6-2,187,freshman,1,0,1,2.0,.000,.000,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.5,.000,.000,1.000,0.0,0.0,90.6,27.0,-.161,-25.1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
21,P.J. Fenton,2022,https://www.sports-reference.com//cbb/schools/navy/2022.html,F,6-7,212,sophomore,3,0,2,2.3,.000,,0.0,.500,1.3,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.7,21.5,.345,.000,.000,34.6,33.7,0.0,22.0,.183,16.6,1,0,0,0,3,0.4714045207910317,0.0,0.0,0.0,1.247219128924647,undrafted
22,P.J. Roach,2022,https://www.sports-reference.com//cbb/schools/navy/2022.html,G,6-2,175,junior,15,0,10,12.1,.385,.333,0.4,1.000,0.1,0.2,0.6,1.2,0.5,0.0,0.5,1.3,0.9,6.3,.482,.462,.462,2.0,5.9,16.6,6.0,.093,-4.4,3,4,2,0,3,1.2578641509408806,1.3759844960366863,0.7180219742846006,0.0,0.8326663997864531,undrafted
23,Marlon Ruffin,2022,https://www.sports-reference.com//cbb/schools/portland-state/2022.html,G,6-5,195,junior,12,8,4,23.3,.388,.243,3.1,.816,3.2,1.3,2.3,0.5,0.7,0.1,1.3,1.8,11.7,14.6,.476,.422,.287,5.4,11.0,4.9,27.5,.107,-4.7,26,1,2,1,9,6.141841924229427,0.5,0.8498365855987975,0.2763853991962833,2.289771944005681,undrafted
24,Darrius Hughes,2022,https://www.sports-reference.com//cbb/schools/nebraska-omaha/2022.html,G,6-7,230,junior,19,10,3,19.3,.544,.500,0.1,.667,3.3,1.2,2.6,0.3,0.4,0.1,2.0,2.7,9.4,15.1,.578,.548,.016,6.9,15.7,3.3,26.5,.037,-7.2,19,2,2,1,8,4.660198657090244,0.5469634129164876,0.6740130776245103,0.3068922049918579,2.109206832580408,undrafted
25,Kyle Luedtke,2022,https://www.sports-reference.com//cbb/schools/nebraska-omaha/2022.html,G,6-5,190,junior,17,3,3,25.2,.371,.400,4.1,.818,1.9,0.7,3.8,1.7,0.5,0.0,1.0,2.8,8.6,12.8,.526,.484,.565,3.1,17.4,13.6,18.3,.056,-3.1,21,5,3,0,8,5.411764705882353,1.3179621472004752,0.7759356446042893,0.0,1.6491583257501397,undrafted
26,Nathan Brusseau,2021,https://www.sports-reference.com//cbb/schools/nebraska-omaha/2021.html,F,6-11,225,sophomore,5,0,0,2.0,.000,,0.0,,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.6,0.0,-3.4,.000,.000,.000,0.0,11.5,0.0,4.9,-.048,-10.7,0,0,0,1,1,0.0,0.0,0.0,0.4,0.4000000000000001,undrafted
27,Cam Mack,2021,https://www.sports-reference.com//cbb/schools/prairie-view/2021.html,G,6-2,170,sophomore,18,17,15,36.1,.360,.261,5.1,.732,3.1,0.7,2.4,7.7,2.7,0.3,3.2,2.1,11.2,16.3,.466,.423,.487,2.2,7.7,37.3,20.6,.138,-0.5,24,12,6,2,5,5.273097339852125,2.8087165910587863,1.5275252316519468,0.5773502691896257,1.2133516482134197,undrafted
28,Jervay Green,2021,https://www.sports-reference.com//cbb/schools/pacific/2021.html,G,6-3,200,sophomore,10,0,6,10.3,.226,.071,1.4,.500,0.6,0.1,0.7,0.9,0.1,0.0,1.6,1.1,1.8,-7.8,.266,.242,.452,1.1,8.7,15.0,24.5,-.176,-15.5,5,3,1,0,2,1.7204650534085255,0.9433981132056605,0.30000000000000004,0.0,0.6000000000000001,undrafted
29,Kevin Cross,2022,https://www.sports-reference.com//cbb/schools/tulane/2022.html,F,6-8,240,junior,14,14,7,27.4,.529,.273,0.8,.719,4.1,0.9,5.3,3.4,1.0,0.9,2.2,3.4,13.7,23.1,.575,.539,.079,3.7,21.7,28.4,26.9,.172,4.6,21,13,2,2,11,5.006118705124352,2.8687265182890287,0.7559289460184544,0.8329931278350428,2.799416848895061,undrafted
30,Yvan Ouedraogo,2022,https://www.sports-reference.com//cbb/schools/grand-canyon/2022.html,F,6-9,245,junior,16,13,14,19.2,.451,,0.0,.485,2.1,2.6,3.3,0.4,0.3,0.3,1.3,1.5,3.9,11.0,.465,.451,.000,14.6,18.5,3.7,13.7,.122,-1.4,11,2,1,1,16,2.7357585785299112,0.7043392293490403,0.4330127018922193,0.4330127018922193,3.6550478793033614,undrafted
31,Charlie Easley,2022,https://www.sports-reference.com//cbb/schools/south-dakota-state/2022.html,G,6-2,190,junior,19,8,15,22.9,.500,.444,2.4,.813,0.8,0.6,2.4,1.2,1.1,0.2,0.8,1.5,6.9,14.7,.620,.602,.459,3.5,11.6,7.9,13.5,.132,1.0,13,4,5,1,7,4.153562033041865,1.0041465278073112,1.2762479634718045,0.40768245749551757,1.7005783601477382,undrafted
32,Akol Arop,2022,https://www.sports-reference.com//cbb/schools/nebraska-omaha/2022.html,F,6-5,203,sophomore,18,7,3,15.2,.471,.333,0.5,.591,1.2,0.8,3.1,0.3,0.3,0.8,1.0,1.3,4.4,12.5,.510,.493,.132,6.0,23.0,3.7,17.7,.021,-4.3,10,2,2,3,10,2.4088314876309775,0.558326423395605,0.558326423395605,1.0304020550550783,2.491962388000645,undrafted
33,Samari Curtis,2022,https://www.sports-reference.com//cbb/schools/bowling-green-state/2022.html,G,6-4,190,senior,16,10,8,20.5,.455,.358,3.3,.735,2.1,0.4,2.4,3.1,0.9,0.1,1.9,1.9,8.5,17.3,.580,.550,.525,1.9,12.0,25.2,20.4,.133,-0.2,25,7,4,1,7,6.87386354243376,1.7488835724541527,1.197327753791751,0.33071891388307384,1.75,undrafted
34,Brant Banks,2020,https://www.sports-reference.com//cbb/schools/nebraska/2020.html,F,6-7,300,freshman,1,0,0,3.0,.000,,0.0,.000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-35.2,.000,.000,.000,0.0,0.0,0.0,31.8,-.506,-32.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
35,Noah Vedral,2020,https://www.sports-reference.com//cbb/schools/nebraska/2020.html,G,6-1,200,freshman,1,0,0,3.0,.000,.000,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-34.9,.000,.000,.500,0.0,0.0,0.0,32.6,-.495,-34.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
36,Trey Hurlburt,2022,https://www.sports-reference.com//cbb/schools/nevada-las-vegas/2022.html,G,5-11,175,junior,2,0,2,4.0,.400,.000,1.5,,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,14.8,.400,.400,.600,0.0,13.8,32.2,31.4,.072,-46.5,4,1,0,0,1,2.0,0.5,0.0,0.0,0.5,undrafted
