,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Osa Izevbuwa,2017,https://www.sports-reference.com//cbb/schools/njit/2017.html,G,6-3,230,junior,24,19,9,15.6,.374,.321,2.3,.857,0.6,0.5,1.0,0.4,0.5,0.0,0.8,1.0,4.8,8.8,.477,.452,.487,3.5,8.0,4.6,18.1,.042,-5.3,21,2,2,0,7,5.2493385826745405,0.6332785063987777,0.7071067811865476,0.0,1.936043359248157,undrafted
1,Vlad Shustov,2016,https://www.sports-reference.com//cbb/schools/njit/2016.html,F,6-10,225,sophomore,25,8,15,11.7,.474,.333,0.1,.600,0.2,0.5,1.2,0.4,0.1,0.5,0.9,2.0,2.3,4.8,.488,.482,.053,5.2,11.8,6.8,14.1,.011,-8.8,8,2,1,3,7,2.5568730903195016,0.6374950980203691,0.2712931993250107,0.854166260162505,1.985547783358537,undrafted
2,D'Shon Taylor,2016,https://www.sports-reference.com//cbb/schools/norfolk-state/2016.html,G,6-5,195,sophomore,33,28,16,28.7,.450,.355,3.8,.769,3.9,1.7,3.6,1.5,1.2,0.6,1.9,2.6,13.3,20.1,.563,.517,.379,7.0,14.0,12.3,24.0,.134,1.6,31,5,4,2,11,6.611618457124513,1.2813560310221803,0.9573072120564433,0.7360580485752194,2.713432897639228,undrafted
3,Zaynah Robinson,2019,https://www.sports-reference.com//cbb/schools/northern-kentucky/2019.html,G,6-0,180,senior,35,19,26,23.3,.438,.383,3.1,.645,0.9,0.1,1.7,2.4,0.9,0.0,1.1,1.4,6.9,12.5,.546,.536,.514,0.4,8.3,17.6,15.8,.114,-0.8,20,6,4,1,5,5.706852307998353,1.6422980415085617,0.978962382800675,0.1665986255670086,1.260385428577873,undrafted
4,Jordan Butler,2019,https://www.sports-reference.com//cbb/schools/norfolk-state/2019.html,F,6-6,245,senior,33,32,21,26.6,.455,,0.0,.761,3.4,1.9,4.5,0.8,0.5,2.0,1.8,2.8,8.1,14.9,.528,.455,.000,8.2,18.5,5.5,17.3,.123,-2.3,21,3,3,5,13,4.664107917168467,0.8176204583776995,0.7832029080800051,1.2427937366309016,3.1616968395812104,undrafted
5,Devonte Banner,2016,https://www.sports-reference.com//cbb/schools/norfolk-state/2016.html,G,6-1,165,sophomore,29,2,15,7.6,.434,.389,1.2,.231,0.4,0.3,0.7,0.6,0.3,0.0,0.3,0.8,2.2,12.5,.532,.566,.679,4.7,10.7,16.6,15.7,.084,-2.5,9,4,2,0,6,2.5739941526236585,0.9970229168828249,0.5811137774604386,0.0,1.2994099090632256,undrafted
6,Malik Gray,2015,https://www.sports-reference.com//cbb/schools/norfolk-state/2015.html,G,6-6,205,freshman,20,0,12,8.6,.383,.400,1.8,.375,0.8,0.2,1.0,0.2,0.3,0.2,0.6,1.6,2.8,8.6,.513,.532,.745,2.3,13.1,4.5,20.1,.072,-5.0,9,2,2,1,4,2.6191601707417593,0.5099019513592785,0.5361902647381804,0.3570714214271425,1.2359207094308275,undrafted
7,Kevin Vannatta,2018,https://www.sports-reference.com//cbb/schools/north-carolina-asheville/2018.html,G,6-3,188,senior,34,32,21,35.1,.438,.344,2.7,.788,2.9,0.9,4.3,3.1,0.7,0.1,1.7,1.8,9.7,12.7,.554,.502,.371,3.4,14.4,15.5,15.4,.094,-1.6,25,6,3,2,9,5.366176269082581,1.559933012491308,0.8650259511678082,0.429250574097836,1.9144777129793937,undrafted
8,Ahmad Thomas,2018,https://www.sports-reference.com//cbb/schools/north-carolina-asheville/2018.html,G,6-5,175,senior,32,32,20,32.1,.502,.274,1.9,.664,3.3,1.6,4.3,2.8,1.9,0.3,2.4,2.8,16.5,21.4,.540,.522,.142,6.2,15.5,19.9,28.4,.133,1.6,30,9,5,1,14,6.437196594791867,1.8389768724755622,1.3678792892649556,0.47495887979908324,3.1764514398932655,undrafted
9,Kem Ubaru,2015,https://www.sports-reference.com//cbb/schools/north-carolina-asheville/2015.html,F,6-6,235,freshman,13,7,5,18.6,.435,.500,0.6,.659,3.4,1.5,3.2,0.6,0.8,0.0,2.6,2.3,8.2,12.8,.505,.459,.094,9.0,19.1,7.0,28.7,.042,-10.1,17,3,2,0,10,5.235292162207247,0.9230769230769231,0.6965680875490321,0.0,2.865836309261101,undrafted
