,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Malik Abbott,2016,https://www.sports-reference.com//cbb/schools/air-force/2016.html,G,6-3,190,freshman,4,0,1,1.8,,,0.0,,0.0,0.3,0.8,0.3,0.0,0.0,0.3,0.3,0.0,8.2,,,,16.2,48.5,24.7,7.4,.041,-6.0,0,1,0,0,2,0.0,0.4330127018922193,0.0,0.0,1.0,undrafted
1,Jason Anderson,2016,https://www.sports-reference.com//cbb/schools/air-force/2016.html,G,6-4,225,freshman,2,0,0,0.5,,,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,,,,100.0,0.0,0.0,0.0,.393,-8.8,0,0,0,0,1,0.0,0.0,0.0,0.0,0.5,undrafted
2,Dylan Clark,2016,https://www.sports-reference.com//cbb/schools/air-force/2016.html,G,5-11,165,freshman,1,0,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,.006,-10.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
3,David Cooper,2016,https://www.sports-reference.com//cbb/schools/air-force/2016.html,F,6-5,190,freshman,1,0,1,0.0,,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,undrafted
4,Josh Williams,2020,https://www.sports-reference.com//cbb/schools/robert-morris/2020.html,G,6-2,195,senior,34,34,20,32.1,.432,.417,7.5,.683,1.9,0.9,3.5,2.6,1.1,0.1,1.5,2.1,13.6,18.6,.590,.579,.704,3.2,13.2,15.9,20.9,.154,2.9,24,5,5,2,8,6.010731464103517,1.2173060050926399,1.1823383083671635,0.429250574097836,1.6957100359293618,undrafted
5,Jimond Ivey,2019,https://www.sports-reference.com//cbb/schools/akron/2019.html,G,6-5,200,senior,33,32,17,32.6,.458,.255,4.6,.783,2.8,1.5,4.6,3.3,1.2,0.3,1.9,1.9,11.8,18.8,.559,.521,.500,5.0,14.7,21.7,19.6,.173,5.5,25,7,4,3,13,5.614489977221073,1.8856180831641267,0.9544251968499164,0.6816498108607268,2.526989301744168,undrafted
6,Carlitos Anderson,2017,https://www.sports-reference.com//cbb/schools/akron/2017.html,G,6-1,185,sophomore,2,0,2,3.0,.000,,0.0,,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,4.9,.000,.000,.000,0.0,38.8,25.3,8.5,.013,1.6,0,1,0,0,1,0.0,0.5,0.0,0.0,0.0,undrafted
7,Peter Agba,2016,https://www.sports-reference.com//cbb/schools/akron/2016.html,F,6-6,210,freshman,1,0,1,10.0,.000,.000,1.0,.000,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-7.8,.000,.000,.250,43.7,0.0,0.0,24.8,-.164,-28.3,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,undrafted
8,Daniel Utomi,2020,https://www.sports-reference.com//cbb/schools/southern-california/2020.html,G,6-6,225,senior,31,16,22,24.6,.410,.339,4.1,.742,2.0,0.7,3.1,0.8,0.3,0.2,1.4,1.5,8.2,11.7,.551,.518,.635,3.3,13.3,6.6,17.6,.106,2.6,23,4,2,2,10,6.263549309135425,1.0190689676729878,0.5059479723018749,0.4696845089858399,2.2446606783373944,undrafted
9,Jacob Perry,2016,https://www.sports-reference.com//cbb/schools/alabama-am/2016.html,G,5-10,180,freshman,27,0,9,16.0,.389,.279,2.5,.701,2.9,0.3,0.8,1.6,0.3,0.0,1.3,1.9,6.3,12.2,.526,.464,.540,2.1,5.9,21.4,23.7,.068,-6.8,28,5,2,0,4,6.308484934384209,1.497139476400573,0.5972042776517444,0.0,1.152322161933633,undrafted
10,Christopher Thomas,2017,https://www.sports-reference.com//cbb/schools/alabama-am/2017.html,G,6-7,210,sophomore,9,1,0,18.6,.361,.214,1.6,.714,0.8,1.0,1.4,0.6,0.2,0.6,1.3,1.8,3.8,5.4,.432,.403,.389,6.3,8.7,6.6,16.2,-.049,-11.6,17,1,1,2,9,5.1806858786110075,0.4969039949999533,0.41573970964154905,0.6849348892187752,2.8284271247461903,undrafted
11,Quinterian McConico,2017,https://www.sports-reference.com//cbb/schools/alabama-am/2017.html,C,6-8,235,sophomore,28,27,2,30.5,.584,.000,0.1,.586,3.1,2.1,5.3,0.7,0.4,0.4,1.7,2.3,14.0,21.0,.588,.584,.007,8.3,20.7,6.6,23.5,.086,-3.5,30,2,2,3,18,6.354634336531128,0.6575697371257846,0.5486532677049005,0.775912892228587,3.3616990359285976,undrafted
12,Rashawn Green,2016,https://www.sports-reference.com//cbb/schools/alabama-am/2016.html,G,6-3,180,freshman,19,15,10,13.1,.417,.386,3.0,.500,0.3,0.2,0.8,0.5,0.3,0.0,0.5,1.4,4.5,11.2,.568,.569,.792,1.4,7.3,7.9,17.4,.077,-2.4,15,3,2,0,3,4.146887495493097,0.7517293082676685,0.5469634129164876,0.0,1.0499967022768424,undrafted
