,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Alex Brown,2013,https://www.sports-reference.com//cbb/schools/san-jose-state/2013.html,C,6-4,185,freshman,26,21,9,21.6,.567,,0.0,.305,2.3,1.9,2.8,0.3,0.4,1.9,0.7,2.3,4.6,14.3,.508,.567,.000,9.0,16.5,2.8,12.0,.079,-0.8,13,2,2,5,9,3.2353447453558597,0.5231334811052094,0.5600084530215783,1.3679553264445183,2.673837744520723,undrafted
1,David Andoh,2017,https://www.sports-reference.com//cbb/schools/st-bonaventure/2017.html,F,6-7,220,senior,32,7,20,19.0,.441,.295,1.4,.673,1.7,1.1,2.2,0.4,0.3,0.3,1.1,1.9,7.6,12.7,.496,.470,.200,6.8,13.2,4.4,22.6,.075,-2.4,20,3,2,3,7,5.260406353125203,0.7441175562369161,0.5144399260360728,0.6427176187875979,1.96229099205495,undrafted
2,Mike VanKirk,2014,https://www.sports-reference.com//cbb/schools/san-jose-state/2014.html,C,7-1,240,sophomore,3,0,1,2.3,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-2.5,,,,0.0,0.0,0.0,0.0,-.001,-9.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
3,Deven Williams,2014,https://www.sports-reference.com//cbb/schools/savannah-state/2014.html,G,6-0,205,sophomore,32,14,13,18.1,.413,.359,4.4,.771,1.5,0.3,0.7,1.0,0.4,0.0,1.6,1.4,10.2,15.4,.524,.502,.493,1.6,4.7,17.3,32.9,.092,-0.9,24,5,2,1,3,6.545215332592198,1.1587810136086973,0.5994789404140899,0.17399263633843817,0.9837547649185746,undrafted
4,Khiry White,2014,https://www.sports-reference.com//cbb/schools/savannah-state/2014.html,G,6-3,180,sophomore,21,19,11,21.9,.471,.278,0.9,.561,2.0,0.5,1.5,1.7,0.7,0.0,2.0,2.4,5.1,7.0,.517,.500,.212,2.8,7.9,17.5,16.9,.042,-6.2,11,5,4,0,5,3.356382892705923,1.4521857792358959,1.0389249632986393,0.0,1.5118578920369088,undrafted
5,Robert Burger,2013,https://www.sports-reference.com//cbb/schools/savannah-state/2013.html,G,6-0,180,freshman,34,0,19,12.9,.333,.265,1.0,.467,0.4,0.3,0.6,0.4,0.9,0.0,0.8,1.1,1.7,4.7,.414,.405,.540,3.1,6.0,6.4,12.1,.053,-4.1,11,2,2,0,5,2.4796751656891756,0.543123097429982,0.8447886244908865,0.0,1.0782531046954917,undrafted
6,Deshaun Sunderhaus,2015,https://www.sports-reference.com//cbb/schools/seattle/2015.html,F,6-9,215,junior,8,2,3,15.6,.677,,0.0,.692,1.6,2.0,1.4,0.8,0.1,0.4,0.6,1.8,6.4,24.8,.686,.677,.000,17.0,10.5,12.8,18.9,.207,2.9,15,4,1,1,9,4.922842166878804,1.3919410907075054,0.33071891388307384,0.4841229182759271,2.595067436503337,undrafted
7,D'Vonne Pickett,2014,https://www.sports-reference.com//cbb/schools/seattle/2014.html,G,6-0,195,sophomore,29,6,13,21.0,.454,.000,0.0,.608,2.6,1.0,1.7,3.4,0.8,0.1,2.1,2.4,7.3,13.5,.484,.454,.005,5.1,9.2,33.2,22.2,.079,-3.0,20,6,2,1,8,5.31683436878684,1.565076650746237,0.6245093198715459,0.2533954906327425,1.8082911175347438,undrafted
8,Luiz Bidart,2014,https://www.sports-reference.com//cbb/schools/seattle/2014.html,G,6-0,195,sophomore,29,0,13,11.1,.293,.280,1.7,.714,0.5,0.3,1.1,0.6,0.3,0.0,0.4,1.6,2.0,6.0,.449,.414,.862,3.1,12.0,9.2,11.5,.065,-3.7,9,3,2,0,7,2.5730700836107077,0.9291167989867225,0.5430350257939179,0.0,1.652296351822199,undrafted
9,Jack Crook,2016,https://www.sports-reference.com//cbb/schools/seattle/2016.html,C,6-11,255,senior,32,32,15,29.5,.481,.000,0.0,.593,3.5,2.0,4.0,1.9,0.6,0.7,2.7,3.3,10.1,12.6,.505,.481,.004,7.8,15.1,14.5,21.9,.075,-4.2,22,5,2,3,12,5.027172260575521,1.2930100540985752,0.6584783595532961,0.7749747979773278,2.7386127875258306,undrafted
10,David Trimble,2014,https://www.sports-reference.com//cbb/schools/seattle/2014.html,G,6-1,185,sophomore,11,0,6,4.0,.417,,0.0,.375,0.7,0.4,0.4,0.7,0.3,0.0,0.4,0.3,1.2,15.8,.411,.417,.000,10.0,10.6,35.5,21.8,.077,-3.7,7,4,1,0,3,2.5160640914723724,1.212878551284212,0.4453617714151233,0.0,0.9620913858416693,undrafted
11,Tom Maayan,2014,https://www.sports-reference.com//cbb/schools/seton-hall/2014.html,G,6-2,175,sophomore,10,1,7,15.5,.364,.286,0.7,.500,1.2,0.3,0.9,2.7,0.5,0.0,2.3,1.2,2.4,3.7,.433,.409,.318,2.5,7.1,32.4,17.6,-.036,-5.9,8,5,3,0,3,2.8000000000000003,1.676305461424021,1.02469507659596,0.0,1.0770329614269007,undrafted
12,Kevin Johnson,2013,https://www.sports-reference.com//cbb/schools/seton-hall/2013.html,C,6-10,240,freshman,21,3,9,7.9,.500,,0.0,.452,1.5,1.1,1.0,0.0,0.2,0.4,0.3,1.0,2.5,16.7,.493,.500,.000,17.3,15.1,0.0,19.3,.110,-0.6,11,0,1,2,8,3.049106779729928,0.0,0.39267672624930106,0.5753831415997415,2.126391767787249,undrafted
13,Connor Laverty,2013,https://www.sports-reference.com//cbb/schools/seton-hall/2013.html,G,6-0,165,freshman,3,0,2,1.7,1.000,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,4.6,1.000,1.000,.000,0.0,0.0,0.0,21.3,-.082,-12.0,2,0,0,0,0,0.9428090415820634,0.0,0.0,0.0,0.0,undrafted
14,Imoh Silas,2016,https://www.sports-reference.com//cbb/schools/siena/2016.html,C,6-9,229,junior,20,1,13,4.9,.400,,0.0,.333,0.2,0.3,0.7,0.2,0.2,0.6,0.6,1.3,0.7,3.5,.396,.400,.000,7.3,15.3,5.0,13.7,-.009,-6.4,4,1,1,2,4,1.1947803145348521,0.3570714214271425,0.3570714214271425,0.7399324293474371,1.1832159566199232,undrafted
