,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Dallas James,2022,https://www.sports-reference.com//cbb/schools/south-carolina-state/2022.html,C,7-0,235,sophomore,5,0,3,5.8,.333,,0.0,.000,0.4,0.8,1.6,0.0,0.0,0.4,0.4,1.4,0.8,4.5,.288,.333,.000,12.7,30.5,0.0,13.7,.002,-20.8,4,0,0,1,8,1.6,0.0,0.0,0.48989794855663565,2.8,undrafted
1,Majok Madol,2021,https://www.sports-reference.com//cbb/schools/south-carolina-state/2021.html,F,6-10,225,junior,15,9,1,11.5,.292,.000,0.1,.583,0.8,0.9,0.9,0.3,0.3,0.2,0.9,2.2,1.4,1.2,.354,.292,.042,8.0,10.0,5.6,12.3,-.043,-13.4,4,2,1,1,6,1.3063945294843617,0.5962847939999438,0.44221663871405337,0.4000000000000001,1.758787461103056,undrafted
2,Brandynn Manning,2021,https://www.sports-reference.com//cbb/schools/south-carolina-state/2021.html,G,6-3,205,senior,8,3,0,13.6,.391,.333,1.1,.000,0.3,0.1,1.0,0.6,0.4,0.0,0.6,0.4,2.6,5.8,.438,.457,.391,1.0,9.1,9.7,12.9,-.006,-7.5,9,2,2,0,3,2.912795049432761,0.6959705453537527,0.6959705453537527,0.0,0.9270248108869579,undrafted
3,Quamain Nelson,2021,https://www.sports-reference.com//cbb/schools/south-carolina-state/2021.html,F,6-6,210,freshman,13,0,0,7.7,.391,.333,0.2,.667,0.2,0.3,0.8,0.0,0.2,0.0,0.6,0.7,1.6,2.9,.430,.413,.130,4.2,13.6,0.0,15.8,-.043,-11.8,7,0,1,0,3,2.2715112400359083,0.0,0.36080121229410994,0.0,1.0262818510866412,undrafted
4,Rashamel Butler,2021,https://www.sports-reference.com//cbb/schools/south-carolina-state/2021.html,G,6-4,195,freshman,6,0,1,8.0,.333,.286,1.2,1.000,0.8,0.3,0.3,0.2,0.2,0.0,0.8,0.5,2.8,6.9,.489,.400,.467,4.4,5.1,4.6,22.7,-.016,-9.6,8,1,1,0,1,2.4776781245530843,0.372677996249965,0.372677996249965,0.0,0.4714045207910317,undrafted
5,Jadakiss Wright,2022,https://www.sports-reference.com//cbb/schools/south-carolina-state/2022.html,G,6-0,195,sophomore,3,0,1,4.3,.333,.000,0.3,,0.0,0.0,0.7,0.3,0.0,0.0,0.3,0.0,0.7,1.8,.333,.333,.333,0.0,17.0,13.5,13.7,-.034,-21.8,2,1,0,0,2,0.9428090415820634,0.4714045207910317,0.0,0.0,0.9428090415820634,undrafted
6,Quentin Hodge,2022,https://www.sports-reference.com//cbb/schools/south-carolina-upstate/2022.html,G,6-5,180,sophomore,12,0,4,12.6,.409,.350,1.7,.762,1.8,0.2,1.4,0.8,0.7,0.1,1.1,1.2,4.9,13.6,.547,.489,.455,1.6,12.8,11.7,23.0,.081,-5.4,12,4,3,1,4,4.310033513661917,1.2332207155790618,0.9428090415820634,0.2763853991962833,1.3202482931462385,undrafted
7,Dave Dickerson,2022,https://www.sports-reference.com//cbb/schools/south-carolina-upstate/2022.html,G,6-4,205,sophomore,5,0,2,2.2,1.000,,0.0,.000,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.4,8.5,.678,1.000,.000,0.0,20.7,0.0,6.9,.070,-11.2,2,0,0,0,1,0.8,0.0,0.0,0.0,0.48989794855663565,undrafted
8,Thomas Sheida,2021,https://www.sports-reference.com//cbb/schools/south-carolina-upstate/2021.html,G,6-1,185,freshman,6,0,0,2.2,.000,,0.0,.000,0.2,0.0,0.2,0.5,0.0,0.0,0.0,0.3,0.0,-0.8,.000,.000,.000,0.0,9.4,39.5,9.9,-.065,-12.6,0,3,0,0,1,0.0,1.118033988749895,0.0,0.0,0.372677996249965,undrafted
9,Tre-Vaughn Minott,2022,https://www.sports-reference.com//cbb/schools/south-carolina/2022.html,C,6-9,280,sophomore,10,2,6,7.9,.750,,0.0,.250,0.8,0.8,1.3,0.0,0.2,0.4,0.9,1.6,2.0,9.8,.633,.750,.000,10.8,17.3,0.0,14.5,.067,-5.9,8,0,1,3,6,2.8284271247461903,0.0,0.4000000000000001,0.9165151389911681,1.9209372712298547,undrafted
