,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Jacob Ognacevic,2022,https://www.sports-reference.com//cbb/schools/lipscomb/2022.html,F,6-8,210,sophomore,19,9,7,24.6,.555,.520,2.6,.782,5.3,1.6,3.7,0.4,0.2,0.8,1.3,1.1,15.6,26.9,.672,.630,.289,8.4,15.1,3.8,26.4,.191,1.1,35,2,1,4,10,9.269136826421606,0.5907880084379908,0.36464227527765836,1.1040093138633174,2.639986569259885,undrafted
1,Connor Barrett,2022,https://www.sports-reference.com//cbb/schools/valparaiso/2022.html,G,6-6,200,sophomore,13,1,7,8.5,.273,.233,2.3,1.000,0.2,0.2,0.5,0.2,0.2,0.1,0.1,0.8,2.1,5.6,.398,.379,.909,3.5,7.5,3.1,17.2,.030,-6.6,9,1,1,1,3,3.3618112897557166,0.36080121229410994,0.36080121229411,0.26646935501059654,1.049090899768143,undrafted
2,Goodnews Kpegeol,2021,https://www.sports-reference.com//cbb/schools/valparaiso/2021.html,G,6-5,200,junior,20,0,6,12.6,.446,.200,1.0,.710,1.6,0.6,1.9,0.6,0.9,0.2,0.9,1.8,4.6,15.8,.518,.473,.270,5.1,17.0,10.5,22.5,.109,1.8,12,2,3,1,11,4.079215610874228,0.6633249580710799,0.888819441731559,0.3570714214271425,2.6343879744638983,undrafted
3,Steven Helm,2021,https://www.sports-reference.com//cbb/schools/valparaiso/2021.html,G,6-2,180,senior,18,0,9,5.2,.273,.125,0.4,.769,0.7,0.2,0.3,0.6,0.1,0.0,0.2,0.4,0.9,10.1,.495,.318,.727,3.7,6.2,19.5,11.5,.097,-3.2,3,5,1,0,2,1.2234841969747354,1.257078722109418,0.3142696805273545,0.0,0.5983516452371671,undrafted
4,Tyler Fricke,2021,https://www.sports-reference.com//cbb/schools/valparaiso/2021.html,G,6-1,170,freshman,5,0,4,2.0,,,0.0,1.000,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.4,22.3,1.053,,,11.6,11.6,0.0,5.0,.271,-4.8,2,0,1,0,1,0.8000000000000002,0.0,0.4000000000000001,0.0,0.48989794855663565,undrafted
5,Trey Thomas,2022,https://www.sports-reference.com//cbb/schools/vanderbilt/2022.html,G,5-11,165,sophomore,17,0,10,19.6,.336,.313,4.9,.778,1.1,0.2,1.1,1.1,0.5,0.1,1.2,0.9,6.7,9.1,.481,.455,.755,1.0,6.5,11.5,21.1,.077,0.6,15,3,2,1,3,5.107833728492332,0.8724939396583133,0.6960093862470136,0.23529411764705885,1.0588235294117647,undrafted
6,Issac McBride,2022,https://www.sports-reference.com//cbb/schools/oral-roberts/2022.html,G,6-1,190,sophomore,17,1,11,20.5,.438,.397,3.4,.795,2.3,0.2,2.1,1.2,0.8,0.0,1.2,1.4,10.2,17.8,.559,.522,.423,1.2,10.6,10.1,24.2,.166,-1.5,25,4,3,0,5,5.81609745614507,1.2941176470588236,0.8564835163859434,0.0,1.411764705882353,undrafted
7,Myles Stute,2022,https://www.sports-reference.com//cbb/schools/vanderbilt/2022.html,F,6-7,215,sophomore,17,15,10,20.9,.430,.405,4.9,.773,1.3,0.9,2.3,0.4,0.7,0.5,0.7,2.3,8.4,17.6,.609,.589,.785,4.7,13.2,4.4,18.5,.185,5.6,20,2,4,2,7,5.456338176614226,0.7714633558002355,1.0718157151934469,0.605625302411,2.0360080352796213,undrafted
8,Tyrin Lawrence,2022,https://www.sports-reference.com//cbb/schools/vanderbilt/2022.html,G,6-4,190,sophomore,17,9,10,17.9,.384,.133,1.8,.667,1.8,0.4,2.2,1.0,0.8,0.2,1.2,1.3,4.7,9.8,.458,.411,.411,2.2,15.0,11.5,17.9,.082,0.1,20,3,3,1,5,4.624292707537306,0.9074852129730301,0.9843059135695007,0.3812200410828153,1.750926596016143,undrafted
9,Akeem Odusipe,2022,https://www.sports-reference.com//cbb/schools/kent-state/2022.html,F,6-9,230,sophomore,10,2,5,6.1,.818,,0.0,.333,1.2,0.6,0.8,0.0,0.1,0.1,0.6,1.1,2.2,13.8,.659,.818,.000,11.7,15.5,0.0,19.4,.104,-2.3,5,0,1,1,3,1.7204650534085253,0.0,0.30000000000000004,0.30000000000000004,1.0198039027185568,undrafted
