,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Mezie Offurum,2022,https://www.sports-reference.com//cbb/schools/mount-st-marys/2022.html,F,6-8,230,senior,16,16,6,30.6,.421,.227,1.4,.661,3.7,1.3,3.6,1.6,1.0,0.6,1.9,2.6,10.1,12.4,.482,.439,.157,4.9,14.4,10.9,21.4,.062,-3.6,18,4,3,3,9,4.580870550452174,1.0588171466310885,0.9354143466934853,0.7806247497997998,2.117634293262177,undrafted
1,Marcus Littles,2019,https://www.sports-reference.com//cbb/schools/george-washington/2019.html,F,6-9,260,freshman,24,0,8,6.7,.545,,0.0,.643,0.6,0.2,1.0,0.2,0.0,0.2,0.8,1.2,1.9,5.4,.567,.545,.000,2.8,17.7,5.6,19.5,-.007,-8.2,7,1,1,1,4,2.0879116360612584,0.372677996249965,0.19982631347136334,0.372677996249965,1.039998664529057,undrafted
2,Shandon Brown,2022,https://www.sports-reference.com//cbb/schools/niagara/2022.html,G,5-9,175,senior,11,0,4,4.4,.167,.333,0.3,.000,0.1,0.0,0.6,0.4,0.1,0.0,0.6,0.9,0.3,-7.3,.232,.250,.500,0.0,16.9,14.0,15.2,-.110,-17.8,3,2,1,0,3,0.8624393618641034,0.6428243465332248,0.28747978728803447,0.0,0.9791208740244554,undrafted
3,Malcolm Elashari-Rashed,2019,https://www.sports-reference.com//cbb/schools/george-washington/2019.html,G,6-3,185,freshman,2,0,1,1.5,,,0.0,1.000,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,30.5,1.053,,,0.0,0.0,60.0,51.9,.039,10.9,2,1,1,0,0,1.0,0.5,0.5,0.0,0.0,undrafted
4,James Akinjo,2022,https://www.sports-reference.com//cbb/schools/baylor/2022.html,G,6-1,185,senior,17,17,15,31.2,.434,.361,4.2,.776,2.9,0.2,2.4,5.7,2.1,0.0,3.1,1.4,13.9,18.7,.533,.500,.364,0.7,8.9,30.8,24.9,.197,6.8,27,11,4,0,7,6.994807762915176,2.7603219309764864,1.1616716269489116,0.0,1.9721240722635542,undrafted
5,Mac McClung,2021,https://www.sports-reference.com//cbb/schools/texas-tech/2021.html,G,6-2,185,junior,29,29,18,30.2,.419,.343,4.7,.793,4.7,0.4,2.3,2.1,0.8,0.3,1.9,1.9,15.5,18.9,.539,.486,.388,1.6,9.1,15.4,27.5,.169,5.6,30,6,3,3,7,6.50528002872135,1.7562526314823232,0.9850246108334965,0.6487892318009233,1.5996432420335447,undrafted (NBA)
6,Josh LeBlanc,2022,https://www.sports-reference.com//cbb/schools/alabama-birmingham/2022.html,F,6-7,230,senior,18,1,14,18.6,.590,,0.0,.818,1.2,1.7,3.1,0.2,0.9,1.2,0.7,2.0,5.0,19.0,.630,.590,.000,9.6,18.7,1.4,11.8,.213,5.2,10,1,3,5,10,2.581988897471611,0.37267799624996495,0.911178859269818,1.227262335243029,2.7131367660166177,undrafted
7,Grayson Carter,2021,https://www.sports-reference.com//cbb/schools/texas-arlington/2021.html,F,6-10,225,junior,22,0,11,11.1,.403,.325,1.8,1.000,0.5,0.5,0.8,0.5,0.1,0.2,0.6,2.2,3.4,9.2,.550,.508,.645,5.0,7.6,7.5,15.7,.089,-8.6,13,3,1,1,8,3.53611824341395,0.8381404052084441,0.34317429251230674,0.41907020260422206,1.8187499112493235,undrafted
8,Jaden Robinson,2020,https://www.sports-reference.com//cbb/schools/georgetown/2020.html,G,6-3,185,sophomore,11,0,5,4.1,.333,.500,0.2,.750,0.4,0.3,0.2,0.1,0.4,0.0,0.3,0.1,0.9,10.7,.459,.389,.222,7.4,4.8,3.8,14.8,.047,2.6,5,1,1,0,2,1.504813214295168,0.2874797872880344,0.4810456929208347,0.0,0.6555547773570889,undrafted
9,Isaiah Crawley,2020,https://www.sports-reference.com//cbb/schools/georgia-southern/2020.html,F,6-7,210,sophomore,29,27,17,28.7,.577,.324,1.2,.673,5.4,3.1,3.5,1.9,0.7,0.4,2.2,2.7,13.3,22.8,.626,.600,.145,11.8,13.4,13.2,21.4,.191,3.7,31,6,3,2,16,6.406373164472488,1.5832055563102063,0.8750743131344495,0.7200211385455553,3.448275862068966,undrafted
10,Elijah McCadden,2022,https://www.sports-reference.com//cbb/schools/georgia-southern/2022.html,G,6-4,210,senior,13,8,6,29.2,.530,.227,1.7,.635,4.0,1.2,3.8,2.4,1.2,0.1,3.6,1.6,12.5,16.2,.572,.551,.188,4.6,15.1,16.1,25.6,.115,-1.1,19,5,2,1,11,4.289797998030365,1.5461347109416754,0.7692307692307693,0.26646935501059654,2.3204774044612857,undrafted
11,Calvin Wishart,2022,https://www.sports-reference.com//cbb/schools/california-santa-barbara/2022.html,G,6-1,180,junior,12,5,7,24.8,.410,.414,2.4,.867,2.5,0.2,2.8,3.0,1.5,0.3,1.8,2.3,7.3,14.8,.585,.508,.475,0.9,12.3,20.4,16.3,.145,1.5,23,8,3,1,7,5.647024782032472,2.23606797749979,0.8660254037844386,0.4330127018922193,1.6051133570215184,undrafted
12,Trey Dawkins,2020,https://www.sports-reference.com//cbb/schools/georgia-southern/2020.html,F,6-8,200,sophomore,28,1,16,8.8,.540,.313,0.6,.708,0.9,0.9,0.6,0.0,0.1,0.8,0.4,1.3,2.7,16.7,.619,.590,.320,10.6,8.1,0.0,14.2,.145,-2.5,12,0,1,6,7,3.2498037617363784,0.0,0.3499271061118826,1.2263060509563857,1.7627089541790095,undrafted
13,Tyshaun Crawford,2019,https://www.sports-reference.com//cbb/schools/georgia-southern/2019.html,C,7-1,270,freshman,10,0,9,3.5,.786,,0.0,.500,0.4,0.6,0.8,0.0,0.0,0.2,0.1,0.5,2.4,38.0,.755,.786,.000,20.1,25.1,0.0,22.8,.305,-1.6,14,0,0,2,8,4.2708313008125245,0.0,0.0,0.6000000000000001,2.2891046284519194,undrafted
