,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Dailin Smith,2022,https://www.sports-reference.com//cbb/schools/alabama-am/2022.html,G,6-6,185,sophomore,15,8,4,24.9,.297,.179,2.6,.711,3.0,1.1,2.9,0.9,0.9,0.7,1.5,2.7,7.7,8.3,.385,.324,.305,4.7,12.5,7.8,23.3,.015,-5.8,15,2,3,2,9,4.157990967870047,0.8844332774281066,0.8537498983243798,0.7717224601860151,1.9321835661585918,undrafted
1,London Riley,2022,https://www.sports-reference.com//cbb/schools/alabama-am/2022.html,G,6-3,175,sophomore,1,0,1,3.0,.000,.000,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-35.5,.000,.000,1.000,0.0,0.0,0.0,33.6,-.583,-40.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
2,Anjay Cortez,2022,https://www.sports-reference.com//cbb/schools/alabama-am/2022.html,F,6-8,185,sophomore,10,0,2,20.5,.436,.714,0.7,1.000,0.2,1.5,2.2,0.5,1.0,0.1,1.3,1.6,5.5,11.5,.492,.482,.127,7.5,11.6,5.6,17.0,.060,-2.1,14,2,2,1,8,4.6097722286464435,0.6708203932499369,0.6324555320336759,0.30000000000000004,2.0024984394500787,undrafted
3,Abba Lawal,2022,https://www.sports-reference.com//cbb/schools/alabama-am/2022.html,C,7-0,210,sophomore,9,0,2,4.6,.200,,0.0,1.000,0.2,0.3,0.6,0.0,0.1,0.3,0.6,0.6,0.4,1.5,.336,.200,.000,7.5,13.2,0.0,13.5,-.052,-12.7,2,0,1,1,3,0.8314794192830981,0.0,0.31426968052735443,0.4714045207910317,1.0999438818457405,undrafted
4,Rongie Gordon,2022,https://www.sports-reference.com//cbb/schools/alabama-birmingham/2022.html,F,6-8,225,sophomore,9,1,9,7.4,.417,.000,0.2,,0.0,0.7,1.1,0.2,0.1,0.2,0.2,0.7,1.1,9.2,.417,.417,.167,9.3,16.7,4.3,9.9,.120,0.1,4,1,1,1,4,1.3698697784375504,0.41573970964154905,0.31426968052735443,0.41573970964154905,1.617802197617893,undrafted
5,Tony Toney,2022,https://www.sports-reference.com//cbb/schools/alabama-birmingham/2022.html,G,6-2,195,sophomore,13,1,10,9.9,.611,.583,0.9,.375,0.6,0.2,1.3,0.8,0.6,0.1,0.4,0.6,4.2,22.8,.678,.708,.333,2.4,14.7,14.3,16.4,.246,6.9,14,3,4,1,6,4.520826232281574,1.0986812966989001,1.0769230769230769,0.26646935501059654,1.7808979850446502,undrafted
6,Simeon Kirkland,2022,https://www.sports-reference.com//cbb/schools/new-orleans/2022.html,F,6-10,230,senior,16,9,8,20.4,.614,,0.0,.696,2.9,1.6,3.6,0.9,0.4,0.6,1.3,2.1,8.4,19.1,.639,.614,.000,8.8,18.4,8.6,18.4,.171,0.9,17,3,2,3,14,4.121210380458634,0.899218410621135,0.5994789404140899,0.7880950133074057,3.591983261375253,undrafted
7,Tobias Rotegaard,2022,https://www.sports-reference.com//cbb/schools/long-beach-state/2022.html,F,6-7,200,sophomore,15,0,6,8.7,.233,.273,1.5,.750,0.8,0.4,0.7,0.4,0.3,0.0,0.9,0.9,1.9,2.4,.406,.333,.733,5.3,9.4,7.9,18.2,-.027,-7.4,8,2,2,0,5,2.542090128658349,0.7118052168020874,0.5734883511361751,0.0,1.4079141387961915,undrafted
8,Koby Jeffries,2022,https://www.sports-reference.com//cbb/schools/tennessee-martin/2022.html,G,6-3,195,junior,17,17,6,30.3,.529,.333,0.9,.462,0.8,0.9,2.5,3.1,1.5,0.2,2.1,2.9,5.9,10.2,.554,.559,.176,3.1,9.3,17.0,11.8,.061,-3.7,14,9,6,2,6,3.4889841473733925,2.0713902190187072,1.3770235189081912,0.5128116404165498,1.6823940760088343,undrafted
9,Terrell Ard,2022,https://www.sports-reference.com//cbb/schools/presbyterian/2022.html,F,6-7,210,sophomore,17,0,7,11.8,.356,.000,0.2,.389,1.1,0.8,1.5,0.8,0.5,0.2,1.2,1.3,2.3,5.5,.364,.356,.089,7.7,17.5,12.4,18.3,-.003,-10.9,9,3,3,1,6,2.673721924085532,0.8764508485736082,0.7759356446042893,0.3812200410828153,1.6782756020808358,undrafted
10,Kenny Strawbridge,2022,https://www.sports-reference.com//cbb/schools/alabama-state/2022.html,G,6-4,195,senior,18,18,5,29.2,.431,.250,2.0,.574,2.6,1.4,3.2,1.7,1.3,0.0,2.2,1.8,9.3,11.4,.479,.461,.235,5.5,11.8,12.6,19.9,.043,-3.1,27,5,4,0,11,6.377042156569663,1.4834477692020767,1.2018504251546631,0.0,2.290614236454256,undrafted
11,LaTrell Tate,2021,https://www.sports-reference.com//cbb/schools/alabama-state/2021.html,G,6-0,165,sophomore,16,2,3,22.7,.374,.357,4.4,.658,2.4,0.3,1.6,0.9,0.4,0.0,1.1,0.9,9.3,11.7,.496,.469,.534,1.4,7.8,10.4,22.0,.082,-4.7,17,3,3,0,4,5.238081709939241,0.9662265521087692,0.7880950133074057,0.0,1.2686114456365274,undrafted
12,Jordan O'Neal,2022,https://www.sports-reference.com//cbb/schools/alabama-state/2022.html,F,6-6,195,junior,17,14,5,24.9,.515,.000,0.1,.621,3.4,1.9,3.4,0.8,0.9,1.2,2.0,3.1,8.0,14.5,.546,.515,.021,8.9,14.9,6.5,18.2,.077,-3.0,19,2,4,4,14,4.40587842613506,0.8065476000471817,1.0222439527636922,1.307418280640757,3.1237454229062953,undrafted
13,Jordan Cousin,2021,https://www.sports-reference.com//cbb/schools/alabama-state/2021.html,G,6-7,215,junior,17,3,4,13.6,.403,.361,2.1,.688,0.9,0.8,2.3,0.5,0.2,0.0,1.0,1.1,4.4,11.0,.532,.508,.581,5.8,19.1,8.2,17.9,.079,-5.4,21,2,2,0,8,5.433460347649642,0.6960093862470136,0.5128116404165498,0.0,2.2614567984401277,undrafted
14,Devin Jackson,2022,https://www.sports-reference.com//cbb/schools/alabama-state/2022.html,G,6-2,165,sophomore,14,9,5,23.7,.338,.250,1.4,.697,2.4,0.8,2.1,2.4,1.4,0.0,2.2,1.9,5.1,8.3,.446,.377,.308,3.8,9.9,18.9,16.3,.019,-5.7,13,5,3,0,9,4.033026918140886,1.5859716650838942,1.049781318335648,0.0,2.3743957340849517,undrafted
15,E.J. Clark,2022,https://www.sports-reference.com//cbb/schools/alabama-state/2022.html,G,5-11,160,senior,16,6,4,15.4,.377,.400,1.3,.783,2.9,0.1,1.1,1.7,0.8,0.1,1.1,1.7,5.6,14.2,.543,.443,.328,0.5,7.5,21.9,19.6,.102,-1.1,14,7,3,1,5,4.807221130757353,2.0530084632071053,1.184205957593526,0.24206145913796356,1.4947825928876748,undrafted
16,Christopher Dumas,2021,https://www.sports-reference.com//cbb/schools/alabama-state/2021.html,G,6-0,175,sophomore,15,0,3,3.4,.000,.000,0.3,.000,0.1,0.0,0.3,0.1,0.3,0.1,0.1,0.7,0.0,-4.6,.000,.000,.500,0.0,11.1,7.4,9.8,-.060,-12.2,0,1,1,1,2,0.0,0.339934634239519,0.44221663871405337,0.24944382578492946,0.5962847939999438,undrafted
17,Malik Smiley,2021,https://www.sports-reference.com//cbb/schools/alabama-state/2021.html,G,6-4,180,sophomore,2,0,0,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,.018,-8.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
18,Joshua Primo,2021,https://www.sports-reference.com//cbb/schools/alabama/2021.html,G,6-6,190,freshman,30,19,23,22.5,.431,.381,3.8,.750,1.5,1.0,2.3,0.8,0.6,0.3,1.4,1.7,8.1,13.2,.565,.541,.579,4.7,10.5,6.5,17.6,.125,3.7,22,3,4,2,6,6.0317677526760125,0.9689627902499087,0.9551032521262937,0.5259911279353167,1.1967548714010827,12
19,Keon Ellis,2022,https://www.sports-reference.com//cbb/schools/alabama/2022.html,G,6-6,170,senior,17,17,11,31.8,.441,.351,5.5,.889,3.2,1.6,4.6,2.0,1.9,0.6,1.5,2.5,12.2,19.8,.614,.556,.657,5.5,15.0,10.3,16.5,.179,9.7,22,5,4,2,13,5.669685063539524,1.4142135623730951,1.3232025740237638,0.6910200073218077,2.7603219309764864,undrafted
20,Juwan Gary,2022,https://www.sports-reference.com//cbb/schools/alabama/2022.html,F,6-6,218,junior,15,11,9,19.0,.548,.241,1.9,.667,2.2,2.1,2.3,0.3,0.9,0.5,0.8,2.9,8.7,21.6,.603,.586,.312,11.5,12.6,3.2,19.5,.182,5.9,19,1,3,1,10,6.038395666252934,0.47140452079103173,1.0873004286866725,0.4988876515698588,3.3226495451672298,undrafted
21,James Rojas,2022,https://www.sports-reference.com//cbb/schools/alabama/2022.html,F,6-8,220,senior,1,0,0,18.0,.250,.500,2.0,.750,4.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,6.0,13.2,.508,.375,.500,11.8,0.0,0.0,17.7,.132,5.6,6,0,2,0,2,0.0,0.0,0.0,0.0,0.0,undrafted
22,Darius Miles,2022,https://www.sports-reference.com//cbb/schools/alabama/2022.html,F,6-6,185,sophomore,16,0,10,18.1,.426,.362,2.9,.704,1.7,1.4,2.2,0.9,0.7,0.8,0.8,2.4,7.3,17.7,.543,.516,.500,8.4,12.4,8.2,19.1,.151,6.5,14,3,3,3,9,3.960744879438715,0.9270248108869579,0.8454843286542927,0.9013878188659973,2.2603926650031405,undrafted
23,Keon Ambrose-Hylton,2022,https://www.sports-reference.com//cbb/schools/alabama/2022.html,F,6-8,210,sophomore,10,0,8,5.8,.455,,0.0,.333,0.3,0.6,0.3,0.4,0.1,0.1,0.4,1.0,1.1,6.9,.443,.455,.000,11.0,5.3,10.7,13.1,.041,-0.3,5,2,1,1,3,1.57797338380595,0.66332495807108,0.30000000000000004,0.30000000000000004,1.1357816691600546,undrafted
24,Kendall Wall,2021,https://www.sports-reference.com//cbb/schools/alabama/2021.html,F,6-5,192,senior,15,0,14,1.7,.200,.000,0.2,.000,0.1,0.2,0.3,0.1,0.1,0.1,0.2,0.5,0.3,-2.1,.191,.200,.300,11.9,19.4,6.2,23.9,-.073,-7.4,2,1,2,1,3,0.679869268479038,0.24944382578492946,0.4988876515698589,0.24944382578492946,0.8844332774281066,undrafted
25,Jaden Quinerly,2022,https://www.sports-reference.com//cbb/schools/alabama/2022.html,G,6-0,155,sophomore,2,0,2,1.0,.000,,0.0,,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,5.4,.000,.000,.000,53.0,100.0,68.7,46.1,-.061,-26.3,0,1,0,0,2,0.0,0.5,0.0,0.0,0.5,undrafted
26,Delaney Heard,2022,https://www.sports-reference.com//cbb/schools/alabama/2022.html,G,6-3,198,sophomore,1,0,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,.003,-1.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
27,Jamel Horton,2022,https://www.sports-reference.com//cbb/schools/albany-ny/2022.html,G,6-4,190,senior,15,15,5,29.8,.393,.294,2.3,.700,2.7,0.5,2.7,3.7,1.1,0.2,2.7,2.6,9.9,11.6,.465,.429,.243,1.8,10.8,29.1,23.4,.053,-3.5,23,8,5,1,8,6.206090198793081,1.9482185594936612,1.3399834161494522,0.4,1.7838784213679537,undrafted
28,Will Amica,2021,https://www.sports-reference.com//cbb/schools/albany-ny/2021.html,G,6-0,170,freshman,1,0,1,9.0,.667,,0.0,1.000,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,34.8,.759,.667,.000,14.4,0.0,28.1,28.7,.347,6.0,6,1,1,0,1,0.0,0.0,0.0,0.0,0.0,undrafted
29,Jackson Brown,2021,https://www.sports-reference.com//cbb/schools/albany-ny/2021.html,G,6-3,185,freshman,1,0,1,2.0,.000,.000,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-54.4,.000,.000,.500,0.0,0.0,0.0,52.2,-.755,-73.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
30,Tyree Corbett,2022,https://www.sports-reference.com//cbb/schools/coppin-state/2022.html,F,6-7,180,senior,16,15,3,25.1,.457,.214,2.6,.588,5.0,2.9,5.6,1.0,0.4,0.8,1.9,2.7,14.0,21.5,.505,.481,.228,11.8,23.0,11.0,30.7,.111,-0.4,23,3,2,4,22,5.689903338370521,1.0606601717798212,0.6091746465505602,1.184205957593526,5.43103063423509,undrafted
31,Byron Joshua,2022,https://www.sports-reference.com//cbb/schools/alcorn-state/2022.html,G,5-10,185,sophomore,17,17,5,26.4,.325,.209,2.5,.667,1.6,0.6,1.5,2.6,0.9,0.0,2.2,1.9,6.3,5.8,.394,.362,.350,2.8,7.1,20.6,19.8,-.029,-5.8,20,7,4,0,5,4.253229995888287,1.9686118271390014,1.1823383083671635,0.0,1.2779741754353195,undrafted
32,Myson Lowe,2021,https://www.sports-reference.com//cbb/schools/alcorn-state/2021.html,G,5-10,165,freshman,13,2,2,9.8,.385,.300,2.3,.600,1.2,0.2,0.5,0.6,0.6,0.0,1.2,0.7,3.7,10.9,.520,.500,.769,2.6,6.2,13.9,23.4,.024,-3.5,14,2,3,0,2,3.9881481220971446,0.6249260311258431,0.923076923076923,0.0,0.9101661204768638,undrafted
33,Malik Hardmon,2021,https://www.sports-reference.com//cbb/schools/alcorn-state/2021.html,F,6-6,205,junior,18,4,6,14.1,.414,.000,0.2,.625,0.9,0.8,0.9,0.1,0.4,0.1,0.4,1.5,1.9,6.2,.464,.414,.103,6.5,8.3,1.5,8.4,.030,-7.2,9,1,1,2,5,2.401131420552701,0.3142696805273545,0.4874980215217846,0.4581228472908512,1.3664859862498715,undrafted
34,Tajah Fraley,2021,https://www.sports-reference.com//cbb/schools/alcorn-state/2021.html,G,6-5,195,junior,7,2,1,6.0,.143,,0.0,.333,0.4,0.4,0.7,0.3,0.3,0.0,0.6,0.3,0.4,-0.3,.178,.143,.000,7.8,15.7,8.7,14.4,-.101,-9.4,2,1,1,0,3,0.7284313590846835,0.45175395145262565,0.45175395145262565,0.0,1.124858267715973,undrafted
35,K.J Riley,2021,https://www.sports-reference.com//cbb/schools/alcorn-state/2021.html,G,6-4,190,junior,7,0,1,4.3,.000,,0.0,,0.0,0.0,0.3,0.0,0.3,0.1,0.1,0.9,0.0,-0.3,.000,.000,.000,0.0,8.8,0.0,3.2,-.013,-7.9,0,0,1,1,1,0.0,0.0,0.45175395145262565,0.3499271061118826,0.45175395145262565,undrafted
36,Johnny O'Neil,2022,https://www.sports-reference.com//cbb/schools/american/2022.html,F,6-9,200,sophomore,15,15,5,29.5,.393,.357,4.7,.571,0.9,0.9,4.3,1.7,0.5,0.9,2.7,2.1,9.5,10.1,.488,.482,.500,3.7,19.0,11.9,22.4,-.004,-6.0,22,4,2,3,10,4.937835783237654,1.18133634311129,0.8055363982396383,0.8844332774281066,2.048305532764962,undrafted
37,Matt Rogers,2022,https://www.sports-reference.com//cbb/schools/american/2022.html,F,6-9,220,sophomore,14,9,5,23.1,.642,.167,0.4,.536,2.0,1.9,2.9,2.1,0.5,0.5,1.1,2.9,9.9,23.0,.637,.647,.063,9.4,16.0,20.8,20.2,.156,-0.3,30,4,2,2,9,6.854166020511517,1.222660197758835,0.6267831705280087,0.6267831705280087,2.3733211036908783,undrafted
38,Colin Smalls,2022,https://www.sports-reference.com//cbb/schools/american/2022.html,G,6-2,185,sophomore,14,14,5,31.5,.433,.273,2.4,.720,1.8,0.2,2.2,2.7,1.1,0.0,2.6,1.8,10.2,10.0,.490,.466,.246,0.8,9.1,17.7,21.9,.003,-8.5,22,7,3,0,4,5.881916250297194,1.829464067837957,0.9897433186107871,0.0,1.178030178747903,undrafted
39,Christian Lorng,2022,https://www.sports-reference.com//cbb/schools/american/2022.html,F,6-9,260,sophomore,1,0,0,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,-.014,-6.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
