,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Joe Duffy,2011,https://www.sports-reference.com//cbb/schools/vanderbilt/2011.html,F,6-8,225,senior,14,0,11,3.8,.571,.750,0.3,.667,0.6,0.3,0.6,0.2,0.1,0.0,0.2,0.6,1.8,22.9,.684,.679,.286,9.2,15.9,12.2,20.5,.217,4.8,9,2,1,0,5,2.5961116921980354,0.5578749768504754,0.25753937681885636,0.0,1.726149424799225,undrafted
1,Jordan Smart,2012,https://www.sports-reference.com//cbb/schools/vanderbilt/2012.html,G,6-6,200,junior,8,0,8,2.0,.800,.667,0.4,,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,1.3,33.7,1.000,1.000,.600,0.0,23.5,0.0,16.5,.256,12.8,3,0,0,0,1,1.299038105676658,0.0,0.0,0.0,0.4841229182759271,undrafted
2,Chris Meriweather,2011,https://www.sports-reference.com//cbb/schools/vanderbilt/2011.html,G,6-0,180,junior,12,0,10,1.6,.125,.000,0.2,,0.0,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.2,-3.1,.125,.125,.250,0.0,22.2,28.0,24.2,-.124,-15.1,2,2,0,0,1,0.5527707983925666,0.5951190357119042,0.0,0.0,0.4714045207910317,undrafted
3,Aaron Noll,2012,https://www.sports-reference.com//cbb/schools/vanderbilt/2012.html,F,6-7,220,senior,4,0,4,0.8,.000,,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,.000,.000,42.0,0.0,0.0,17.6,-.083,-12.5,0,0,0,0,1,0.0,0.0,0.0,0.0,0.4330127018922193,undrafted
4,Evan Fjeld,2011,https://www.sports-reference.com//cbb/schools/vermont/2011.html,F,6-8,215,senior,31,31,23,29.9,.543,.222,0.3,.658,3.9,2.0,4.3,1.2,0.5,1.9,2.2,2.3,14.5,23.9,.567,.546,.027,8.0,15.8,10.1,26.0,.182,3.4,26,4,2,4,11,5.813615652164547,1.1834797630867189,0.560585393451057,1.3617336076906732,2.47820887957017,undrafted
5,Brendan Bald,2012,https://www.sports-reference.com//cbb/schools/vermont/2012.html,G,6-5,200,junior,36,36,24,23.9,.343,.264,3.4,.727,1.2,0.3,1.4,0.6,0.6,0.2,1.4,1.9,7.6,7.0,.420,.396,.399,1.6,7.6,5.5,23.5,.031,-5.9,21,4,5,2,5,4.560972389283065,0.8258927081843613,1.1093736415397697,0.4779069592801459,1.4409680388158819,undrafted
6,Joey Accaoui,2011,https://www.sports-reference.com//cbb/schools/vermont/2011.html,G,5-8,165,senior,29,9,20,27.2,.458,.373,4.1,.825,2.0,0.3,1.6,1.6,0.5,0.0,1.6,1.4,11.3,16.2,.573,.542,.454,1.4,6.5,13.1,21.9,.146,1.0,23,4,2,0,4,4.9499276349218615,1.2975784636018468,0.6757213083539801,0.0,1.4125309757423476,undrafted
7,Matt Glass,2012,https://www.sports-reference.com//cbb/schools/vermont/2012.html,F,6-8,210,senior,36,36,24,26.0,.463,.389,3.1,.784,2.4,1.2,2.5,1.0,0.3,0.2,1.0,2.8,11.9,18.9,.561,.528,.333,5.7,12.0,9.3,24.0,.169,1.4,19,5,1,1,8,4.021834695880433,1.1055415967851334,0.4330127018922193,0.41573970964154905,1.7480147469502525,undrafted
8,Brian Voelkel,2014,https://www.sports-reference.com//cbb/schools/vermont/2014.html,F,6-6,210,senior,33,31,22,30.5,.465,.316,0.6,.648,4.3,1.9,6.1,5.8,1.5,0.2,2.5,1.8,6.5,19.4,.555,.488,.150,8.4,23.9,35.3,14.9,.178,6.1,15,10,6,1,15,3.6188974471214803,2.6858811886254954,1.5193880165723241,0.40881022918884974,3.113405948858502,undrafted
9,Luke Apfeld,2014,https://www.sports-reference.com//cbb/schools/vermont/2014.html,F,6-7,215,senior,32,19,21,18.3,.478,.239,1.4,.686,2.2,1.0,1.5,0.4,0.4,0.3,0.8,2.6,7.8,15.8,.536,.505,.229,7.0,10.0,4.8,24.2,.143,-0.6,14,3,3,2,8,4.116349831768432,0.6959705453537527,0.7043392293490403,0.5144399260360728,1.984313483298443,undrafted
