,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,D'Angelo Russell,2015,https://www.sports-reference.com//cbb/schools/ohio-state/2015.html,G,6-5,180,freshman,35,34,24,33.9,.449,.411,6.6,.756,4.5,1.0,4.7,5.0,1.6,0.3,2.9,2.1,19.3,26.6,.573,.541,.449,3.6,15.4,30.1,30.2,.229,11.9,33,11,4,3,14,6.470025076442588,2.2038926600773587,0.9646824580648077,0.7079720967636496,3.0793585337845664,2
1,Jae'Sean Tate,2018,https://www.sports-reference.com//cbb/schools/ohio-state/2018.html,F,6-4,190,senior,34,34,25,29.6,.557,.314,1.0,.591,3.2,1.3,4.9,2.9,1.1,0.6,2.2,3.2,12.3,19.8,.582,.575,.114,5.4,18.9,18.7,22.2,.158,6.8,24,6,4,4,15,4.273925126410051,1.7449878793166267,1.0830560376189393,0.8113596602431601,2.5674297462111997,undrafted (NBA)
2,Kam Williams,2018,https://www.sports-reference.com//cbb/schools/ohio-state/2018.html,G,6-2,175,senior,31,21,22,23.6,.493,.447,3.0,.828,0.9,0.2,1.8,0.8,0.5,0.2,0.6,1.1,9.0,15.6,.608,.591,.437,1.2,8.8,6.2,17.4,.138,5.2,22,5,3,3,6,5.653910271021069,1.1755398166637805,0.7111421833886646,0.5734318978913284,1.41274118970698,undrafted
3,Keita Bates-Diop,2018,https://www.sports-reference.com//cbb/schools/ohio-state/2018.html,F,6-7,190,senior,34,34,25,33.1,.480,.359,5.4,.794,4.1,1.5,7.2,1.6,0.9,1.6,1.8,1.7,19.8,27.5,.577,.544,.357,5.7,24.5,10.5,29.4,.216,11.1,35,5,4,5,14,6.458277058206286,1.4729392971234017,0.9193235063581049,1.3034423415388434,2.965779450813066,48
4,Ryan Taylor,2019,https://www.sports-reference.com//cbb/schools/northwestern/2019.html,G,6-6,195,senior,31,31,13,26.7,.353,.333,5.8,.902,1.3,0.3,1.5,1.1,0.7,0.3,0.7,2.4,9.8,11.1,.486,.455,.616,1.4,6.8,9.2,21.4,.086,1.8,21,5,2,3,5,5.784906263602553,1.1737680902361451,0.7606339433904256,0.681248776836867,1.1285713344861876,undrafted
5,Mike Laster,2018,https://www.sports-reference.com//cbb/schools/ohio/2018.html,G,6-4,180,senior,30,30,13,33.1,.477,.391,4.6,.707,2.5,0.5,2.4,1.9,0.6,0.2,1.5,1.9,14.5,15.0,.573,.555,.401,1.6,8.0,11.9,21.2,.104,-0.4,31,7,2,1,7,6.6670833203133135,1.4590712418826193,0.6674994798166928,0.37267799624996495,1.8138357147217055,undrafted
6,Khari Harley,2018,https://www.sports-reference.com//cbb/schools/arkansas-little-rock/2018.html,G,6-8,175,senior,7,0,2,6.6,.133,.200,0.7,.667,0.4,0.3,0.3,0.0,0.0,0.0,0.7,1.7,1.0,-14.1,.213,.167,.333,5.1,5.1,0.0,24.4,-.191,-20.1,5,0,0,0,2,1.7728105208558367,0.0,0.0,0.0,0.7284313590846835,undrafted
7,Sam Frayer,2018,https://www.sports-reference.com//cbb/schools/ohio/2018.html,F,6-6,215,senior,6,0,5,2.3,.333,.200,0.8,,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.2,14.9,.389,.389,.556,7.9,38.9,0.0,31.9,.035,-9.8,3,0,0,0,3,1.2133516482134197,0.0,0.0,0.0,1.1547005383792515,undrafted
8,Reggie Williams,2015,https://www.sports-reference.com//cbb/schools/ohio/2015.html,G,5-9,175,freshman,7,0,4,1.7,.000,,0.0,.000,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,-5.5,.000,.000,.000,0.0,0.0,13.8,8.5,-.114,-8.8,0,1,0,0,0,0.0,0.34992710611188266,0.0,0.0,0.0,undrafted
9,Jeff Newberry,2016,https://www.sports-reference.com//cbb/schools/oklahoma-state/2016.html,G,6-2,190,sophomore,32,32,12,30.3,.384,.311,3.2,.824,3.4,1.1,3.6,1.5,1.5,0.5,1.2,2.2,10.8,16.9,.502,.439,.350,4.5,13.0,11.2,21.2,.122,5.7,23,5,6,4,12,5.374182350599949,1.1989578808281798,1.4358006259575178,0.8660254037844386,2.6485181588012567,undrafted
