,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Donavan Moore,2021,https://www.sports-reference.com//cbb/schools/green-bay/2021.html,G,6-3,180,sophomore,7,0,1,7.9,.318,.000,0.6,.667,0.9,0.7,1.0,0.4,0.1,0.0,1.1,0.7,2.6,2.9,.362,.318,.182,10.6,15.8,10.7,31.2,-.120,-14.8,7,1,1,0,3,2.1285234893930487,0.49487165930539345,0.3499271061118826,0.0,1.0301575072754257,undrafted
1,Jason Gibson,2022,https://www.sports-reference.com//cbb/schools/towson/2022.html,G,6-1,165,junior,14,4,10,24.9,.462,.465,6.1,.864,1.6,0.4,2.4,2.1,1.1,0.0,1.1,1.6,11.9,22.8,.655,.632,.735,1.7,11.2,17.5,21.3,.222,6.8,26,4,3,0,7,8.06637009630802,0.9609731462195507,1.0594569267279519,0.0,1.749635530559413,undrafted
2,Charles Thompson,2022,https://www.sports-reference.com//cbb/schools/towson/2022.html,F,6-7,235,junior,18,18,13,25.0,.556,,0.0,.583,2.7,2.0,3.2,1.2,0.6,1.3,1.3,2.5,7.7,17.7,.567,.556,.000,9.7,15.2,9.2,16.7,.146,1.8,18,5,2,5,9,4.702245326555294,1.118033988749895,0.7617394000445604,1.145307118227128,2.2249982660556427,undrafted
3,Nigel Haughton,2020,https://www.sports-reference.com//cbb/schools/towson/2020.html,G,6-1,170,freshman,6,0,5,4.5,.438,.375,1.3,,0.0,0.2,0.3,0.2,0.2,0.0,0.2,0.2,2.8,24.5,.531,.531,.500,4.4,8.5,10.5,32.6,.154,-7.7,17,1,1,0,3,6.335525936249403,0.372677996249965,0.372677996249965,0.0,1.118033988749895,undrafted
4,Justin Patterson,2022,https://www.sports-reference.com//cbb/schools/towson/2022.html,G,6-4,215,junior,3,0,3,1.0,.000,,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.7,.000,.000,.000,40.3,39.3,0.0,17.3,-.013,-7.8,0,0,0,0,2,0.0,0.0,0.0,0.0,0.9428090415820634,undrafted
5,Greg Cross,2021,https://www.sports-reference.com//cbb/schools/towson/2021.html,G,6-4,213,sophomore,2,0,0,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,-.030,-8.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
6,Ty Gordon,2022,https://www.sports-reference.com//cbb/schools/nicholls-state/2022.html,G,6-1,200,senior,15,14,8,32.2,.478,.404,9.4,.500,1.9,0.9,2.5,3.1,1.5,0.0,2.4,1.5,20.3,23.8,.590,.594,.576,3.2,8.8,17.9,28.9,.198,4.1,29,5,4,0,6,7.067924416372571,1.6918103387266028,1.4544949486180956,0.0,1.4996295838935993,undrafted
7,Desmond Williams,2022,https://www.sports-reference.com//cbb/schools/troy/2022.html,G,6-1,165,junior,17,16,12,22.4,.392,.381,4.9,.750,1.2,0.5,1.9,1.5,1.5,0.1,1.4,1.8,8.3,14.3,.544,.525,.700,2.6,9.0,13.0,19.6,.149,-0.6,21,4,3,1,6,6.423895701687503,0.9150793638884732,0.6960093862470137,0.23529411764705885,1.7170022963913438,undrafted
8,Nick Stampley,2022,https://www.sports-reference.com//cbb/schools/troy/2022.html,F,6-6,210,junior,16,8,11,18.9,.355,.268,2.6,.632,1.2,1.1,2.5,0.7,0.7,0.2,0.8,1.4,4.8,10.5,.453,.428,.539,6.6,14.2,6.5,15.6,.115,-1.8,13,2,3,2,12,3.282886496667224,0.582961190818051,0.8454843286542927,0.5266343608235224,3.461845606031557,undrafted
9,Tahj Small,2022,https://www.sports-reference.com//cbb/schools/tarleton-state/2022.html,G,6-5,195,senior,17,16,7,34.1,.470,.343,3.9,.837,2.5,1.4,4.2,1.3,1.4,0.3,2.3,2.8,14.6,17.0,.560,.527,.332,4.7,15.5,9.1,23.8,.129,2.3,28,4,4,2,12,6.154301952776737,1.2254509797646858,1.2338927625531195,0.5703152773430975,3.0508947011505736,undrafted
10,Khalyl Waters,2022,https://www.sports-reference.com//cbb/schools/troy/2022.html,F,6-5,190,junior,17,5,12,17.4,.443,.250,1.4,.758,1.9,0.8,1.7,0.6,0.3,0.3,0.7,1.2,6.9,14.3,.519,.474,.247,4.9,10.5,7.4,20.5,.146,0.9,19,2,1,1,7,4.199192540605822,0.6809315825170721,0.4556450995538137,0.4556450995538137,2.4998269836324445,undrafted
11,Jakevan Leftridge,2022,https://www.sports-reference.com//cbb/schools/troy/2022.html,G,6-7,180,junior,8,1,7,11.0,.421,.125,1.0,.800,0.6,0.6,0.9,1.5,0.9,0.1,0.6,0.8,2.6,16.0,.491,.447,.421,6.3,8.5,24.5,14.6,.161,4.6,13,4,2,1,6,4.181432170919432,1.5,0.7806247497997998,0.33071891388307384,1.9364916731037085,undrafted
12,Tyrek Williams,2020,https://www.sports-reference.com//cbb/schools/troy/2020.html,F,6-8,260,freshman,19,1,5,6.4,.420,.429,0.4,.526,1.0,0.7,0.9,0.1,0.2,0.1,1.3,2.2,2.9,3.1,.466,.450,.140,11.7,16.1,3.8,33.0,-.057,-20.0,10,1,1,1,5,2.788977115682478,0.3068922049918579,0.36464227527765836,0.22329687826943606,1.5963948303266422,undrafted
13,Nobal Days,2022,https://www.sports-reference.com//cbb/schools/tulane/2022.html,F,6-9,220,junior,15,1,7,11.3,.267,.000,0.1,.333,0.8,1.2,1.3,0.5,0.2,0.7,0.5,0.9,0.8,7.5,.290,.267,.067,12.6,13.2,6.9,8.8,.038,-2.9,2,3,2,3,6,0.8326663997864531,0.8844332774281066,0.5416025603090641,0.9428090415820635,1.4079141387961915,undrafted
