,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,James Batemon,2019,https://www.sports-reference.com//cbb/schools/loyola-marymount/2019.html,G,6-1,189,sophomore,34,34,22,35.3,.421,.285,4.4,.822,5.9,0.6,2.5,3.6,1.6,0.0,3.0,2.3,16.4,18.1,.547,.473,.366,2.3,9.1,22.3,27.4,.141,1.7,30,10,4,1,8,7.2233880997865825,2.1708990690877568,1.1910856900774462,0.1689577248981773,1.4626255010772184,undrafted
1,Eli Scott,2022,https://www.sports-reference.com//cbb/schools/loyola-marymount/2022.html,F,6-6,245,senior,15,15,8,34.5,.526,.208,1.6,.776,5.1,2.5,4.3,3.5,1.0,0.3,4.3,2.3,16.5,19.7,.587,.540,.137,9.4,15.3,24.1,27.6,.129,2.4,29,8,3,2,11,7.163487667020552,2.246973272847029,1.0327955589886444,0.5962847939999439,2.792052212182923,undrafted
2,Zafir Williams,2019,https://www.sports-reference.com//cbb/schools/loyola-marymount/2019.html,F,6-6,241,sophomore,34,14,22,17.0,.414,.200,1.5,.706,1.0,0.9,2.1,0.9,0.5,0.3,0.7,1.4,5.1,13.2,.470,.444,.296,6.7,16.1,11.2,19.3,.104,0.1,13,4,4,1,7,3.4450706974932523,1.172419495764397,0.8483650059915269,0.44117647058823534,1.8786728732554485,undrafted
3,Cam Allen,2021,https://www.sports-reference.com//cbb/schools/towson/2021.html,G,6-1,185,senior,17,4,3,15.9,.283,.296,1.6,.438,0.9,0.1,1.7,1.2,0.4,0.1,0.8,1.8,2.9,3.7,.362,.350,.450,0.8,12.4,13.9,15.3,-.026,-7.7,9,3,1,1,5,2.908048728072535,0.9226110083151837,0.4778846120374094,0.23529411764705885,1.5043190414758145,undrafted
4,Joe Quintana,2022,https://www.sports-reference.com//cbb/schools/loyola-marymount/2022.html,G,6-2,164,senior,15,15,8,33.7,.419,.433,6.9,.932,2.9,0.2,2.9,1.8,1.3,0.2,1.5,2.6,13.3,16.4,.637,.585,.765,0.8,10.5,10.9,18.4,.150,2.6,28,4,6,1,6,8.676917015212771,1.0456258094238748,1.7688665548562135,0.4000000000000001,1.569146972791976,undrafted
5,Mikail Simmons,2020,https://www.sports-reference.com//cbb/schools/bryant/2020.html,F,6-9,210,junior,25,2,13,13.6,.356,.295,3.1,.607,1.1,0.6,1.5,0.6,0.5,0.2,0.8,2.4,4.5,10.1,.490,.470,.772,4.6,11.5,8.5,19.1,.085,-4.2,12,3,3,1,6,4.271955055943356,0.7483314773547883,0.9846826900072936,0.4,1.4510685717773644,undrafted
6,Dylan Causwell,2018,https://www.sports-reference.com//cbb/schools/loyola-marymount/2018.html,F,6-7,197,freshman,4,0,2,2.5,.000,.000,0.3,.500,1.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.5,5.1,.256,.000,.500,0.0,27.4,0.0,19.5,-.047,-4.0,1,0,0,1,2,0.5,0.0,0.0,0.4330127018922193,0.8660254037844386,undrafted
7,Isaiah Hart,2021,https://www.sports-reference.com//cbb/schools/loyola-md/2021.html,G,5-11,185,senior,13,7,6,24.6,.412,.267,2.3,.800,1.9,0.2,1.2,1.5,1.0,0.0,2.3,2.0,8.6,9.0,.492,.451,.294,0.7,5.5,12.1,22.7,.040,-5.2,20,5,4,0,3,5.704768066996665,1.4472990555559062,1.1766968108291043,0.0,0.9910845174403943,undrafted
8,Brent Holcombe,2021,https://www.sports-reference.com//cbb/schools/loyola-md/2021.html,F,6-8,204,senior,15,1,4,9.5,.333,.143,0.9,.750,0.8,0.4,0.9,0.4,0.3,0.5,0.8,1.3,2.5,7.6,.414,.359,.359,4.9,10.7,7.5,20.1,.027,-5.5,7,1,2,2,6,2.4184476196289406,0.48989794855663565,0.5962847939999438,0.7180219742846007,1.569146972791976,undrafted
9,Luke Johnson,2021,https://www.sports-reference.com//cbb/schools/loyola-md/2021.html,G,6-3,180,senior,17,11,6,22.6,.515,.000,0.5,.636,1.3,1.0,1.4,0.8,1.6,0.2,0.6,1.8,4.9,13.8,.535,.515,.132,5.2,7.1,6.5,11.7,.118,1.2,10,3,4,2,6,3.3513928313515566,0.9226110083151837,1.1406305546861952,0.5455069703232767,1.5316725372107691,undrafted
10,River Reed,2018,https://www.sports-reference.com//cbb/schools/loyola-md/2018.html,F,6-8,212,freshman,15,5,5,9.0,.609,.000,0.1,.500,1.1,0.5,1.0,0.4,0.1,0.3,0.3,1.6,2.4,12.8,.588,.609,.087,6.6,13.8,8.4,13.1,.095,-4.0,9,2,1,2,5,2.9619813188697415,0.6110100926607788,0.33993463423951903,0.573488351136175,1.5434449203720302,undrafted
11,Ethan Norton,2021,https://www.sports-reference.com//cbb/schools/loyola-md/2021.html,G,6-4,162,senior,4,1,3,3.0,.250,,0.0,.000,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-5.7,.202,.250,.000,9.7,0.0,0.0,20.9,-.104,-18.4,2,0,0,0,1,0.8660254037844386,0.0,0.0,0.0,0.4330127018922193,undrafted
12,Vernon Lowndes,2018,https://www.sports-reference.com//cbb/schools/maine/2018.html,G,6-5,180,freshman,29,6,5,16.1,.479,.313,1.7,.679,1.9,0.7,2.6,0.6,0.8,0.2,1.8,1.7,6.5,13.8,.560,.532,.338,4.9,17.5,7.7,23.2,.062,-4.2,20,3,3,2,11,5.385937562253637,0.8130914567276963,0.8572277858383485,0.5666095422467236,2.8026656243056687,undrafted
13,Miks Antoms,2020,https://www.sports-reference.com//cbb/schools/maine/2020.html,F,6-8,245,junior,27,7,8,12.2,.389,.000,0.1,.615,1.0,1.0,1.6,1.4,0.4,0.3,1.1,1.2,2.1,10.6,.437,.389,.037,10.1,15.2,23.7,15.4,.036,-4.6,12,6,2,1,7,3.205362447913897,1.6161054984645504,0.617530814834558,0.438228132081453,2.2486087758015616,undrafted
14,Celio Araujo,2019,https://www.sports-reference.com//cbb/schools/maine/2019.html,G,5-10,175,sophomore,23,5,4,11.2,.389,.500,0.5,.733,0.7,0.0,0.5,1.2,0.3,0.0,0.7,0.7,1.3,7.1,.617,.556,.667,0.5,6.1,19.3,8.5,.031,-6.1,5,4,2,1,3,1.8084029863552542,1.1287613031084496,0.6330530338504798,0.20393111999232305,0.8249419983047948,undrafted
15,Duncan Douglas,2018,https://www.sports-reference.com//cbb/schools/maine/2018.html,F,6-6,230,freshman,2,0,0,9.5,.000,.000,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.5,0.0,-7.1,.000,.000,1.000,0.0,5.8,0.0,7.8,-.097,-13.0,0,0,0,1,1,0.0,0.0,0.0,0.5,0.5,undrafted
16,Pauly Paulicap,2022,https://www.sports-reference.com//cbb/schools/west-virginia/2022.html,F,6-8,225,senior,17,1,13,10.3,.462,,0.0,.632,1.1,1.4,2.0,0.1,0.2,0.8,0.6,1.5,2.8,16.4,.500,.462,.000,14.6,22.5,2.2,16.9,.139,1.4,7,1,1,2,8,2.572142483420641,0.32218973970892123,0.3812200410828153,0.7848037684780197,2.167708914433915,undrafted
17,Patrick Strzala,2018,https://www.sports-reference.com//cbb/schools/manhattan/2018.html,G,6-4,190,freshman,27,0,13,8.0,.327,.386,1.6,1.000,0.3,0.1,0.4,0.3,0.3,0.0,0.4,0.9,2.2,7.0,.514,.482,.800,1.7,6.7,8.4,16.9,.057,-3.4,9,2,2,0,2,2.739739556875101,0.5443310539518174,0.5832598425193933,0.0,0.5665577237325317,undrafted
18,Nehemiah Mack,2021,https://www.sports-reference.com//cbb/schools/manhattan/2021.html,G,6-1,190,senior,13,0,7,3.2,.000,.000,0.1,.750,0.3,0.1,0.3,0.1,0.2,0.0,0.0,0.5,0.2,5.2,.385,.000,.500,2.5,12.0,4.6,4.8,.089,-6.2,2,1,1,0,1,0.5756395979652217,0.26646935501059654,0.36080121229410994,0.0,0.48650425541051995,undrafted
19,Ebube Ebube,2021,https://www.sports-reference.com//cbb/schools/manhattan/2021.html,F,6-7,220,senior,13,0,4,13.2,.588,.000,0.1,1.000,0.1,1.2,2.4,0.4,0.5,0.2,0.7,2.4,1.6,9.7,.601,.588,.059,9.7,22.3,6.1,7.7,.095,-4.9,7,1,2,1,9,1.9821690348807885,0.48650425541051995,0.7457969011409736,0.42132504423474315,2.271511240035908,undrafted
20,Jesse Boyce,2020,https://www.sports-reference.com//cbb/schools/manhattan/2020.html,G,6-2,190,junior,2,0,2,1.5,.000,.000,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.2,.000,.000,.500,0.0,0.0,0.0,34.5,-.458,-41.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
21,Austin Williams,2022,https://www.sports-reference.com//cbb/schools/hartford/2022.html,G,6-4,200,senior,10,10,1,32.0,.533,.136,2.2,.589,5.6,0.7,4.4,3.6,1.0,0.3,4.1,3.5,15.0,16.0,.561,.547,.206,2.6,15.9,25.4,28.6,.059,-5.3,22,7,3,1,11,4.9396356140913875,2.416609194718914,0.8944271909999159,0.45825756949558405,3.4190641994557516,undrafted
22,Lasse Gummerus,2018,https://www.sports-reference.com//cbb/schools/marist/2018.html,F,6-8,210,freshman,29,15,5,14.3,.431,.373,2.9,.889,0.6,0.2,2.1,0.4,0.2,0.0,0.4,0.5,4.9,13.7,.600,.573,.761,2.1,16.1,6.4,15.8,.081,-1.4,13,2,1,1,7,3.5692570262425325,0.7233164470138976,0.37773969483114905,0.18246560765962697,2.105425865168793,undrafted
23,Andrea Bernardi,2018,https://www.sports-reference.com//cbb/schools/marist/2018.html,G,6-4,180,freshman,20,0,3,6.4,.333,.250,0.8,.769,1.3,0.4,0.6,0.3,0.4,0.1,1.0,0.9,2.2,8.5,.519,.400,.533,6.7,9.5,9.0,24.9,-.012,-9.5,10,2,2,1,5,2.6381811916545836,0.6403124237432849,0.5830951894845301,0.30000000000000004,1.2206555615733703,undrafted
24,Ryan Carmello,2020,https://www.sports-reference.com//cbb/schools/marist/2020.html,G,5-11,160,junior,4,0,1,2.3,.000,,0.0,,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0,6.3,.000,.000,.000,12.7,13.9,42.6,11.9,-.017,-11.2,0,2,0,0,2,0.0,0.8660254037844386,0.0,0.0,0.8660254037844386,undrafted
25,Michael Servetas,2019,https://www.sports-reference.com//cbb/schools/marist/2019.html,G,6-2,190,sophomore,3,0,1,1.0,,,0.0,,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.8,,,,0.0,42.3,0.0,0.0,.057,-4.6,0,0,0,0,1,0.0,0.0,0.0,0.0,0.4714045207910317,undrafted
26,Tucker Lee,2021,https://www.sports-reference.com//cbb/schools/marist/2021.html,G,6-3,180,senior,1,1,1,3.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,.031,-6.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
27,Greg Elliott,2022,https://www.sports-reference.com//cbb/schools/marquette/2022.html,G,6-3,185,senior,14,0,8,15.6,.459,.500,3.1,.833,1.7,0.1,1.6,1.7,0.5,0.1,1.0,1.5,7.9,19.4,.644,.608,.595,0.5,10.0,21.5,22.7,.178,7.3,25,5,2,1,4,7.899883750113422,1.6225452416572208,0.6267831705280087,0.3499271061118826,1.1715156762040515,undrafted
28,Jamal Cain,2022,https://www.sports-reference.com//cbb/schools/oakland/2022.html,F,6-7,200,senior,16,16,12,33.8,.510,.304,4.3,.825,3.6,2.8,6.7,0.6,1.9,0.6,2.3,3.5,19.8,25.5,.585,.553,.284,9.8,21.2,4.1,27.9,.224,5.1,31,2,4,2,17,6.15934249737746,0.6959705453537527,1.2183492931011204,0.6959705453537527,3.6742346141747673,undrafted
