,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Terrell Brown,2022,https://www.sports-reference.com//cbb/schools/san-diego/2022.html,F,6-10,235,senior,14,12,8,22.6,.477,.000,0.1,.792,1.7,2.5,4.9,0.6,0.4,2.7,1.3,2.3,8.8,23.4,.511,.477,.018,12.6,22.9,6.2,22.5,.189,3.3,16,2,2,7,12,4.522618890936209,0.8112726208286106,0.6102859818083951,1.9430672155336348,2.9906316307797605,undrafted
1,Kham Davis,2021,https://www.sports-reference.com//cbb/schools/weber-state/2021.html,G,6-4,200,senior,12,0,11,8.6,.455,.375,0.7,.333,0.5,0.3,0.5,0.5,0.4,0.2,0.3,0.7,1.3,8.8,.542,.591,.727,4.0,6.7,8.8,8.8,.095,-6.6,5,4,2,1,1,1.7380544678845176,1.1902380714238083,0.6400954789890505,0.3726779962499649,0.4330127018922193,undrafted
2,Kene Chukwuka,2021,https://www.sports-reference.com//cbb/schools/pepperdine/2021.html,F,6-9,225,senior,19,15,12,23.6,.429,.321,2.9,.720,1.3,1.3,3.8,1.2,0.6,0.3,0.9,2.8,6.6,12.8,.539,.514,.533,6.5,18.1,8.9,15.0,.110,1.3,14,4,3,2,11,4.1702016399032225,1.4355980733669322,0.9846466807299845,0.5668594533825794,2.8077849828103454,undrafted
3,Peace Ilegomah,2020,https://www.sports-reference.com//cbb/schools/evansville/2020.html,C,6-9,240,junior,10,0,1,3.9,.000,,0.0,.500,0.4,0.2,0.3,0.1,0.0,0.0,0.2,0.6,0.2,-4.4,.169,.000,.000,6.1,9.6,4.5,10.8,-.083,-13.5,1,1,0,0,2,0.4000000000000001,0.30000000000000004,0.0,0.0,0.6708203932499369,undrafted
4,Samson George,2021,https://www.sports-reference.com//cbb/schools/central-arkansas/2021.html,F,6-7,220,senior,15,10,3,18.0,.310,.000,0.7,.640,1.7,1.1,2.6,0.4,0.1,0.1,1.4,2.2,4.0,2.5,.362,.310,.141,7.1,15.6,4.0,18.3,-.049,-9.3,10,2,1,1,10,3.03315017762062,0.7118052168020875,0.3399346342395189,0.339934634239519,2.5157283018817607,undrafted
5,Anthony Starzynski,2020,https://www.sports-reference.com//cbb/schools/pittsburgh/2020.html,G,6-3,190,junior,8,1,2,3.0,.333,.333,1.1,,0.0,0.0,0.1,0.3,0.3,0.0,0.1,0.3,1.1,15.4,.500,.500,1.000,0.0,4.9,18.7,21.4,.121,8.2,3,1,1,0,1,1.4523687548277813,0.4330127018922193,0.4330127018922193,0.0,0.33071891388307384,undrafted
6,Joe Mascaro,2019,https://www.sports-reference.com//cbb/schools/pittsburgh/2019.html,G,5-10,170,sophomore,3,1,3,2.0,,,0.0,,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,-18.1,,,,0.0,18.0,0.0,16.7,-.292,-20.9,0,0,0,0,1,0.0,0.0,0.0,0.0,0.4714045207910317,undrafted
7,Holland Woods,2021,https://www.sports-reference.com//cbb/schools/arizona-state/2021.html,G,6-1,180,senior,25,12,11,26.2,.383,.318,3.5,.865,1.5,0.2,2.0,1.9,1.0,0.0,0.7,1.6,6.7,11.4,.530,.482,.624,1.0,8.8,12.6,13.4,.073,2.8,18,4,4,0,5,4.76252034116391,1.2749901960407384,1.019803902718557,0.0,1.2649110640673518,undrafted
8,Deante Strickland,2019,https://www.sports-reference.com//cbb/schools/portland-state/2019.html,G,5-10,175,sophomore,31,0,16,21.8,.387,.354,4.1,.667,1.2,0.7,1.5,2.5,1.3,0.0,1.3,2.0,7.0,14.0,.521,.505,.665,3.5,8.0,20.3,16.9,.106,-1.2,20,8,9,0,6,6.475761258027333,1.7568062973148517,1.9241604247750632,0.0,1.6928570017292806,undrafted
9,Jamie Orme,2019,https://www.sports-reference.com//cbb/schools/portland-state/2019.html,F,6-7,200,sophomore,32,26,16,19.7,.455,.325,2.5,.606,2.1,1.8,2.5,0.9,1.0,0.5,1.0,2.8,8.3,18.7,.529,.514,.364,9.1,15.2,9.5,20.5,.141,0.3,19,5,5,3,13,5.027657879171971,1.197327753791751,1.14564392373896,0.8654614015078893,3.409545424246464,undrafted
