,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Probese Leo,2012,https://www.sports-reference.com//cbb/schools/bucknell/2012.html,F,6-9,230,senior,8,0,6,2.8,.667,,0.0,.667,0.4,0.1,0.8,0.0,0.0,0.1,0.5,0.5,0.8,6.5,.678,.667,.000,6.1,34.8,0.0,21.0,.010,-6.3,4,0,0,1,2,1.3919410907075054,0.0,0.0,0.33071891388307384,0.7806247497997998,undrafted
1,Stephen Tyree,2011,https://www.sports-reference.com//cbb/schools/bucknell/2011.html,G,6-3,188,senior,11,0,9,4.5,.333,.000,0.1,.400,0.5,0.4,0.9,0.2,0.0,0.2,0.3,1.4,0.4,2.9,.372,.333,.333,10.2,22.1,6.8,9.0,.061,-6.9,2,1,0,1,3,0.642824346533225,0.38569460791993493,0.0,0.38569460791993493,0.9620913858416693,undrafted
2,Zach Filzen,2012,https://www.sports-reference.com//cbb/schools/buffalo/2012.html,G,6-3,185,senior,31,31,20,31.0,.410,.399,7.8,.765,1.1,0.3,2.4,1.2,0.5,0.0,1.2,1.0,12.1,13.9,.580,.568,.792,1.2,8.7,7.5,18.6,.112,1.5,26,4,3,0,6,6.316158687201793,1.147770766106916,0.87394949575123,0.0,1.740740330739618,undrafted
3,Byron Mulkey,2011,https://www.sports-reference.com//cbb/schools/buffalo/2011.html,G,6-0,175,senior,34,33,20,35.1,.417,.379,4.1,.781,3.8,0.2,3.6,4.5,2.5,0.0,2.4,2.2,13.1,19.1,.542,.493,.400,0.8,11.8,24.9,21.0,.170,3.2,29,10,7,1,8,6.559087306750677,2.131490697881581,1.595029042700735,0.1689577248981773,1.6826511459279765,undrafted
4,Javon McCrea,2014,https://www.sports-reference.com//cbb/schools/buffalo/2014.html,F,6-7,250,senior,29,29,19,32.3,.561,.500,0.1,.667,6.8,3.9,6.0,2.2,1.5,2.2,2.4,3.2,18.5,30.7,.591,.563,.006,13.8,20.6,16.7,28.1,.237,8.2,34,8,5,8,20,6.79056490288965,1.9542934228006559,1.192525273502799,1.5899506046066902,3.626760099983174,undrafted
5,Mitchell Watt,2012,https://www.sports-reference.com//cbb/schools/buffalo/2012.html,F,6-10,225,senior,31,31,20,30.2,.554,.324,1.1,.744,5.0,2.1,5.4,2.3,0.6,2.2,2.6,2.8,16.3,26.6,.608,.570,.100,8.4,20.0,17.2,26.2,.204,6.7,32,7,3,6,13,5.407244533431869,1.3769319980911643,0.7901579815429607,1.6674642559122692,2.601128387176704,undrafted (NBA)
6,Dave Barnett,2012,https://www.sports-reference.com//cbb/schools/buffalo/2012.html,G,6-5,215,senior,31,13,20,26.4,.401,.340,3.0,.538,1.3,1.6,3.6,1.8,0.6,0.2,1.3,1.9,6.0,11.6,.504,.497,.563,7.2,15.5,11.9,13.6,.093,0.6,15,6,3,1,10,3.914273886998068,1.4526877740900261,0.8715649087810514,0.39507899077148034,2.242805586550799,undrafted
7,Jawaan Alston,2011,https://www.sports-reference.com//cbb/schools/buffalo/2011.html,F,6-8,225,senior,34,1,20,18.5,.600,,0.0,.576,1.7,1.6,1.7,1.1,0.4,0.4,1.4,3.0,5.2,13.7,.601,.600,.000,10.7,10.6,11.4,15.7,.118,-0.9,16,4,3,2,8,3.74211974789857,1.1051937781209376,0.7352941176470588,0.5882352941176471,2.2166404331078553,undrafted
8,Titus Robinson,2012,https://www.sports-reference.com//cbb/schools/buffalo/2012.html,F,6-7,210,senior,31,0,20,18.5,.531,.000,0.2,.664,3.9,1.6,2.3,0.7,0.6,0.6,1.6,2.9,7.1,16.3,.583,.531,.046,10.1,13.7,6.9,20.5,.129,-0.9,14,2,3,2,7,3.6004971329774125,0.8186179058354529,0.8299793761463617,0.6563545144959937,1.743129817562103,undrafted
9,Tony Watson,2013,https://www.sports-reference.com//cbb/schools/buffalo/2013.html,G,6-2,180,senior,31,17,13,34.8,.432,.416,6.0,.875,2.1,0.2,2.9,3.6,0.8,0.0,1.5,1.6,11.3,16.2,.622,.586,.740,0.7,10.2,21.8,15.9,.129,2.1,31,8,4,0,11,7.2064833799513535,2.5214996446274585,1.0382888348020052,0.0,2.6019283651710685,undrafted
10,Jarod Oldham,2014,https://www.sports-reference.com//cbb/schools/buffalo/2014.html,G,6-3,185,senior,29,29,19,31.2,.401,.213,1.6,.735,3.9,0.6,2.3,5.3,1.7,0.4,2.9,2.9,8.5,13.1,.503,.427,.245,2.0,8.1,31.2,18.2,.099,-0.8,20,11,5,3,5,3.996728745596073,2.24217492510467,1.4359077802522078,0.6650793628271002,1.7033226255487544,undrafted
11,Auraum Nuiriankh,2014,https://www.sports-reference.com//cbb/schools/buffalo/2014.html,G,6-6,200,senior,21,1,14,5.5,.214,.222,0.4,.625,0.4,0.2,0.8,0.1,0.1,0.1,0.2,1.2,0.6,1.9,.365,.286,.643,5.0,15.3,4.3,9.9,.044,-5.8,5,2,1,1,6,1.290115922299435,0.4665694748158434,0.29354352395090366,0.2935435239509036,1.4474937289114918,undrafted
12,Corey Raley-Ross,2014,https://www.sports-reference.com//cbb/schools/buffalo/2014.html,G,6-3,195,senior,11,1,9,2.1,.000,,0.0,,0.0,0.0,0.3,0.2,0.0,0.1,0.2,0.4,0.0,-2.5,.000,.000,.000,0.0,14.5,13.9,6.5,-.028,-8.3,0,1,0,1,1,0.0,0.385694607919935,0.0,0.2874797872880344,0.4453617714151233,undrafted
13,Mike Clifford,2011,https://www.sports-reference.com//cbb/schools/buffalo/2011.html,F,6-7,245,sophomore,16,1,10,2.9,.583,,0.0,.667,0.2,0.4,0.7,0.1,0.0,0.0,0.1,0.4,1.0,19.9,.596,.583,.000,16.2,27.4,8.9,17.0,.188,0.1,4,1,0,0,4,1.2747548783981961,0.33071891388307384,0.0,0.0,1.2975337182516684,undrafted
14,Cameron Downing,2013,https://www.sports-reference.com//cbb/schools/buffalo/2013.html,C,6-9,260,junior,34,0,14,13.8,.683,,0.0,.692,2.3,1.0,1.1,0.6,0.2,0.3,1.3,3.0,5.6,16.3,.695,.683,.000,9.4,10.3,10.4,20.4,.118,-3.8,21,2,1,2,5,4.9993079105787315,0.7675287265117582,0.3812200410828153,0.5034483167242262,1.4646940703516158,undrafted
15,Richie Sebuharara,2013,https://www.sports-reference.com//cbb/schools/buffalo/2013.html,G,6-1,160,junior,20,4,7,8.7,.368,.429,0.7,1.000,0.2,0.1,0.2,0.8,0.2,0.0,0.5,0.4,1.2,6.3,.574,.526,.737,1.5,2.9,16.1,9.4,.029,-5.6,5,3,1,0,3,1.9131126469708988,0.9420721840708386,0.4000000000000001,0.0,0.714142842854285,undrafted
16,Shelvin Mack,2011,https://www.sports-reference.com//cbb/schools/butler/2011.html,G,6-3,215,junior,38,37,28,32.1,.408,.354,6.5,.769,4.1,0.7,3.8,3.4,0.8,0.1,2.4,1.7,16.0,21.0,.537,.496,.499,2.6,14.4,24.9,28.6,.163,6.6,32,8,3,1,9,6.47865662693669,1.8452979850798115,0.8632220772029855,0.2696565991042,1.969996554969779,34
