,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Kendall Timmons,2013,https://www.sports-reference.com//cbb/schools/tulane/2013.html,G,6-5,215,senior,35,34,20,29.7,.397,.300,0.9,.684,5.0,1.4,3.1,2.2,1.3,0.3,1.9,2.0,8.6,14.8,.501,.418,.137,5.3,15.1,15.2,18.0,.101,0.6,29,5,5,1,9,6.25681669078141,1.2067835475395932,1.2777531299998799,0.4370588154508102,2.67658021225837,undrafted
1,Jordan Callahan,2013,https://www.sports-reference.com//cbb/schools/tulane/2013.html,G,6-0,190,senior,35,28,20,30.2,.387,.375,6.2,.673,1.5,0.4,2.2,1.9,1.3,0.0,1.2,2.3,10.6,14.9,.523,.509,.653,1.5,10.3,14.5,19.2,.117,2.3,27,5,5,1,6,5.318892012900616,1.1696851137404984,1.0894671979964357,0.1665986255670086,1.3791449584168196,undrafted
2,Kris Richard,2011,https://www.sports-reference.com//cbb/schools/tulane/2011.html,G,6-5,178,senior,30,30,13,35.5,.392,.337,6.0,.710,2.1,2.1,4.0,2.3,1.7,0.6,1.4,2.6,11.4,17.5,.516,.493,.601,6.9,14.7,13.8,18.3,.138,3.4,24,6,5,3,11,5.81081367413855,1.5776212754932308,1.4177446878757827,0.8749603165604457,2.264705033528404,undrafted
3,David Booker,2011,https://www.sports-reference.com//cbb/schools/tulane/2011.html,F,6-7,239,senior,28,28,11,23.8,.524,.167,0.4,.675,2.9,2.1,1.9,0.4,0.3,0.3,1.1,3.1,7.5,14.1,.568,.531,.082,10.4,10.4,3.8,16.9,.116,-3.4,19,2,1,2,9,4.938912546589294,0.5624291338579865,0.46702488680792925,0.5088502445991074,2.38270768630299,undrafted
4,Johnny Mayhane,2011,https://www.sports-reference.com//cbb/schools/tulane/2011.html,F,6-5,193,senior,30,14,13,21.0,.387,.411,3.7,.810,0.7,0.2,1.7,0.9,0.3,0.1,1.0,1.4,6.4,10.8,.542,.524,.667,1.3,10.4,9.2,17.3,.078,-1.6,16,3,2,1,6,4.409711504798874,0.9285592184789413,0.649786289653931,0.33993463423951903,1.6603212540549697,undrafted
5,Aaron Holmes,2011,https://www.sports-reference.com//cbb/schools/tulane/2011.html,G,6-5,200,senior,19,11,12,21.8,.544,.519,1.4,.694,3.3,1.0,3.1,1.6,0.6,0.1,1.3,1.6,8.9,21.2,.638,.612,.262,5.3,18.4,16.0,19.8,.175,1.9,25,6,3,1,8,7.0104788997922345,1.5998614898495436,0.8085416576703798,0.22329687826943606,2.327720461841682,undrafted
6,Kevin Thomas,2014,https://www.sports-reference.com//cbb/schools/tulane/2014.html,F,6-9,225,senior,33,17,17,13.0,.483,,0.0,.677,0.9,0.9,1.2,0.2,0.2,1.3,0.8,2.1,2.4,10.8,.529,.483,.000,8.7,11.2,2.6,12.8,.050,-2.6,12,1,1,4,8,3.142469535923251,0.3585502898848252,0.38569460791993504,1.4245647604294738,2.2489667048823603,undrafted
7,Trent Rogers,2012,https://www.sports-reference.com//cbb/schools/tulane/2012.html,G,6-3,170,senior,30,14,15,20.5,.393,.360,1.7,.596,1.6,0.1,1.4,2.2,0.7,0.1,1.3,1.4,3.7,9.5,.527,.500,.595,0.4,9.7,21.7,12.6,.076,-1.7,9,7,3,1,5,3.129785225148134,1.8562207723101136,0.8919392106839766,0.33993463423951903,1.3354150416006754,undrafted
8,Geoff Hogan,2011,https://www.sports-reference.com//cbb/schools/tulane/2011.html,F,6-6,215,junior,26,1,13,8.3,.357,.176,0.7,.571,0.3,0.5,0.5,0.2,0.2,0.0,0.3,0.8,1.4,5.8,.408,.393,.405,7.6,7.3,3.6,12.8,.037,-5.6,10,1,1,1,5,2.734017569622755,0.36080121229411,0.36080121229411,0.1923076923076923,1.3867504905630728,undrafted
9,Ben Cherry,2014,https://www.sports-reference.com//cbb/schools/charlotte/2014.html,G,6-3,180,senior,31,25,17,21.7,.437,.458,3.5,.853,1.1,0.2,0.8,0.7,0.3,0.0,0.6,1.7,6.3,10.3,.648,.619,.793,0.8,4.2,6.0,12.3,.108,0.0,20,3,2,0,3,5.0697527888715195,0.8498025724077091,0.5320136291119562,0.0,0.9837387536759294,undrafted
10,Kevin Brown,2015,https://www.sports-reference.com//cbb/schools/new-orleans/2015.html,G,,,senior,24,18,9,25.6,.378,.379,4.8,.753,3.4,0.6,1.9,1.7,1.2,0.2,2.2,2.1,11.2,15.2,.526,.479,.535,2.6,9.0,14.2,24.2,.097,-1.8,24,4,4,2,5,6.37036868809194,1.0984521938720058,1.2133516482134197,0.49826086429589156,1.3838101587846345,undrafted
11,Jonathan Frye,2011,https://www.sports-reference.com//cbb/schools/tulane/2011.html,G,6-4,195,freshman,4,0,3,8.0,.375,.000,1.0,,0.0,0.0,1.3,0.5,1.0,0.0,0.3,0.3,1.5,14.2,.375,.375,.500,0.0,20.5,12.7,14.8,.086,-7.6,4,2,3,0,3,1.6583123951777,0.8660254037844386,1.224744871391589,0.0,1.0897247358851685,undrafted
12,Kelth Cameron,2011,https://www.sports-reference.com//cbb/schools/tulane/2011.html,F,6-8,257,sophomore,5,0,4,1.6,1.000,,0.0,.500,0.8,0.0,0.8,0.0,0.0,0.2,0.2,0.8,0.8,20.3,.690,1.000,.000,0.0,65.6,0.0,25.6,.175,3.5,2,0,0,1,2,0.9797958971132713,0.0,0.0,0.4000000000000001,0.7483314773547883,undrafted
13,Brady Hadden,2011,https://www.sports-reference.com//cbb/schools/tulane/2011.html,G,6-3,183,freshman,6,0,5,2.5,.500,.500,0.3,,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.5,0.5,1.8,.750,.750,1.000,0.0,8.7,0.0,10.5,.024,-5.0,3,0,0,0,1,1.118033988749895,0.0,0.0,0.0,0.372677996249965,undrafted
14,Justin Hurtt,2011,https://www.sports-reference.com//cbb/schools/tulsa/2011.html,G,6-4,201,senior,32,32,19,33.7,.417,.368,7.3,.811,5.5,0.5,3.3,2.4,0.5,0.2,2.8,1.7,20.0,21.6,.554,.504,.474,1.8,11.4,18.1,31.8,.161,5.3,36,5,3,1,8,5.873670062235365,1.3169567191065923,0.7071067811865476,0.41339864235384227,1.8154609435347266,undrafted
15,Steven Idlet,2012,https://www.sports-reference.com//cbb/schools/tulsa/2012.html,F,6-11,247,senior,31,17,17,24.3,.529,.500,0.1,.737,4.9,2.0,3.3,1.3,0.5,1.0,1.6,2.7,10.6,23.8,.597,.534,.020,10.3,17.9,13.1,23.1,.199,6.1,23,4,2,5,9,5.503948067417074,1.089157613944138,0.6657989496951707,1.2951522516054665,1.986950141217354,undrafted
16,Scottie Haralson,2013,https://www.sports-reference.com//cbb/schools/tulsa/2013.html,G,6-4,230,senior,33,33,17,33.1,.370,.360,6.4,.842,1.7,1.0,2.9,1.4,0.5,0.2,1.3,1.7,11.3,12.8,.514,.484,.630,3.6,10.9,9.2,19.0,.090,0.7,25,4,3,1,12,5.241285565599846,1.2777677965035161,0.7015658728963774,0.35855028988482524,2.5695111425091004,undrafted
17,Jordan Clarkson,2014,https://www.sports-reference.com//cbb/schools/missouri/2014.html,G,6-5,193,senior,35,35,23,35.1,.448,.281,3.3,.831,5.6,0.8,3.0,3.4,1.1,0.2,2.7,2.2,17.5,20.2,.547,.482,.244,2.9,9.3,23.3,27.9,.142,4.3,31,8,5,1,7,5.623275245779449,1.8061120719176122,1.2732731402946968,0.3768830273792263,1.5396792668922832,46
18,Bryson Pope,2013,https://www.sports-reference.com//cbb/schools/kent-state/2013.html,G,6-7,220,senior,35,2,21,18.7,.356,.219,0.9,.671,2.4,1.5,2.1,0.6,0.7,0.3,0.9,2.2,4.8,11.9,.451,.380,.219,9.2,14.5,6.4,17.2,.081,-1.3,13,3,3,3,10,3.560096306883525,0.7250615737399726,0.9053131153002777,0.6127888739864918,2.3698790118088824,undrafted
19,D.J. Magley,2012,https://www.sports-reference.com//cbb/schools/tulsa/2012.html,F,6-9,265,senior,30,15,16,22.5,.421,,0.0,.607,1.9,1.7,3.7,0.8,0.5,0.5,1.0,3.1,4.1,11.1,.464,.421,.000,9.8,21.5,7.5,12.9,.097,0.6,12,3,3,2,12,2.8487814158961995,0.7781745019952501,0.7180219742846006,0.6191391873668903,3.040650515194989,undrafted
20,Joe Richard,2012,https://www.sports-reference.com//cbb/schools/tulsa/2012.html,F,6-6,249,senior,31,7,17,16.4,.618,,0.0,.367,1.0,0.9,2.6,0.3,0.2,0.3,1.2,2.5,2.5,6.8,.570,.618,.000,7.2,20.8,4.0,11.2,.051,-2.5,8,3,2,1,8,2.0765776696040104,0.6419273787784644,0.48921777058397103,0.4539112025635577,2.353291581914771,undrafted
21,Kodi Maduka,2012,https://www.sports-reference.com//cbb/schools/tulsa/2012.html,C,6-11,226,sophomore,30,29,17,22.7,.521,.000,0.0,.598,4.1,2.0,4.4,0.6,0.5,1.8,1.7,3.0,8.1,20.1,.550,.521,.006,11.0,25.2,6.5,21.5,.146,2.7,17,4,2,7,15,4.887739763939975,0.9480975102218594,0.7637626158259734,1.5849991237291652,3.6086316273931622,undrafted
22,Tim Peete,2014,https://www.sports-reference.com//cbb/schools/tulsa/2014.html,G,6-4,205,senior,34,33,21,22.3,.446,.321,1.6,.709,1.6,0.7,2.6,1.7,1.1,0.1,1.2,1.5,5.3,12.6,.545,.507,.381,3.6,13.0,14.5,13.7,.109,3.4,12,4,4,1,7,3.3653022918559534,1.1764705882352942,1.055550496760374,0.3541645464350675,1.7578297408804628,undrafted
