,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Russell Moore,2011,https://www.sports-reference.com//cbb/schools/albany-ny/2011.html,G,6-3,200,freshman,4,2,1,9.8,.200,,0.0,,0.0,0.5,1.0,0.8,0.0,0.0,0.3,0.8,0.5,3.0,.200,.200,.000,6.3,11.5,14.5,8.5,.004,-6.6,2,2,0,0,4,0.8660254037844386,0.82915619758885,0.0,0.0,1.5,undrafted
1,Theo Hatcher,2011,https://www.sports-reference.com//cbb/schools/albany-ny/2011.html,F,5-10,170,freshman,1,0,1,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,-.002,-5.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
2,Marquiz Baker,2011,https://www.sports-reference.com//cbb/schools/alcorn-state/2011.html,G,6-2,195,freshman,28,25,4,28.3,.335,.350,5.8,.780,6.0,1.0,2.3,1.1,1.6,0.0,2.3,2.0,15.9,16.2,.481,.410,.427,3.6,8.2,10.2,29.8,.065,-0.6,32,3,6,0,10,8.060991988380504,0.8999716548824395,1.6331233378819539,0.0,2.333211853008725,undrafted
3,Kendrick McDonald,2012,https://www.sports-reference.com//cbb/schools/alcorn-state/2012.html,G,6-0,165,sophomore,31,28,10,28.5,.427,.139,1.2,.732,2.6,0.7,2.2,1.3,1.5,0.1,1.7,1.8,10.6,13.9,.473,.435,.117,3.0,9.6,11.0,23.4,.063,-4.6,26,4,4,1,7,6.405259069702021,1.1655035124357198,0.9636964965693297,0.2914805954090255,1.8103435447450298,undrafted
4,Jamar Ragland,2011,https://www.sports-reference.com//cbb/schools/alcorn-state/2011.html,F,6-5,185,sophomore,25,8,4,19.4,.442,.333,1.3,.556,2.5,0.7,2.3,0.7,0.5,0.2,1.5,1.8,7.0,10.7,.497,.480,.224,3.6,11.8,8.5,19.9,.032,-6.1,18,3,2,1,10,5.444116089871707,0.8352245207128439,0.64,0.4,2.4166091947189146,undrafted
5,Willis Brownlee,2011,https://www.sports-reference.com//cbb/schools/alcorn-state/2011.html,G,6-4,222,freshman,28,9,4,19.1,.406,.345,1.0,.630,2.6,0.7,2.2,1.0,0.8,0.3,1.6,1.3,6.0,10.7,.486,.442,.210,3.4,11.4,11.8,18.3,.029,-5.5,15,3,3,1,10,4.652188425123938,1.0,0.8885610931874807,0.4330127018922193,2.279008019077688,undrafted
6,Ian Francis,2013,https://www.sports-reference.com//cbb/schools/alcorn-state/2013.html,F,6-8,225,senior,30,24,9,21.4,.433,.000,0.1,.509,1.8,1.5,3.7,0.7,1.1,0.6,1.2,2.3,4.4,12.0,.452,.433,.017,8.1,21.2,6.9,14.1,.080,-2.7,13,4,6,2,15,3.3724372986511306,0.9775252199076786,1.5351438586225938,0.7520342781785652,3.1169785940162567,undrafted
7,Korey Sanders,2011,https://www.sports-reference.com//cbb/schools/alcorn-state/2011.html,F,6-8,225,freshman,28,19,4,18.2,.429,.000,0.1,.372,1.5,1.7,3.5,0.4,0.4,0.8,0.6,2.9,4.4,11.2,.423,.429,.024,9.1,19.1,5.3,14.5,.053,-6.8,15,2,2,4,13,4.313008325557293,0.6226998490772391,0.6102859818083951,1.0369450814969983,3.5562176077216345,undrafted
8,Alex Savannah,2011,https://www.sports-reference.com//cbb/schools/alcorn-state/2011.html,G,5-11,178,junior,26,2,4,16.0,.396,.263,0.7,.645,2.4,0.3,1.3,1.4,0.9,0.1,1.8,1.8,4.7,8.5,.482,.422,.198,1.6,8.4,19.0,18.6,.007,-7.8,12,6,3,1,6,3.2926761116653065,1.3888823142513682,0.9166442529086912,0.26646935501059654,1.3609081548426256,undrafted
9,Keith Searcy,2011,https://www.sports-reference.com//cbb/schools/alcorn-state/2011.html,G,6-4,172,sophomore,24,7,4,15.4,.302,.286,0.3,.561,1.7,0.2,1.6,1.2,1.0,0.0,1.4,2.8,3.7,3.8,.355,.311,.066,1.3,10.3,16.5,19.3,-.036,-10.8,10,4,6,0,7,2.7760758675191535,1.1426091000668408,1.3063679505492403,0.0,1.8703646406219534,undrafted
10,Michael Starks,2013,https://www.sports-reference.com//cbb/schools/alcorn-state/2013.html,F,6-8,230,senior,32,26,9,17.0,.462,,0.0,.580,1.6,1.6,1.8,0.2,0.3,0.7,0.8,2.9,3.2,9.2,.496,.462,.000,10.9,13.0,2.4,11.8,.071,-6.0,10,1,1,3,9,2.063210105030508,0.3903123748998999,0.47495887979908324,0.909477013178453,2.1738412861798353,undrafted
11,Shaunvanta Ingram,2011,https://www.sports-reference.com//cbb/schools/alcorn-state/2011.html,G,6-3,180,sophomore,21,7,1,12.1,.314,.053,0.9,.667,1.0,0.5,1.7,0.5,0.3,0.0,1.4,1.3,3.3,2.7,.359,.320,.221,4.2,14.2,9.9,22.2,-.074,-12.3,17,3,2,1,5,4.462999814803803,0.9060141709733548,0.5471012044321932,0.21295885499998,1.540091583694879,undrafted
12,Tony Eackles,2011,https://www.sports-reference.com//cbb/schools/alcorn-state/2011.html,G,6-2,195,sophomore,25,1,3,10.5,.302,.167,0.2,.565,1.8,0.3,0.9,0.7,0.4,0.0,1.3,1.0,2.6,3.2,.383,.310,.095,3.0,8.8,14.5,20.0,-.061,-11.1,9,3,1,1,4,2.6532998322843198,1.1142710621747296,0.48000000000000004,0.19595917942265426,1.2092973166264778,undrafted
13,Chris Davenport,2011,https://www.sports-reference.com//cbb/schools/alcorn-state/2011.html,F,6-6,235,freshman,10,6,2,14.7,.391,1.000,0.1,.571,2.8,1.0,1.7,0.0,0.7,0.2,1.4,2.7,5.3,8.3,.447,.402,.022,6.6,11.6,0.0,22.4,.005,-6.4,11,0,2,1,6,3.2572994949804666,0.0,0.6403124237432849,0.4000000000000001,2.3259406699226015,undrafted
14,Michael Martin,2011,https://www.sports-reference.com//cbb/schools/alcorn-state/2011.html,F,6-8,200,sophomore,23,0,2,10.0,.464,,0.0,.450,0.9,1.0,1.0,0.2,0.4,0.7,0.4,1.7,1.5,10.0,.467,.464,.000,9.8,10.5,4.5,9.3,.053,-4.2,12,2,2,3,9,2.585403260403218,0.5070392952039391,0.6419488287058001,1.0398487602696869,2.4579641782787083,undrafted
15,Darien Johnson,2012,https://www.sports-reference.com//cbb/schools/alcorn-state/2012.html,G,6-4,200,sophomore,1,0,0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
16,Jeremy Richards,2011,https://www.sports-reference.com//cbb/schools/alcorn-state/2011.html,G,5-9,162,freshman,2,0,0,2.0,.000,.000,0.5,.000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-26.7,.000,.000,1.000,0.0,0.0,0.0,21.9,-.337,-28.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
17,Vlad Moldoveanu,2011,https://www.sports-reference.com//cbb/schools/american/2011.html,F,6-9,215,senior,30,30,22,33.7,.438,.368,5.4,.832,6.4,1.6,4.8,2.0,0.4,0.5,1.9,2.3,20.4,26.8,.567,.504,.362,6.3,17.5,15.6,33.4,.206,5.1,39,6,3,2,12,7.723053512410461,1.4255603186895396,0.7951240294584375,0.618241233033047,2.5124136248281697,undrafted
18,Stephen Lumpkins,2013,https://www.sports-reference.com//cbb/schools/american/2013.html,F,6-8,230,senior,30,30,10,33.3,.469,.000,0.1,.701,6.5,2.6,6.8,1.5,0.6,1.0,2.4,2.3,14.2,22.8,.531,.469,.010,10.0,28.2,12.4,27.7,.131,0.7,24,5,4,3,18,4.756749590494192,1.2583057392117916,0.8825468196582487,0.9122621455602672,3.516469188768125,undrafted
19,Troy Brewer,2012,https://www.sports-reference.com//cbb/schools/american/2012.html,G,6-0,180,senior,28,28,19,31.4,.423,.397,4.9,.792,1.9,0.4,2.9,1.5,0.8,0.2,1.3,1.3,11.9,16.2,.546,.520,.487,1.7,12.0,11.4,21.6,.114,1.6,23,5,3,2,8,5.429511196851397,1.2955969390869324,0.9767710236555245,0.5578749768504754,2.021567385440701,undrafted
20,Nick Hendra,2011,https://www.sports-reference.com//cbb/schools/american/2011.html,G,6-3,205,senior,31,31,22,32.9,.418,.276,2.8,.658,2.4,0.5,3.1,4.3,0.9,0.2,2.1,2.4,7.5,12.5,.512,.479,.448,1.9,11.7,26.8,16.2,.086,-1.6,22,9,4,1,10,4.499739846798453,2.1610495773476424,1.0272053760058488,0.3677985242255284,2.281445769043474,undrafted
21,Charles Hinkle,2012,https://www.sports-reference.com//cbb/schools/american/2012.html,F,6-5,205,senior,32,31,20,34.3,.406,.419,6.3,.838,5.8,1.0,4.4,1.8,0.9,0.4,2.1,2.1,18.4,23.5,.569,.505,.471,3.7,16.5,13.4,29.8,.180,5.0,32,5,4,2,10,6.5998934650492656,1.4017288432503627,0.998044963916957,0.7043392293490403,2.164161211647598,undrafted
22,Daniel Munoz,2013,https://www.sports-reference.com//cbb/schools/american/2013.html,G,6-1,175,senior,30,30,10,36.2,.359,.299,3.6,.866,2.7,0.2,2.2,3.6,0.6,0.1,2.6,1.9,10.3,10.2,.474,.415,.373,0.7,8.4,23.9,21.8,.024,-5.0,19,8,2,1,5,3.9425034347903023,2.124199195513976,0.6155395104206463,0.24944382578492943,1.2000000000000002,undrafted
23,Steve Luptak,2011,https://www.sports-reference.com//cbb/schools/american/2011.html,G,6-3,185,senior,31,30,22,22.6,.359,.353,1.6,.520,0.8,0.2,1.3,2.2,0.3,0.1,1.4,1.5,2.8,5.2,.484,.474,.654,0.9,7.2,18.6,10.6,.026,-4.8,9,6,2,1,5,2.632542679110086,1.6206266693007056,0.5201456611805516,0.24567010018915833,1.4562649471349305,undrafted
