,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Justin Manns,2012,https://www.sports-reference.com//cbb/schools/kent-state/2012.html,C,6-11,230,sophomore,30,22,20,16.6,.624,,0.0,.551,1.6,1.3,2.8,0.3,0.3,0.6,0.8,2.0,5.1,16.3,.616,.624,.000,9.2,21.1,3.2,15.0,.133,-0.1,18,2,2,2,10,3.428799595582493,0.5120763831912405,0.5120763831912406,0.6674994798166928,2.0550750189064466,undrafted
1,Eric Gaines,2012,https://www.sports-reference.com//cbb/schools/kent-state/2012.html,G,6-4,180,sophomore,26,3,16,16.2,.418,.367,1.2,.578,1.7,0.5,1.1,0.7,0.8,0.2,0.9,1.9,4.3,10.1,.503,.478,.330,3.4,8.6,7.5,16.4,.074,-0.5,11,3,3,1,4,3.3734518693458337,0.7816308243423683,0.832938762604143,0.3941134909984461,1.0803516850144723,undrafted
2,Mark Henniger,2014,https://www.sports-reference.com//cbb/schools/kent-state/2014.html,F,6-9,230,senior,32,22,16,22.3,.610,.000,0.1,.788,2.7,2.7,2.4,0.3,0.5,1.1,1.2,3.5,7.3,18.7,.661,.610,.015,13.8,13.3,2.6,15.7,.159,0.2,20,1,2,4,12,4.995212551783958,0.4496092053105675,0.6123724356957945,1.197327753791751,2.787913366211368,undrafted
3,Darius Leonard,2015,https://www.sports-reference.com//cbb/schools/wake-forest/2015.html,F,6-9,225,senior,32,19,13,17.4,.394,.302,3.0,.478,0.7,1.0,1.5,0.3,0.3,0.3,0.5,1.6,5.7,11.4,.477,.475,.533,6.3,9.7,3.9,18.5,.064,0.1,14,2,2,2,7,4.018997853943194,0.582961190818051,0.582961190818051,0.5266343608235224,1.6004760034127348,undrafted
4,Robert Johnson,2012,https://www.sports-reference.com//cbb/schools/kent-state/2012.html,F,6-6,200,sophomore,6,0,5,4.2,.000,,0.0,.500,0.7,0.2,1.0,0.3,0.3,0.0,0.5,1.0,0.3,3.9,.345,.000,.000,4.7,30.1,12.8,11.9,.025,-14.9,2,1,1,0,2,0.74535599249993,0.4714045207910317,0.4714045207910317,0.0,0.6871842709362768,undrafted
5,DeAndre Nealy,2011,https://www.sports-reference.com//cbb/schools/kent-state/2011.html,F,6-6,250,freshman,13,3,8,6.5,.385,,0.0,.500,0.5,0.8,0.7,0.2,0.1,0.0,0.3,0.8,1.0,7.6,.410,.385,.000,14.3,11.7,4.0,11.6,.056,-5.1,5,1,1,0,6,1.7097008285302207,0.36080121229410994,0.26646935501059654,0.0,1.8235799370968766,undrafted
6,Brian Frank,2013,https://www.sports-reference.com//cbb/schools/kent-state/2013.html,F,6-5,225,junior,6,1,5,1.5,.000,.000,0.7,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,-14.7,.000,.000,1.000,0.0,0.0,0.0,22.9,-.241,-27.7,0,0,1,0,0,0.0,0.0,0.372677996249965,0.0,0.0,undrafted
7,Jordan Wilds,2011,https://www.sports-reference.com//cbb/schools/kent-state/2011.html,G,6-5,190,sophomore,5,0,4,1.2,,,0.0,.500,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.2,23.5,.526,,,18.4,18.4,0.0,7.9,.237,8.7,1,0,1,0,1,0.4000000000000001,0.0,0.4000000000000001,0.0,0.48989794855663565,undrafted
8,Dan Hartman,2011,https://www.sports-reference.com//cbb/schools/kent-state/2011.html,G,6-2,205,freshman,1,0,0,2.0,.000,.000,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.7,.000,.000,1.000,0.0,0.0,0.0,24.9,-.308,-31.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,undrafted
9,Brandon Knight,2011,https://www.sports-reference.com//cbb/schools/kentucky/2011.html,G,6-3,185,freshman,38,38,29,35.9,.423,.377,6.1,.795,4.5,0.7,3.4,4.2,0.7,0.2,3.2,2.2,17.3,19.3,.553,.508,.450,2.2,10.2,23.4,27.0,.157,5.5,30,9,3,2,8,5.776120965423267,1.8475483493124316,0.8966697388105695,0.5210260492953508,2.108714276585856,8
10,Terrence Jones,2012,https://www.sports-reference.com//cbb/schools/kentucky/2012.html,F,6-9,252,sophomore,38,34,36,29.3,.500,.327,1.3,.627,4.2,2.5,4.6,1.3,1.3,1.8,1.6,2.4,12.3,24.3,.547,.523,.138,10.7,17.5,8.7,22.4,.209,10.2,27,6,4,5,11,5.948358091853555,1.4377671978576563,0.9150178237217741,1.340814652932315,2.5497813713240682,18
11,Doron Lamb,2012,https://www.sports-reference.com//cbb/schools/kentucky/2012.html,G,6-4,210,sophomore,40,35,38,31.2,.474,.466,4.1,.826,3.7,0.4,2.3,1.5,0.5,0.1,1.1,1.8,13.7,19.2,.624,.577,.442,1.5,8.2,8.8,19.7,.197,7.3,26,8,2,1,6,5.234441230924271,1.5,0.5910795208768445,0.21794494717703364,1.584297951775486,42
