,name,season,school_url,position,height,weight,school_year,games_played,games_started,games_won,mpg,fg_pct,fg3_pct,fg3a,ft_pct,fta,off_rpg,def_rpg,apg,spg,bpg,tpg,fpg,ppg,per,ts_pct,eff_fg_pct,fg3a_rate,off_reb_pct,def_reb_pct,ast_pct,usg_pct,win_shares_40_min,plus_minus,max_points,max_assists,max_steals,max_blocks,max_rebounds,std_points,std_assists,std_steals,std_blocks,std_rebounds,draft
0,Nate Morris,2017,https://www.sports-reference.com//cbb/schools/mississippi/2017.html,F,6-9,240,freshman,7,0,3,5.1,.000,,0.0,,0.0,0.3,0.7,0.0,0.0,0.4,0.4,1.1,0.0,-6.1,.000,.000,.000,5.9,14.6,0.0,10.3,-.098,-11.4,0,0,0,1,2,0.0,0.0,0.0,0.49487165930539345,0.9258200997725514,undrafted
1,Isaiah Ross,2021,https://www.sports-reference.com//cbb/schools/iona/2021.html,G,6-4,200,senior,18,18,12,34.5,.455,.383,6.7,.812,3.8,0.8,3.1,1.4,1.4,0.1,2.9,1.7,18.4,18.5,.581,.545,.474,2.9,10.0,9.3,27.0,.152,2.1,33,4,3,1,7,8.118717894280696,1.0613873985857112,0.8958064164776167,0.2290614236454256,2.078698548207745,undrafted
2,Xavier Bishop,2022,https://www.sports-reference.com//cbb/schools/montana-state/2022.html,G,5-8,155,senior,17,17,12,32.5,.392,.343,4.1,.738,3.6,0.5,2.8,4.6,0.9,0.0,2.4,2.3,12.2,13.6,.505,.460,.398,1.8,10.1,26.0,22.5,.120,-2.2,20,10,3,0,6,4.314616663739352,1.784205986835659,1.1098801331831298,0.0,1.5157763207911912,undrafted
3,Broderick Robinson,2018,https://www.sports-reference.com//cbb/schools/missouri-kansas-city/2018.html,G,6-1,195,sophomore,31,31,10,31.6,.391,.358,5.7,.696,2.5,1.0,4.2,1.9,1.4,0.1,1.5,2.0,11.1,14.3,.527,.500,.609,3.5,15.1,12.5,19.1,.091,0.6,26,5,4,1,11,6.432552489459888,1.2112892487431346,1.2384744400291914,0.3352356401746214,2.5830633831184002,undrafted
4,Duane Clark,2017,https://www.sports-reference.com//cbb/schools/missouri-kansas-city/2017.html,F,6-8,260,freshman,32,1,17,10.9,.490,,0.0,.355,1.0,0.7,1.3,0.4,0.2,0.4,1.2,1.8,3.5,8.1,.475,.490,.000,7.2,12.9,7.9,20.9,.006,-7.9,10,2,1,2,5,2.657352712287174,0.6584783595532961,0.41339864235384227,0.7043392293490403,1.489219069680482,undrafted
5,Jordan Giles,2020,https://www.sports-reference.com//cbb/schools/missouri-kansas-city/2020.html,F,6-7,225,senior,30,25,16,24.6,.496,.360,1.7,.791,3.0,0.8,2.7,1.2,0.6,0.5,1.7,3.4,10.5,17.3,.583,.535,.219,4.1,14.1,10.3,23.2,.139,-0.7,25,4,3,3,8,6.422529788867381,1.1075498483890764,0.8359957469322967,0.8844332774281065,2.187083293643233,undrafted
6,Broderick Ross,2017,https://www.sports-reference.com//cbb/schools/missouri-kansas-city/2017.html,G,6-1,175,freshman,8,0,4,3.6,.100,.125,1.0,1.000,0.3,0.1,0.4,0.0,0.3,0.0,0.1,0.3,0.6,-0.2,.228,.150,.800,3.8,11.6,0.0,19.6,-.068,-13.6,3,0,1,0,3,1.1110243021644486,0.0,0.4330127018922193,0.0,1.0,undrafted
7,Alize Johnson,2018,https://www.sports-reference.com//cbb/schools/missouri-state/2018.html,F,6-9,201,sophomore,33,33,18,31.2,.430,.281,4.4,.759,4.4,3.2,8.5,2.8,0.5,0.4,2.2,2.1,15.0,24.1,.528,.481,.365,11.4,30.4,19.3,27.1,.183,5.9,29,7,2,4,20,7.010814157536566,1.9403406780099541,0.6075738683564673,0.8176204583776995,4.291063171347616,50
8,Jarrid Rhodes,2018,https://www.sports-reference.com//cbb/schools/missouri-state/2018.html,F,6-6,174,sophomore,33,33,18,30.6,.434,.398,5.0,.896,1.5,1.2,2.9,1.4,0.6,0.2,1.0,1.8,10.8,15.6,.578,.549,.580,4.5,10.5,9.0,17.4,.139,3.3,21,5,2,1,8,5.248113920687879,1.2799219443601741,0.6527472493496369,0.385694607919935,1.8482364463002312,undrafted
9,Ronnie Rousseau,2018,https://www.sports-reference.com//cbb/schools/missouri-state/2018.html,G,5-10,153,sophomore,27,11,16,21.6,.349,.300,2.6,.533,1.1,0.2,1.1,1.6,0.4,0.0,1.2,1.7,5.1,5.5,.434,.421,.479,1.2,5.7,13.0,16.9,.031,-4.2,16,4,2,1,4,4.428056205134473,1.4487116456005886,0.617530814834558,0.18885257457751053,1.0886621079036347,undrafted
